 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	0.8374839	0.058112726	0.00048893766	0.0027697417	0.005652569	0.002717727	0.002156168	0.002170932	0.003443083	0.0850041
l	0.73580503	0.24018736	0.017180786	0.0032305086	0.0020206948	0.0008908494	0.00017082073	7.506073e-05	2.0912683e-05	0.00041804786
ì	0.70290744	0.2917946	0.00046193838	0.004698785	7.677344e-05	1.2250572e-05	1.3965091e-05	1.6076083e-05	9.44266e-06	8.620332e-06
k	0.07216472	0.6986202	0.16774978	0.05788129	0.002646985	0.0005975481	7.816552e-05	4.787431e-05	3.5329263e-05	0.0001781466
o	0.10315002	0.86533976	0.0015872204	0.029284984	0.00039698943	2.4573785e-05	6.8841044e-05	9.391964e-05	2.7930748e-05	2.5804366e-05
e	0.0021645073	0.8601703	0.10587669	0.02745003	0.0027515802	0.00093653874	0.00017205447	0.000113424074	4.5538058e-05	0.00031942167
n	0.0001343507	0.063403405	0.68405056	0.23455895	0.015358309	0.0020532715	0.00018418969	6.0375707e-05	2.4648467e-05	0.0001718673
p	0.0003347557	0.016257068	0.041627426	0.9253914	0.01349559	0.0008860103	0.0008418631	0.0006549331	0.00030630358	0.00020462424
r	0.10124161	0.45819268	0.01597783	0.11377962	0.039682228	0.03235901	0.041598003	0.030574169	0.015622803	0.15097204
a	0.3318219	0.3488285	0.0019896717	0.14558291	0.01351696	0.0042779283	0.010973408	0.009465842	0.005117046	0.12842588
t	0.00026011863	0.010410746	0.027000433	0.5387782	0.18613338	0.10340152	0.028491553	0.021952013	0.013721101	0.06985097
ì	5.7514986e-05	0.0100085465	0.014818726	0.60676837	0.2524437	0.01882394	0.04099651	0.02957721	0.013172911	0.013332523
m	0.00019526579	0.04569861	0.027570657	0.36273435	0.33687288	0.18880643	0.018941266	0.007234805	0.0012482502	0.010697519
à	7.650078e-07	0.00043488998	0.009442345	0.62394977	0.31550354	0.0229068	0.018983308	0.0051859184	0.0012009976	0.0023916806
i	1.0303906e-06	0.00085773785	0.012707305	0.05567394	0.6190986	0.2792847	0.021213198	0.0044234176	0.0005553015	0.006184807
n	2.444569e-07	1.4835619e-05	0.0014325194	0.0033155018	0.19815938	0.6311176	0.12287965	0.028860148	0.0026499664	0.011570252
e	1.4128847e-06	9.3996154e-05	0.00045126377	0.020943109	0.23963548	0.14710613	0.49326503	0.08262206	0.01084988	0.005031665
m	1.3596025e-06	5.969147e-05	0.0009348165	0.0019282238	0.041040435	0.37429425	0.44872198	0.11170074	0.015757354	0.0055611194
m	8.054824e-07	1.8535247e-05	0.00011530061	0.00043677556	0.014568777	0.059569396	0.540042	0.2905323	0.0803879	0.0143281985
è	2.1914451e-05	0.0007034176	0.0058606924	0.020278491	0.082266875	0.10109102	0.43861043	0.07543677	0.046925824	0.22880454
n	4.9555187e-08	3.356479e-06	0.00016102736	0.00015936214	0.034354765	0.04358986	0.54886585	0.20745267	0.011559975	0.15385304
o	2.468926e-09	6.5571996e-08	3.243659e-05	3.9862392e-05	0.0076970775	0.03468129	0.5092764	0.36875415	0.048521742	0.030997105
m	1.2526464e-06	2.7452706e-06	7.0106285e-06	1.5342526e-05	0.00051417504	0.006843374	0.29129863	0.45693687	0.10010708	0.14427356
i	1.7437769e-08	1.762567e-07	2.8446716e-06	3.6409658e-06	0.00019535935	0.002319212	0.16607049	0.5545009	0.23475686	0.042150483
n	8.2000156e-08	1.0894469e-06	1.296054e-05	3.2487364e-06	0.00033082362	0.0018969595	0.08676304	0.4750753	0.37317404	0.06274239
a	1.4499379e-07	1.0372498e-06	1.3363718e-06	4.846135e-06	4.0584942e-05	0.00023079537	0.027270256	0.24997367	0.6709781	0.05149916
l	1.02613605e-07	2.0466023e-06	1.6916463e-05	3.5287967e-06	0.00023151311	0.00052548794	0.01498665	0.20473473	0.7335777	0.045921244
i	8.1199865e-09	4.573916e-08	3.0307486e-08	2.3070766e-07	3.461533e-05	4.4390534e-05	0.0046323035	0.08982674	0.7451662	0.16029544
p	2.7655517e-07	2.915642e-07	2.5788475e-07	1.0793643e-06	1.1276942e-05	2.050055e-05	0.0012951324	0.025518447	0.62024087	0.35291186
ù	2.0662584e-07	5.113697e-07	4.2236874e-08	1.2181122e-06	2.8218967e-06	4.510303e-06	0.0008365256	0.018847665	0.88306826	0.0972383
n	3.6049244e-10	1.1165283e-09	1.175445e-08	2.9677096e-08	6.7433866e-05	3.433582e-05	0.0018247394	0.034167126	0.39469856	0.5692078
a	2.5822922e-10	5.2057475e-10	4.2321e-09	1.6291951e-08	6.068124e-06	5.1295397e-06	0.00024165615	0.018705076	0.8381231	0.14291905
</S>	2.0956193e-08	9.725913e-08	4.734768e-06	2.3637824e-06	4.738863e-05	9.213189e-05	0.00085764524	0.011116577	0.36026835	0.6276107
