 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.7715126	0.11260971	0.022244591	0.0063099167	0.011251872	0.008777236	0.0038360632	0.0021530145	0.0019214561	0.014226453	0.045157064
p	0.18897378	0.7894359	0.017390024	0.001771255	0.0013047057	0.0003847214	0.0005029005	0.00015226108	1.4565833e-05	1.3098609e-05	5.6780296e-05
e	0.041150965	0.9512846	0.0037780309	0.001603143	0.0009168139	0.00017816557	0.0006021736	0.00041116832	1.608075e-05	4.4396522e-05	1.4451912e-05
t	0.01025889	0.9086975	0.07242505	0.0046799113	0.0021278504	0.00050522893	0.0008691578	0.00035253313	1.5406857e-05	2.004252e-05	4.8388763e-05
à	0.008189626	0.9675771	0.019856706	0.002600508	0.0013564212	0.00012212041	0.00013757446	9.937015e-05	5.2960345e-06	5.11303e-05	4.1271805e-06
c	0.0038043468	0.85578305	0.12754358	0.0075401105	0.0024316933	0.00050029875	0.00036403793	0.00078019156	9.6108946e-05	0.0010113997	0.00014516323
i	0.08798615	0.64008445	0.1956419	0.04467655	0.018524742	0.0043656835	0.0045922627	0.0022894589	0.0003219558	0.0012768414	0.00024004916
a	0.00050874904	0.12012388	0.5744913	0.1831805	0.04296142	0.022917848	0.0068709953	0.02706699	0.0010941805	0.016281158	0.0045028995
k	2.9376283e-06	0.00079354714	0.6399636	0.28591043	0.06508148	0.0037983435	0.0030408169	0.00096392445	7.553936e-05	9.6580756e-05	0.0002727285
è	4.578084e-05	0.0053807315	0.4314293	0.43700054	0.10947427	0.0045047784	0.0075104455	0.0036074778	0.00014648442	0.0007967688	0.00010347249
c	9.0111935e-05	0.0014047486	0.42935407	0.37911543	0.17206056	0.0008478524	0.01248747	0.0037930205	0.00015363797	0.00051600736	0.00017717578
c	0.00014665187	0.007847351	0.3571609	0.45471683	0.12909889	0.007078169	0.026348194	0.009237811	0.0019094397	0.0053949337	0.0010608797
i	0.0547111	0.05309558	0.23416749	0.24633537	0.06552334	0.08996796	0.018615723	0.017495593	0.0052026645	0.0194279	0.19545732
a	1.3250736e-06	2.1412561e-05	0.010395675	0.3856486	0.30112642	0.27040413	0.010299106	0.009106646	0.00055998284	0.0025619639	0.009874713
f	2.0572573e-08	4.1279054e-07	0.000325271	0.110786326	0.61195004	0.19612034	0.060683902	0.015178775	0.0011599029	0.0018758279	0.0019192518
o	3.8261467e-07	5.3149342e-06	0.0012946436	0.16507486	0.7052089	0.054345343	0.058035877	0.012660513	0.00030642573	0.0028133278	0.0002544102
r	1.3343731e-06	2.7788797e-06	0.00047796086	0.05137738	0.56703454	0.08988601	0.260647	0.023813445	0.0022623343	0.0030941323	0.001403086
à	1.45313e-07	1.2187627e-06	0.00040015575	0.03475954	0.28956962	0.15617892	0.4563919	0.045458894	0.0016791415	0.013741995	0.0018185533
e	6.87868e-08	2.909635e-06	0.0006755063	0.034435764	0.3461694	0.059126444	0.4101755	0.13284472	0.0040928787	0.006834293	0.005642436
n	2.2237387e-09	8.260175e-09	1.4223442e-06	0.00020791467	0.008534282	0.12820636	0.7434461	0.11202884	0.0040250937	0.0019388532	0.0016111165
d	2.8284644e-08	5.092963e-07	9.110961e-05	0.006119727	0.085506625	0.029788088	0.6875622	0.15002531	0.0046596183	0.035398528	0.00084809813
ì	7.423304e-07	7.1580275e-06	0.00044487655	0.00797727	0.01691517	0.09015915	0.35565034	0.17644864	0.044232305	0.05369128	0.2544731
n	5.1772975e-08	3.5864352e-06	0.00014457753	0.0013924089	0.028934583	0.0032414976	0.18387039	0.71665263	0.013663566	0.02655308	0.025543641
n	1.57658e-09	3.479227e-08	2.473075e-06	0.00010090368	0.0040501305	0.001175262	0.5725332	0.3578983	0.03359276	0.026741138	0.0039059047
o	8.907968e-08	4.8647917e-06	0.0012896374	0.018498104	0.045997433	0.18160546	0.21985707	0.11467507	0.076050594	0.055537492	0.28648418
t	9.038789e-09	3.6323918e-08	1.280293e-07	3.1017007e-06	0.00020330628	0.007731376	0.0669846	0.6683041	0.17157726	0.054358523	0.030837594
t	2.2964202e-09	9.984712e-09	5.1707565e-07	1.3278676e-05	0.0002461026	0.0025978908	0.2450124	0.41083854	0.24434644	0.057881158	0.039063636
