 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.87247443	0.01736735	0.0009166	0.0058365436	0.02158703	0.0082758535	0.017719284	0.0028677247	0.00313965	0.0017341034	0.0015735549	0.0009755086	0.0039165313	0.041615766
à	0.7251825	0.26360905	0.0032103083	0.0015481635	0.0022764842	0.000809439	0.0011268189	0.0007191326	0.00066195405	0.00038244744	0.00016870003	9.2288836e-05	2.550249e-05	0.00018720036
b	0.0050024474	0.97390616	0.0026495422	0.0031275288	0.0022690569	0.00073540263	0.00054237136	0.0015980963	0.0019163645	0.0018050172	0.0015695398	0.0013505721	0.0020851067	0.0014428085
b	0.0024430207	0.996846	0.00028183844	0.0002602245	8.567254e-05	1.2330699e-05	3.1641095e-05	1.1520636e-05	9.79885e-06	1.5435079e-06	1.026084e-06	3.2946791e-06	1.097772e-05	1.0547734e-06
e	0.07646183	0.13026755	0.100409836	0.043906912	0.081544235	0.1647487	0.23346967	0.068470165	0.05182644	0.0139083285	0.0059805857	0.004406957	0.009172282	0.015426569
t	0.0049385335	0.633792	0.27165785	0.024801088	0.015208462	0.011802472	0.023950856	0.0046820813	0.004407924	0.0008752407	0.0004374612	0.00024754985	0.0025959227	0.00060252706
o	0.0021269768	0.501768	0.27112687	0.061280247	0.037368804	0.019065052	0.037954237	0.02550782	0.027052905	0.003285936	0.0014670662	0.0040411386	0.0059078746	0.0020470507
à	0.00043986656	0.125998	0.72914994	0.063324116	0.020485586	0.010236372	0.0139918355	0.009313979	0.0075129755	0.004597647	0.003194458	0.0028207023	0.005278306	0.003656207
t	5.534197e-05	0.59825367	0.14427003	0.19482486	0.03311973	0.0056912163	0.004688095	0.007261562	0.0044315606	0.0016078622	0.0009892586	0.00095800206	0.002968982	0.0008798695
t	0.0001228478	0.7375781	0.121862344	0.11814256	0.017778743	0.0008124822	0.002831334	0.00050643104	0.00027926042	1.9335457e-05	6.3730504e-06	1.4256651e-05	3.993076e-05	5.996258e-06
o	0.0047463584	0.07894636	0.17256235	0.05718214	0.04165572	0.16678965	0.13912745	0.054210573	0.033395108	0.0251437	0.022762412	0.016655274	0.035756245	0.15106665
k	5.310933e-06	0.00095867034	0.25349325	0.24222566	0.18668723	0.06284477	0.22817275	0.0148177575	0.005525028	0.0009968661	0.00055673975	0.00040348154	0.002311201	0.0010012508
o	1.9816453e-07	0.000113979724	0.21278007	0.48397657	0.079836525	0.06975296	0.06372023	0.05572361	0.026900217	0.0020440838	0.0006109375	0.0013129155	0.0023167871	0.0009108908
r	1.2609247e-06	1.0254057e-05	0.026726337	0.26687405	0.2447069	0.14947154	0.17130786	0.096268184	0.025016008	0.00665916	0.0032148296	0.0022379318	0.0053663105	0.002139419
à	2.0057541e-07	5.3628746e-06	0.027555559	0.33904925	0.16881275	0.19172567	0.1054706	0.11920537	0.04116501	0.0033490367	0.0007422248	0.0005450171	0.0016608874	0.00071305444
s	2.564674e-07	1.8119905e-05	0.0048656687	0.172498	0.09556774	0.087178215	0.054808017	0.43046743	0.12955247	0.013171523	0.0033049646	0.0021314113	0.00350339	0.0029328603
i	1.3168861e-08	3.1401196e-06	0.0028935932	0.43549562	0.086441256	0.03953955	0.013870001	0.2844671	0.12445666	0.0050004534	0.0011461974	0.0018342893	0.0040718545	0.00078028615
k	5.8941918e-08	9.759706e-07	0.00020449616	0.007958352	0.108426005	0.26971623	0.22011562	0.2762259	0.094802365	0.015272743	0.0039262082	0.0006022879	0.0018277711	0.000921008
