 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.87154824	0.021470744	0.0313724	0.010404162	0.009926841	0.004051085	0.0013350858	0.0011181213	0.04877335
k	0.8208818	0.13249232	0.042353146	0.00254059	0.0014519191	0.00010051285	4.819257e-05	8.145878e-06	0.00012335027
à	0.1294193	0.8509607	0.018562103	0.00019802718	0.00075165974	7.1028786e-05	2.017411e-05	1.072854e-05	6.3346397e-06
j	0.09143768	0.63206184	0.25419325	0.0073299096	0.0132965315	0.0003838853	0.00038669544	0.00040134016	0.0005088572
o	0.021266337	0.70668936	0.27035442	0.00041694372	0.0012077686	5.1108032e-05	6.0080497e-06	6.8192016e-06	1.3005729e-06
t	0.006470423	0.16770162	0.75381684	0.04674067	0.017624468	0.0042917123	0.0013647373	0.00042827372	0.0015612991
r	0.00040265464	0.25622118	0.7119094	0.02115095	0.0085071	0.0014214268	0.00018821213	0.00011687415	8.21198e-05
a	0.024925824	0.26415858	0.66030675	0.023317838	0.004814598	0.009443928	0.0013362734	0.0002906591	0.01140553
ù	0.00019846468	0.08380767	0.86765015	0.030008141	0.008898935	0.0061252895	0.0007830081	0.0003325275	0.0021958624
d	4.2991753e-05	0.0032267568	0.51025456	0.27022767	0.18868619	0.017938072	0.003454882	0.0038570545	0.002311869
i	0.012031307	0.031908583	0.24571376	0.6088298	0.06933557	0.026271777	0.0025982582	0.00143063	0.0018803895
a	7.884088e-06	0.021415738	0.22392908	0.605857	0.08528465	0.0517064	0.00404565	0.0012724631	0.0064812214
a	1.391695e-07	3.3158744e-06	0.018751657	0.6426897	0.33188662	0.004824852	0.00094331836	0.000111017376	0.00078937557
s	1.1428034e-06	2.5431016e-06	0.010132744	0.36886087	0.61022747	0.007962707	0.0017722627	0.00018037368	0.0008598092
ò	1.1226167e-05	3.6418704e-05	0.025559194	0.109906554	0.8353316	0.024851855	0.002433795	0.0016459968	0.0002232804
z	2.936425e-07	3.591513e-07	0.00021421876	0.0036701816	0.9847248	0.008831714	0.0014061806	0.0010344752	0.00011766767
i	2.0042238e-07	2.2114193e-06	0.00022593002	0.0027375505	0.9768754	0.018395083	0.0010104134	0.0007271234	2.592417e-05
g	7.3282877e-07	1.3088901e-06	0.00028946524	0.009077839	0.08697783	0.84763134	0.050340105	0.0018249103	0.0038564957
r	1.2440472e-08	6.680423e-07	0.00022190827	0.0073161325	0.6268889	0.31733933	0.033862054	0.007988592	0.006382486
à	4.9002785e-05	0.00038556175	0.07808516	0.1717573	0.29154775	0.2729711	0.019021366	0.009540429	0.15664233
t	4.013423e-07	8.917328e-06	0.0011985819	0.0018350809	0.047511168	0.8456154	0.062361494	0.002455647	0.039013326
s	3.5545384e-09	1.9347378e-07	8.650489e-06	0.00013690547	0.102269046	0.62664115	0.23061724	0.02872793	0.0115988115
i	1.576522e-06	9.663319e-06	0.00430141	0.04224576	0.092340305	0.3695314	0.073051795	0.03044947	0.3880686
i	4.0141895e-08	5.7711127e-08	1.6482215e-06	3.757006e-05	0.00077937526	0.37785622	0.49096072	0.023461392	0.10690296
n	5.3657736e-08	1.7822478e-08	1.2331903e-06	7.249995e-05	0.0005691121	0.06018829	0.77011114	0.06915682	0.09990077
ì	3.4264025e-07	1.0785901e-07	2.4660076e-06	2.4135405e-05	0.00036099934	0.08673802	0.62071604	0.27659824	0.015559697
t	2.1544698e-08	1.4289117e-09	3.8782625e-07	2.3179464e-05	0.00077733427	0.002910072	0.04628776	0.9453151	0.0046860795
t	1.8210956e-09	2.8593898e-09	4.662714e-08	2.795388e-07	0.00013690848	0.0055508544	0.17837995	0.8028802	0.01305172
a	7.725436e-10	2.4516629e-08	9.176878e-06	0.00036212782	0.0022681043	0.017203785	0.05379448	0.5586834	0.36767885
</S>	7.319143e-08	4.4890953e-08	3.9487452e-07	1.8557688e-06	1.4140832e-05	0.0035818552	0.055143893	0.11817814	0.8230796
