 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a	0.6837961	0.08038663	0.03886194	0.016307348	0.023179205	0.003840935	0.013644141	0.014064008	0.015150928	0.021423874	0.016977476	0.002470523	0.01061599	0.0057217544	0.022014365	0.031544738
n	0.07924677	0.8870212	0.028004292	0.0023756814	0.0016510033	0.00043031963	0.00058654824	0.00021887275	0.00025492095	3.992166e-05	0.00010199195	2.7910824e-05	1.2975222e-05	2.5658824e-06	7.1001314e-06	1.7916189e-05
ì	0.0022440273	0.9618579	0.027853468	0.0030738749	0.002093871	0.00050598755	0.0013298705	0.00024137787	0.00064743654	3.0412195e-05	4.0039376e-05	3.6403355e-05	2.7996623e-05	2.7317726e-06	5.8284204e-06	8.759172e-06
c	0.0008956591	0.94856435	0.044872154	0.0024145164	0.001787516	0.000499991	0.00034664542	0.00011234011	0.00013903303	4.8188493e-05	0.00019106599	4.690273e-05	2.1400303e-05	7.1510176e-06	2.2855886e-05	3.0229356e-05
h	0.032984667	0.7424173	0.12742805	0.03552192	0.03043031	0.0074043674	0.013015361	0.0031259214	0.0049139764	0.00045466577	0.00017823018	0.00067497784	0.000650183	0.00018436456	0.0004285043	0.00018720949
a	0.075340405	0.576273	0.09337092	0.027313408	0.016937427	0.0059161955	0.039180957	0.048537213	0.05235866	0.02476309	0.0026465172	0.0019826074	0.006415542	0.0034937158	0.0019830593	0.023487229
t	4.5593948e-05	0.007074192	0.9494099	0.03306376	0.0044218446	0.00011153183	0.0042340667	0.00041952851	0.0009285252	6.828391e-05	4.051684e-05	1.6824693e-05	0.000105094594	6.656812e-06	4.142736e-06	4.951914e-05
o	0.00027510198	0.014953145	0.88549596	0.07779582	0.013806126	0.000403624	0.0054196278	0.00045641605	0.0012045506	2.56897e-05	4.5367465e-06	2.2912567e-05	0.000117526826	5.7955913e-06	3.5335586e-06	9.642425e-06
r	2.2388516e-05	0.00076739857	0.85588074	0.12436085	0.010676453	0.0030784684	0.0014127952	0.0005763896	0.00082828593	0.00037893024	0.0012288304	0.00036164297	0.00017273838	2.356086e-05	2.0009044e-05	0.00021046742
ì	0.00017504126	0.0038401808	0.64807725	0.27876008	0.04597552	0.0024126165	0.014191519	0.001844012	0.004063496	0.000102905564	1.0004582e-05	8.752067e-05	0.0003859671	1.8701183e-05	1.1794913e-05	4.3445572e-05
s	1.9136689e-05	0.00046250437	0.60096747	0.34923953	0.036229428	0.00658281	0.0028424968	0.0007903136	0.0012036865	0.00023735128	0.0011200252	0.00016534889	5.14584e-05	6.0626535e-06	9.964247e-06	7.238454e-05
o	2.5435718e-06	0.0007101802	0.39166525	0.5082543	0.07552926	0.0021834178	0.016364034	0.00100138	0.0036746797	7.757249e-05	1.6285388e-05	5.9844904e-05	0.00039405533	1.3908393e-05	5.767885e-06	4.753412e-05
n	8.5414564e-07	3.2748621e-06	0.14799507	0.67374754	0.15045014	0.023332316	0.00178896	0.0007369263	0.00044237994	0.00029327805	0.0006950367	0.00021648884	0.00010550863	1.5321073e-05	1.5227499e-05	0.00016176054
t	1.6499672e-07	2.748526e-05	0.058008637	0.6660755	0.21485676	0.021085693	0.029306764	0.0026257	0.0072141676	0.00010102611	1.7153248e-05	8.954704e-05	0.0005042046	2.5644988e-05	1.4620494e-05	4.693918e-05
a	0.0010599016	0.0037080203	0.090940215	0.44687614	0.14906082	0.015620612	0.055397153	0.045619763	0.04771909	0.023504864	0.0016315329	0.0032762447	0.044728525	0.014105507	0.011545817	0.045205735
o	1.14240706e-07	5.4496826e-07	0.008621989	0.54461867	0.33895373	0.073845014	0.01646621	0.00470979	0.0033388913	0.0019152603	0.0038144572	0.0009319797	0.0011045717	0.00018202582	0.00028532927	0.0012113703
c	2.0140538e-07	1.5804119e-07	0.0010797185	0.08305384	0.36281478	0.51434946	0.022391979	0.007132343	0.0026325046	0.0013859908	0.0032241726	0.00092367927	0.00038945168	4.2818e-05	3.805204e-05	0.00054087315
e	3.968821e-07	7.006628e-06	0.0016439697	0.08754729	0.7731907	0.07088065	0.058363356	0.0033323627	0.0042560888	0.00010748948	1.7682843e-05	0.000107001826	0.00046706534	1.5164034e-05	1.51895665e-05	4.8647933e-05
r	2.4156347e-07	9.2974255e-07	0.00039241512	0.08683243	0.59403116	0.26408964	0.03517238	0.0059108012	0.004589673	0.0013379849	0.0035962353	0.0010291411	0.0014893179	0.0003649478	0.0004661712	0.0006966509
ò	7.122729e-08	6.354159e-06	0.0002749802	0.031946488	0.4916006	0.25222453	0.1500433	0.03589566	0.026507866	0.0024713643	0.00010022876	0.0012895113	0.0052814884	0.0004128249	0.00019573577	0.0017489202
ì	1.0699032e-08	3.0399895e-06	0.0004393568	0.023450729	0.373648	0.3948128	0.15389861	0.028180271	0.011179338	0.003296812	0.0064373924	0.0010368994	0.0018603326	0.00022362215	0.00019908819	0.0013337919
c	3.8091277e-09	1.6281621e-08	1.2639085e-05	0.000120352124	0.011339527	0.65559	0.2679487	0.033994485	0.023917172	0.0013048741	0.0041767317	0.0006522302	0.0004975448	6.846022e-05	0.00021466483	0.00016259046
h	1.5230576e-08	1.5279444e-06	0.000114084374	0.011869824	0.34175023	0.4842482	0.114931636	0.022377616	0.019892193	0.0011264492	0.000553986	0.0013099031	0.0009315057	0.00023303127	0.00039402203	0.000265811
a	3.2567252e-06	0.00010765248	0.002135327	0.030738521	0.336339	0.30751613	0.12374259	0.0649518	0.020130517	0.023627771	0.0023402984	0.0017614593	0.005099431	0.004754457	0.00306241	0.07368937
t	1.039496e-08	3.6209798e-08	1.3931879e-05	0.00057935546	0.039320067	0.053759333	0.7439962	0.13279474	0.01620773	0.00714915	0.0030057926	0.00028034174	0.0011601921	0.00022125005	0.00012145408	0.0013903569
