 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.071975574	0.06537271	0.029961478	0.009635581	0.4015605	0.0034305614	0.0111336	0.06013767	0.34679228
t	0.9884093	0.010611742	0.0001198902	0.00023932339	0.0004665605	3.9956485e-05	2.9925652e-05	3.153613e-05	5.174157e-05
t	0.983595	0.013938448	0.00051726063	7.3862015e-05	0.0016818935	8.5052285e-05	3.531024e-05	5.4392312e-05	1.8761875e-05
è	0.73438036	0.122119695	0.029663768	0.007157072	0.089955725	0.0028446394	0.0023564633	0.0058678193	0.005654404
d	0.034237422	0.9280989	0.0078942245	0.0040145065	0.02388289	0.0011017442	0.00031771156	0.0002382029	0.00021438966
e	0.0027394781	0.8524897	0.072751954	0.0015587255	0.06415098	0.0034046115	0.0016962652	0.0010499215	0.0001583505
c	0.0028962868	0.5861859	0.07570729	0.04645422	0.24563573	0.020995283	0.011105843	0.0061383434	0.004881177
i	7.8778e-05	0.7775514	0.15526073	0.0044164415	0.054076992	0.005397999	0.0017824289	0.0011363549	0.00029893985
d	0.00041594266	0.87432206	0.07067762	0.0018967689	0.04849617	7.9202786e-05	0.00048573283	0.0031532797	0.00047324397
è	4.389958e-05	0.35790282	0.4360122	0.027790567	0.13528375	0.026952708	0.008274602	0.0052285497	0.0025108876
t	7.972456e-06	0.7588101	0.16798475	0.0018695641	0.07023373	5.4984084e-05	0.00035244945	0.0004176513	0.00026877917
s	2.2901659e-06	0.48196745	0.43213338	0.016280245	0.042318773	0.008084215	0.011879979	0.00601387	0.0013199007
a	0.0001492307	0.2785168	0.44381905	0.037890222	0.12380153	0.004834884	0.014369538	0.04697865	0.049640074
m	1.6276316e-07	0.15134074	0.60327953	0.13335752	0.10896715	0.00023545625	0.00044217022	0.0015938277	0.0007834729
o	4.3025307e-07	0.019158201	0.8053856	0.0808357	0.06701847	0.015597209	0.008039789	0.0025515466	0.001412972
k	1.3363924e-08	0.0057378025	0.10065025	0.86352825	0.023059832	0.0031247907	0.0011296723	0.0017942368	0.0009751747
a	3.1065963e-07	0.0006917622	0.24873593	0.48701525	0.07840181	0.1438931	0.0270998	0.011507643	0.0026543057
s	4.0111438e-08	0.0016652351	0.11316344	0.775259	0.05226836	0.03618449	0.009186809	0.010431603	0.0018409677
ì	1.2775436e-07	0.000118974094	0.043082234	0.56591034	0.05346587	0.26918054	0.041370023	0.021238491	0.0056334184
m	2.0628104e-09	0.00074183114	0.03263959	0.17019044	0.6704267	0.100443386	0.018016426	0.0055503733	0.0019912738
m	1.9984729e-08	5.6360335e-05	0.020573644	0.023151433	0.921678	0.023767587	0.007187947	0.0033977234	0.0001873507
e	4.9558744e-06	0.04677005	0.36774623	0.06668744	0.04954977	0.04355966	0.02191201	0.040684197	0.36308563
r	9.876248e-09	1.4677355e-05	0.0037732602	0.022565713	0.9523021	0.006284933	0.004185151	0.007191006	0.0036831575
i	2.4268227e-08	7.581628e-06	0.0009514236	0.06119838	0.5826898	0.26908985	0.059965495	0.01848261	0.00761482
p	1.2728149e-09	2.3402616e-05	0.00049336284	0.056121577	0.67123747	0.18475658	0.056605183	0.021069108	0.009693254
à	2.6172178e-10	2.1901413e-07	3.9576917e-05	0.00587726	0.023741942	0.8999822	0.056261763	0.010100481	0.0039965995
m	1.39274816e-11	1.4569572e-06	2.0430922e-05	0.01869134	0.70325977	0.21582548	0.055485476	0.005967438	0.0007486589
e	1.4793218e-09	1.2033857e-07	3.5921767e-05	0.0036151859	0.68095684	0.19622219	0.104804456	0.013895374	0.00046995608
s	1.7180118e-10	2.0560745e-05	0.00010107525	0.00612464	0.16370898	0.33510303	0.4390147	0.04295561	0.012971379
t	2.3566507e-10	2.204693e-08	7.084661e-07	0.001687658	0.009795601	0.7945826	0.17093928	0.016829126	0.0061650597
i	9.028283e-10	5.9681397e-06	0.00073696475	0.030037295	0.021160215	0.4957901	0.08048677	0.034339085	0.33744365
s	5.259641e-09	4.541033e-06	8.349395e-06	0.0005225257	0.055677347	0.034916837	0.6018133	0.21895382	0.0881033
p	5.375733e-10	1.1494006e-07	5.47904e-07	0.00038221115	0.00035053302	0.391909	0.42311662	0.108895436	0.075345546
i	3.3588698e-09	9.4380607e-07	6.6373774e-05	0.012941841	0.0052364166	0.2873093	0.15134767	0.06516636	0.47793114
à	2.8461885e-08	3.7326447e-06	2.2650563e-06	0.00010675448	0.009291325	0.009189547	0.43111083	0.36117798	0.18911752
g	4.8624116e-10	2.3746311e-07	1.4520357e-07	3.8636703e-05	0.0044945055	0.0011709661	0.16034405	0.8256147	0.008336635
g	1.1407126e-09	1.0534872e-08	1.3976316e-07	2.6794034e-05	0.0034512866	0.004873992	0.6754199	0.31507567	0.0011522126
i	2.1342089e-10	2.748271e-07	1.2885961e-05	0.00993348	0.021065388	0.032853767	0.31103262	0.15637584	0.4687257
a	9.727189e-09	1.1761967e-06	9.889571e-07	2.8951328e-05	0.00060676894	0.0009340547	0.10847611	0.5966995	0.2932525
</S>	1.2372711e-09	1.6093627e-05	5.0585722e-06	2.4094188e-05	0.0006974162	0.00067084515	0.033822797	0.6942612	0.2705025
