 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.885297	0.006838292	0.009544385	0.0037836882	0.006020739	0.003700698	0.0055252677	0.00041749032	0.009142394	0.0038724903	0.0017789467	0.0027618345	0.061316796
l	0.97674567	0.017183043	0.002657987	0.0013208771	0.00059513265	0.00034455853	0.00018532987	0.000358585	0.00021534757	0.00011440982	0.00011462071	6.3203115e-05	0.000101379956
l	0.9872444	0.009811426	0.0025480457	5.3962347e-05	0.00012505575	0.00016161887	1.623052e-05	2.9361296e-05	1.0449687e-06	9.75789e-07	4.802384e-06	2.047737e-06	9.5215375e-07
ò	0.29512694	0.03707008	0.31463414	0.05936931	0.10267591	0.0776887	0.06643305	0.0028422764	0.006836876	0.012247928	0.009432567	0.004889591	0.0107526025
r	0.6926575	0.007492771	0.27782857	0.0040140883	0.005414182	0.0075186826	0.0019837627	0.00042652938	0.0004753762	0.0003008411	0.0011144074	0.0004844254	0.0002888628
a	0.10061828	0.2560459	0.467643	0.020783685	0.04830702	0.07063788	0.014724649	0.012705878	0.00033058057	0.0007644574	0.004120732	0.0027894322	0.0005284446
f	0.33176908	0.12803896	0.49706122	0.023490293	0.0062262733	0.0036576167	0.0018513092	0.0007546162	0.0020042544	0.00094976183	0.001831036	0.0012887297	0.0010769096
è	0.006303747	0.34816882	0.45647106	0.027853413	0.040731445	0.053002167	0.015701575	0.025658788	0.0011107553	0.0011936353	0.015639016	0.0067912163	0.0013743152
t	0.005795215	0.71540886	0.2533283	0.016914206	0.0034235653	0.0020799728	0.00028240323	0.00222513	6.6401735e-05	3.208783e-05	0.0002880198	0.00011822034	3.7687245e-05
i	0.00076488644	0.60602593	0.38690123	0.0023194167	0.0012118425	0.0015112407	0.00024794487	0.0005590722	1.51399145e-05	3.2952197e-05	0.00024309027	0.00015039936	1.6840033e-05
p	0.00012553821	0.58320487	0.2465014	0.15654334	0.011065899	0.0015104815	0.0002513868	0.00053567486	9.6182455e-05	4.1023097e-05	6.8693545e-05	1.9627443e-05	3.5945282e-05
ò	5.517818e-06	0.086748704	0.6499437	0.14751697	0.075004764	0.02912743	0.0052341567	0.003702607	0.00012732307	0.00019667126	0.0013751823	0.0008079478	0.00020898563
r	2.0013187e-05	0.040239945	0.8083851	0.122041024	0.02052337	0.0068796426	0.00032087066	0.0012381821	5.5347897e-05	2.3644552e-05	0.00017070299	7.843577e-05	2.3746152e-05
