 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.79310703	0.002732826	0.0038859947	0.005635202	0.0057742805	0.014153608	0.0052072187	0.004872802	0.01958525	0.14504577
t	0.9847514	0.0086822575	0.005881632	0.00034257234	5.9635295e-05	0.0001384155	9.056705e-05	1.2571813e-05	1.610871e-05	2.4836561e-05
s	0.9921821	0.0051579177	0.0021458527	0.00040781658	2.7139882e-05	1.9674517e-05	2.6583393e-05	1.561513e-05	1.1994605e-05	5.398607e-06
e	0.14773665	0.09585468	0.021556228	0.18117999	0.09628748	0.027518665	0.047775894	0.118849754	0.08226925	0.18097138
r	0.7426379	0.16224408	0.07815165	0.014538908	0.000753573	0.00025520593	0.00020718593	0.00043342536	0.00044908427	0.00032900137
e	0.0048492607	0.36785242	0.3038995	0.22379698	0.03300351	0.0023672434	0.008262515	0.029840847	0.018657958	0.007469752
k	0.002101496	0.68760985	0.28816894	0.009711947	0.0031155816	0.0038878978	0.0016613172	0.0009407057	0.0016299225	0.0011723087
a	8.089986e-05	0.49733752	0.3840159	0.109933876	0.0033695824	0.00017366101	0.0005262922	0.0028762503	0.0011856152	0.00050036394
k	0.00014127506	0.29113114	0.67666847	0.016918477	0.0050216764	0.0053077065	0.0019597544	0.0006826735	0.0013944319	0.00077445206
à	1.5575133e-05	0.1045044	0.65343726	0.22890079	0.0071676914	0.0001673948	0.0006305196	0.0032001652	0.001376681	0.0005995331
n	1.635702e-05	0.07298798	0.8573067	0.0391979	0.012556186	0.00966345	0.0055164616	0.0013547845	0.00080091343	0.00059927464
n	6.3382066e-07	0.016818902	0.71878725	0.25203812	0.0077071595	0.00021280922	0.00038832592	0.002401263	0.0013324394	0.00031310058
i	0.0036223526	0.09440303	0.04471403	0.42685086	0.05803159	0.008027203	0.0069800303	0.034853224	0.0954905	0.22702721
t	2.1265043e-05	0.0024941624	0.04141493	0.7889034	0.13659234	0.016120387	0.0035235034	0.0022348764	0.0048546963	0.0038403445
s	2.6467399e-08	0.0015075431	0.020291386	0.8506137	0.09600108	0.004322989	0.0046064346	0.013409562	0.0064026266	0.0028445618
ì	8.6388645e-06	0.019011974	0.024994632	0.65376925	0.12209283	0.0046907393	0.0058431556	0.024303103	0.056520093	0.08876557
c	1.2988102e-07	0.0024030493	0.13736239	0.2668544	0.46487844	0.08184647	0.025988672	0.007907351	0.0054291957	0.0073300046
h	2.8736704e-06	0.006165544	0.284615	0.31679264	0.26668578	0.0046320125	0.025607215	0.046542525	0.02878652	0.020169921
r	0.00064840226	0.102824144	0.121570565	0.30826673	0.06312148	0.0033234574	0.0051636677	0.023942659	0.0601927	0.3109462
a	2.9132148e-05	0.017418418	0.49298564	0.07630295	0.16848165	0.0030891378	0.016759248	0.029918589	0.027686985	0.16732825
c	9.4006855e-06	3.600034e-05	0.0011974672	0.051552944	0.40288842	0.33347183	0.05674665	0.02590001	0.042912062	0.085285254
e	2.553167e-08	0.00011254165	0.00091280666	0.015186961	0.56330943	0.02534606	0.14817686	0.123965666	0.07005203	0.052937582
e	4.973879e-07	9.661165e-06	4.6269775e-05	0.0011042949	0.13530138	0.6261501	0.128938	0.048454925	0.037370857	0.022624081
n	4.5244525e-07	1.0293389e-06	8.981587e-06	0.0003392652	0.03437605	0.28694656	0.24857607	0.3631491	0.049472585	0.01712991
ì	1.2356363e-05	1.4475192e-05	0.00019641937	0.001325896	0.031419054	0.02001292	0.19195051	0.6287246	0.11634362	0.010000216
c	7.4501315e-08	8.519596e-06	0.00027862564	3.5795812e-05	0.007193207	0.024908692	0.32150662	0.53384715	0.10764748	0.0045738705
h	2.6156688e-06	3.162832e-06	0.0006058471	0.0001734454	0.013609076	0.0021978184	0.25718662	0.42370242	0.2871826	0.015336333
e	9.0196885e-08	0.003733651	0.008004888	0.013464513	0.14054705	0.037267692	0.394928	0.21888845	0.056165896	0.12699984
n	7.9739056e-07	1.4997213e-06	2.5550917e-05	0.00011698715	0.00019506014	0.0003712604	0.0010233275	0.34057122	0.41103816	0.24665616
a	2.0738542e-09	1.7036957e-08	9.892815e-07	3.0368489e-07	0.00023332599	0.00077862234	0.0126225995	0.647351	0.29709032	0.04192265
n	1.3044922e-08	4.315055e-07	2.231933e-06	2.1410082e-05	0.0002097627	0.002398966	0.0022471012	0.2216731	0.69056135	0.08288566
a	8.416051e-08	6.3336194e-07	3.8617354e-06	1.7984565e-06	6.149349e-05	0.0004199625	0.0056455657	0.22816391	0.6149473	0.15075538
t	2.6341624e-08	7.6458525e-07	2.7537897e-06	2.4566294e-05	9.957494e-05	0.0008261357	0.00050793024	0.092611976	0.80910873	0.09681755
è	2.0536746e-07	1.0739335e-06	7.976889e-06	1.5777026e-06	3.5808218e-05	0.000118596865	0.0013379495	0.07885084	0.63420373	0.2854423
t	6.5050543e-09	7.1395143e-09	1.5200904e-07	1.5130354e-07	2.0983169e-05	4.664061e-05	8.6602275e-05	0.028332282	0.9154652	0.056047976
s	3.5478903e-10	2.136967e-10	1.0142885e-08	5.58149e-09	9.096283e-07	4.852176e-06	3.190408e-05	0.02651122	0.95241094	0.021040214
i	1.7821133e-10	7.117847e-07	1.5587122e-05	5.087461e-06	0.0034274	0.00289718	0.007559847	0.05298535	0.24276061	0.6903482
</S>	3.432393e-07	1.34087115e-08	4.1691328e-07	1.2864338e-06	1.3275658e-06	1.8574861e-05	9.194802e-06	0.0030370108	0.5014008	0.49553096
