 	voglio	che	Maria	venga	domani	</S>
i	0.6557329	0.00874421	0.003814942	0.00843961	0.0902053	0.233063
t	0.8974402	0.08755961	0.011510597	0.00082368543	0.0023805052	0.00028537022
è	0.89061064	0.098044604	0.0078075025	0.0019838274	0.0012737135	0.00027971662
l	0.8318426	0.10787323	0.047828075	0.0039133346	0.008055965	0.0004866992
o	0.6892094	0.00895154	0.28060806	0.0016603309	0.019398734	0.00017203068
i	0.0043280898	0.74362177	0.018369533	0.21170793	0.0066195056	0.015353194
M	0.00048700703	0.022224754	0.9229259	0.027542206	0.025888909	0.0009312362
a	0.090527296	0.27656135	0.11932635	0.123595096	0.26195142	0.12803851
r	0.00049669755	0.042386495	0.00037902177	0.5166015	0.0008589243	0.43927732
ì	0.01534738	0.12234581	0.052115567	0.2135192	0.12011888	0.4765532
a	0.0061157783	0.026707986	0.028551754	0.88522375	0.0052865273	0.048114233
n	2.4185212e-07	2.426767e-05	0.0015206627	0.9446328	0.042697262	0.011124668
a	1.2106612e-05	0.0009523783	0.054692626	0.30050266	0.62382865	0.020011598
r	8.277156e-06	0.00071646005	0.00039745867	0.9385498	0.050286204	0.010041819
t	8.724559e-06	0.00027248522	0.010408738	0.13287693	0.7687823	0.08765074
i	0.013277731	0.052378695	0.015633237	0.05271907	0.007759403	0.85823184
à	1.784424e-06	5.6745583e-05	9.947209e-05	0.37930605	0.25766784	0.36286813
v	1.495098e-07	2.4529663e-06	0.00020387986	0.0008228822	0.9962082	0.0027624208
v	9.510028e-09	1.5838602e-08	0.0003546997	5.233278e-05	0.9994715	0.000121571225
r	4.4033545e-06	0.00012876593	0.00030243938	0.027303716	0.002211463	0.9700492
i	9.997894e-07	2.3909517e-05	0.0059784604	0.05322708	0.031390443	0.9093791
</S>	4.4253e-06	6.4869787e-06	1.0037929e-05	0.009996278	0.012082107	0.9779007
