 	se	vieni	alle	sette	io	sto	cucinando	</S>
a	0.7255388	0.08146727	0.03245632	0.00036835147	0.0017115491	0.002430575	0.028762849	0.12726422
n	0.20897019	0.47008118	0.30750012	0.0040031746	0.008755436	0.00017672573	0.00011196077	0.00040119461
è	0.013324903	0.565073	0.3935519	0.009225913	0.015180252	0.0024824128	0.00051460706	0.00064696
r	0.003034898	0.18452635	0.8063109	0.0014586312	0.004365392	0.00010165843	6.8256944e-05	0.00013390917
t	0.0002315131	0.015965441	0.98127407	6.802819e-05	0.0023524514	7.037826e-05	3.277897e-05	5.2277965e-06
i	0.14307185	0.051804937	0.08220706	0.02233485	0.012452408	0.033438243	0.08377426	0.5709164
s	0.000111724876	0.025333641	0.9469235	0.01715748	0.001348219	0.002127598	0.003118206	0.0038795525
t	0.00039148625	0.111885525	0.44316956	0.31644425	0.06708392	0.045323424	0.0071977233	0.00850413
e	0.028814552	0.11383646	0.34484944	0.19299929	0.010600666	0.028603844	0.108478785	0.17181696
s	2.191367e-05	0.0011316325	0.3516815	0.62016094	0.015350959	0.0038383584	0.002884283	0.004930425
e	6.1578303e-06	0.0005147715	0.012143761	0.73305744	0.18086465	0.05396797	0.008189077	0.011256212
t	3.5230492e-05	0.0004760632	0.017863015	0.65012103	0.28694794	0.032668807	0.0064330227	0.0054548625
t	2.9649889e-06	8.242371e-05	0.00057267654	0.13638131	0.75136304	0.08940148	0.013136787	0.009059305
à	0.0039868006	0.012889868	0.30847242	0.027733592	0.16533524	0.040084306	0.0930441	0.3484537
e	8.68726e-06	0.0019835334	0.06530509	0.09533367	0.17800613	0.21415348	0.072439626	0.37276974
v	2.235899e-07	3.7621462e-06	0.00015919861	0.00369485	0.56695527	0.391256	0.015880452	0.022050222
ò	7.9300214e-08	8.188243e-06	2.2913062e-05	0.001617942	0.29512683	0.6404861	0.055082686	0.0076552187
s	3.2596049e-07	1.2604238e-05	0.00013325347	0.0009539004	0.066258885	0.85383874	0.06898453	0.009817755
t	1.1868869e-09	8.512972e-08	1.8916697e-06	1.9865058e-05	0.06719478	0.88194275	0.047850054	0.002990543
e	1.7359249e-05	0.0009581598	0.002621804	0.043654785	0.029042885	0.22711101	0.11243926	0.5841547
m	2.2291916e-07	1.8126821e-06	2.4079138e-05	7.649854e-05	0.00186666	0.09758393	0.5885979	0.31184894
a	3.482053e-09	1.1958264e-07	1.4333169e-06	2.85527e-05	0.005388684	0.47232845	0.37769952	0.14455323
r	2.6698817e-07	6.601643e-06	6.330871e-06	0.00015934148	6.9589565e-05	0.022752354	0.75670063	0.22030488
è	3.9391694e-09	2.3725046e-07	1.2814744e-06	2.1375993e-06	0.00033117924	0.0633162	0.77509373	0.1612552
o	6.6525474e-10	3.0306307e-08	2.0000296e-07	2.2759396e-06	0.00011572718	0.010780944	0.8144413	0.17465946
</S>	2.1288168e-08	6.7709595e-07	1.5337879e-05	1.2669472e-06	2.088095e-05	0.0023553604	0.29412258	0.7034839
