 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.58273745	0.13959594	0.07039865	0.009057094	0.002187897	0.020713119	0.015782753	0.007408664	0.011433374	0.005473972	0.0105975745	0.12461352
ù	0.985444	0.011718485	0.0026541057	6.035738e-05	3.4802055e-05	8.5524425e-06	3.569385e-05	5.457785e-06	2.0513975e-05	9.729748e-06	2.9542362e-06	5.3833614e-06
s	0.9743344	0.015959626	0.0066941907	0.0004999846	0.0023427394	2.1203794e-05	8.401321e-05	1.5279704e-05	1.42922945e-05	8.814594e-06	8.365867e-06	1.7202534e-05
o	0.7897988	0.19358544	0.016044809	0.0003220807	0.00023541646	1.0579333e-06	8.371795e-06	6.7853426e-07	1.6820588e-06	6.8446286e-07	4.312837e-07	5.576746e-07
t	0.27042612	0.7060871	0.018646203	0.0008939539	0.0029237664	0.00013757122	0.00062841125	8.3903986e-05	5.9553946e-05	1.5511043e-05	9.287931e-06	8.8624496e-05
r	0.018749928	0.93779194	0.0415546	0.0013474157	0.0004955424	3.6058282e-06	2.4403409e-05	2.2713996e-06	1.1505027e-05	9.116975e-06	7.828646e-06	1.8329248e-06
a	0.15008248	0.77089405	0.03815873	0.022147303	0.002681331	0.002848758	0.006442486	0.0013752248	0.002594155	0.00063165545	0.0001917278	0.0019521596
v	0.0067356597	0.9422609	0.03766388	0.007572492	0.0050854334	8.099041e-05	0.00025546632	7.459479e-05	9.4072995e-05	4.9815964e-05	5.2984484e-05	7.373438e-05
ù	0.00490196	0.9621583	0.021120489	0.009271244	0.0012895098	0.00013653276	0.0007558951	7.0605456e-05	0.00013567726	5.3060172e-05	3.544764e-05	7.142138e-05
d	0.00064734987	0.6024762	0.39101863	0.0040580127	0.0015390703	3.851826e-05	5.9301456e-05	1.8350143e-05	4.3415137e-05	2.9751607e-05	3.357291e-05	3.7938782e-05
i	0.0049578794	0.708085	0.24237576	0.03485207	0.005888201	0.0003066844	0.0024416982	0.00014465913	0.00059228454	0.00017079133	7.036836e-05	0.000114535025
ì	0.00048455963	0.26999003	0.6957144	0.026696915	0.0020934145	0.0008291463	0.0014368959	0.00036398636	0.0009305466	0.00045299996	0.00016377558	0.0008432636
r	4.770807e-07	0.009774638	0.98733866	0.0015637422	0.0012535613	7.706546e-06	4.4862572e-05	2.4851272e-06	4.5965076e-06	2.3498571e-06	2.0583475e-06	4.7934977e-06
t	4.017452e-06	0.027301498	0.97058284	0.0016367764	0.00046511926	7.594072e-07	5.3437266e-06	5.975966e-07	1.3133862e-06	7.2446005e-07	6.179951e-07	4.0296632e-07
e	0.0005506565	0.11742277	0.13969322	0.16619384	0.018541384	0.11000131	0.08468977	0.056878522	0.09496244	0.037076846	0.014210995	0.15977828
