 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.7812691	0.05832562	0.017020196	0.021281151	0.01196728	0.006941041	0.012541518	0.0017195747	0.004631003	0.0043285447	0.07997487
n	0.3730051	0.28626853	0.2926299	0.037044752	0.005961429	0.0037504036	0.000648561	0.00038804152	0.00017249034	1.0253336e-05	0.00012047596
è	0.019658385	0.56841856	0.3505163	0.026810467	0.01328487	0.017143257	0.0018968284	0.00068652263	0.0013761935	5.176842e-05	0.00015686845
r	0.001687802	0.28113154	0.6410627	0.06261351	0.008143142	0.0036054545	0.0007969647	0.00037344472	0.00018168852	2.2036611e-05	0.00038174365
k	0.0048351614	0.78058517	0.14289562	0.056862455	0.006108581	0.008254346	0.00016297845	3.560464e-05	0.00023381347	1.3637874e-05	1.2523556e-05
e	0.104622014	0.11898336	0.06861332	0.0258716	0.025532683	0.023123529	0.031452104	0.020155277	0.025110168	0.0539032	0.5026327
s	0.00070483447	0.20001799	0.3045373	0.25747758	0.09716059	0.06649134	0.028448885	0.001368695	0.012981409	0.0012879533	0.02952348
e	6.756646e-05	0.0839442	0.381807	0.32061964	0.124697044	0.07329177	0.00672078	0.0017083364	0.006342846	0.0003270638	0.0004737942
k	3.555029e-05	0.0025096908	0.115292355	0.5768104	0.27743584	0.018220793	0.0052674026	0.0013499225	0.00080527226	0.00022406485	0.002048692
a	5.687704e-06	0.0009035826	0.0420648	0.54996765	0.3069883	0.08727416	0.006949292	0.0012546581	0.0041989987	0.00020062661	0.00019230165
i	1.9299061e-05	0.00050902506	0.01880907	0.24311945	0.6341161	0.083452456	0.011271637	0.003810439	0.002051117	0.00030589674	0.0025355704
m	3.597314e-06	5.436869e-05	0.002431001	0.27340642	0.583083	0.12730876	0.008902212	0.003729144	0.0007389485	1.5430383e-05	0.00032718672
è	9.917923e-06	0.00020295048	0.0007873869	0.07699809	0.54865426	0.33472162	0.02205357	0.00892317	0.0071691545	0.00028384503	0.00019595986
r	3.681616e-07	1.4514455e-05	0.003991154	0.13300759	0.4122598	0.42532158	0.018480677	0.005631302	0.0009388744	9.110598e-06	0.00034505085
i	1.4558748e-07	8.752865e-06	0.00024515603	0.07162095	0.16130121	0.76076585	0.0043591885	0.00051715097	0.0011668791	2.812095e-06	1.1921676e-05
è	2.1469357e-07	3.1543216e-06	1.11707295e-05	0.000596273	0.08208135	0.63173735	0.19137213	0.084059514	0.007639249	0.00031570045	0.002183892
s	3.7833683e-08	2.896636e-07	5.757088e-06	0.006385872	0.006550861	0.75605637	0.19639142	0.0152116055	0.018735537	4.5772736e-06	0.0006576598
s	8.724149e-09	2.2583458e-07	1.6866841e-05	0.005908457	0.014904134	0.934552	0.033720464	0.005665842	0.0052146823	2.3995842e-06	1.4972965e-05
u	3.6714077e-06	0.00051561155	0.007999268	0.037759915	0.09227033	0.20538649	0.12229336	0.21973939	0.031992923	0.044130318	0.23790874
m	5.3276036e-08	7.839428e-07	8.722201e-07	2.9110834e-05	0.0011035037	0.13692975	0.6527029	0.11876757	0.067339204	0.0033803058	0.019745875
u	9.577632e-10	3.113672e-08	1.4861918e-06	5.001274e-05	0.00087425264	0.110757835	0.33734438	0.47406694	0.07183024	0.0029820346	0.0020927438
a	3.5649762e-08	1.7781155e-06	1.2104365e-06	8.104673e-06	0.000239674	0.012018649	0.36151153	0.43786094	0.15196916	0.020925762	0.015463129
v	1.8193023e-09	1.07943784e-07	8.4622606e-08	4.4646813e-06	1.886223e-05	0.0030806304	0.08731492	0.5296526	0.36543885	0.010435552	0.0040538786
ò	4.8935817e-08	3.1752204e-06	2.8389459e-06	6.0290644e-05	8.324657e-05	0.005286607	0.033318482	0.36502174	0.5715831	0.024349837	0.0002906131
r	4.355302e-07	2.5061467e-05	1.6429067e-05	0.00029236422	0.0016408259	0.023059944	0.2262013	0.03321464	0.6980593	0.0066362	0.010853551
a	1.4977763e-08	1.8008275e-07	2.2688236e-07	1.1730295e-05	2.7250251e-05	0.0036237522	0.029209211	0.00844413	0.9493738	0.006815868	0.0024938246
s	2.6715735e-08	1.9263352e-06	9.322116e-07	1.3899912e-05	2.31016e-05	0.00054599985	0.0053455336	0.03279693	0.34247157	0.3981862	0.22061391
o	4.302204e-09	4.489169e-08	1.0989222e-07	3.4059487e-06	3.6770728e-06	0.00016179823	0.008263514	0.14261694	0.7557449	0.06777209	0.02543352
t	2.945788e-09	9.822891e-07	7.35408e-07	4.596401e-06	2.0935973e-05	0.00016537437	0.0021298965	0.009312974	0.092723675	0.51051897	0.38512185
o	5.186836e-08	1.0990532e-06	3.6726794e-06	1.9403791e-05	1.7748649e-05	0.00012750397	0.0011043249	0.019339677	0.16643654	0.63483554	0.17811441
t	4.97467e-09	2.2865877e-06	1.1792772e-06	5.601059e-06	2.7920385e-05	0.00013760035	0.0013297454	0.0026972606	0.029440325	0.5549012	0.41145694
s	4.6946504e-08	9.3604143e-07	3.0787303e-06	1.0053245e-05	9.03824e-06	4.6960187e-05	0.00029557644	0.0023933668	0.032895256	0.6403376	0.32400817
o	4.9106874e-09	3.424579e-07	1.2814583e-07	3.6680674e-07	1.8984159e-06	1.4891327e-05	0.0004251547	0.00069656735	0.008345439	0.9223062	0.068208955
