 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.77103907	0.16470517	0.0030566356	0.00093008205	0.0034772349	0.0033448406	0.0017561993	0.0015705602	0.0024468715	0.047673363
i	0.18857205	0.72372586	0.054190893	0.00088600424	0.027613616	0.00338175	0.001114394	6.85929e-05	0.00039573424	5.1106697e-05
i	0.013267354	0.7898754	0.1883352	0.005048337	0.0016394615	0.0008068569	0.00023777109	0.00031820775	0.00012403987	0.0003473238
p	0.0014616526	0.6072229	0.38061166	0.009315809	0.0011014702	0.0001576952	6.7067194e-05	2.5782985e-05	4.1299577e-06	3.1795014e-05
à	0.0011289524	0.31531057	0.30829087	0.21060514	0.14361653	0.013482064	0.00598566	0.00068948587	0.0006952893	0.00019544469
s	0.003303715	0.28419247	0.64340246	0.061842524	0.0065214117	0.0004331393	0.00012648622	6.014318e-05	5.9660117e-05	5.7971443e-05
t	0.001186403	0.2323221	0.5670034	0.03789763	0.15020914	0.00779151	0.0023639891	0.00013453075	0.0010142404	7.701617e-05
a	0.05386975	0.08381663	0.46431124	0.06315671	0.02043706	0.030460771	0.038782574	0.030785114	0.02280058	0.19157954
ì	0.0001534098	0.013030554	0.13292153	0.5981609	0.19066334	0.044142585	0.0037974853	0.0040370007	0.0043365667	0.00875663
c	1.751771e-05	0.0013916491	0.0007802407	0.8862154	0.10576987	0.0041920715	0.0004638543	0.00029738442	0.00055814086	0.0003138194
h	0.00016051682	0.0070978696	0.008096935	0.7273214	0.22760572	0.015824707	0.0077162315	0.0029040808	0.0026699025	0.00060266646
e	0.011884051	0.04106519	0.07316488	0.5871648	0.11338398	0.02624485	0.028411135	0.00670539	0.0051255887	0.10685013
t	2.0226717e-06	2.9593739e-05	0.00061457907	0.010774463	0.94002813	0.0401101	0.0065562543	0.00019824984	0.0008787301	0.0008078644
e	1.5675093e-07	7.944826e-06	9.338066e-06	0.09728128	0.7658218	0.09117037	0.0413486	0.0012249853	0.002241434	0.000893993
l	8.4206533e-07	4.019258e-06	3.1354118e-06	0.013466477	0.70585716	0.25681108	0.01331906	0.0053998325	0.0031785963	0.0019597532
ì	2.9307722e-07	5.8991063e-06	1.0079576e-05	0.041320134	0.58928066	0.1804421	0.15434091	0.008381639	0.022332627	0.003885673
s	3.8956053e-08	7.0096225e-06	4.0233417e-06	0.008694004	0.537476	0.42409682	0.016115354	0.0051362547	0.003362903	0.005107567
o	3.5221124e-09	2.695876e-07	4.7274673e-07	0.0051960954	0.5656021	0.32861468	0.08126046	0.01077781	0.006761016	0.0017871633
n	1.2831424e-07	2.5040805e-07	1.1124005e-07	6.749351e-05	0.18077256	0.7098398	0.07408582	0.01985361	0.00878935	0.006590853
t	1.0702182e-09	2.9140768e-08	6.384797e-08	0.00036682017	0.067202635	0.28058517	0.6056035	0.030342354	0.013849677	0.0020497513
a	1.6524635e-06	1.0581794e-05	3.5321187e-05	0.014801576	0.15869606	0.099396065	0.27511635	0.042477753	0.030633416	0.37883124
à	2.9634532e-07	1.1695349e-06	2.0904913e-07	3.3751487e-05	0.043313783	0.48046404	0.20717521	0.14116041	0.065348804	0.06250225
l	8.915302e-09	5.369616e-08	1.5587862e-08	0.0005339939	0.055997368	0.4885482	0.080604	0.34165722	0.025220947	0.0074382005
a	6.450805e-08	4.4785193e-07	2.7159265e-07	0.00023791692	0.12804697	0.2736046	0.24983835	0.15983799	0.18782936	0.0006039467
t	8.45136e-09	5.9603234e-08	2.1326609e-07	2.113963e-05	0.0018986579	0.014869085	0.14961322	0.6362411	0.18538499	0.011971597
o	2.3952633e-09	9.082438e-09	2.1106347e-08	6.065093e-06	0.00032722222	0.0064640613	0.3298911	0.41460007	0.24004412	0.008667393
ì	4.70224e-09	1.1627556e-07	2.2171196e-07	9.208915e-06	0.00021427598	0.003489846	0.01970687	0.6451545	0.3134657	0.017959349
c	2.5940503e-08	8.713356e-08	9.148376e-08	3.405103e-06	0.0003801606	0.013185117	0.0013244863	0.6890431	0.2726985	0.023365065
h	3.464289e-08	4.548193e-08	3.231469e-08	1.3801475e-05	0.000917629	0.03529677	0.02473303	0.78353417	0.14977734	0.005727103
a	1.9384745e-09	1.6880358e-08	2.6860798e-07	3.3095323e-05	0.0002913015	0.0034137873	0.010629683	0.15412246	0.7530296	0.07847983
v	5.6158438e-08	8.921345e-07	1.6978178e-06	3.8693744e-07	7.325235e-05	0.00020087563	0.00042533182	0.011413644	0.82662785	0.16125603
à	3.716472e-09	8.129777e-09	2.6248298e-08	3.6635356e-07	4.1870526e-06	9.863843e-05	0.001417709	0.30345294	0.64034367	0.05468253
l	1.9948535e-08	4.495772e-08	1.7668873e-08	9.2633786e-07	7.3078925e-05	0.021491459	0.00037792584	0.20317851	0.62889147	0.14598659
o	8.938496e-08	2.9639259e-07	5.8198225e-07	3.5493904e-06	0.0001497804	0.0067277057	0.00213912	0.21981019	0.7058951	0.065273516
n	2.2700262e-09	2.3541872e-08	1.6260506e-07	1.0391348e-06	5.7456155e-06	4.86917e-05	5.2806783e-05	0.0064046783	0.42609954	0.5673874
t	1.3939502e-09	2.4501714e-09	7.7865385e-09	4.9065854e-08	1.4106529e-06	0.00010672515	0.0001526764	0.14153351	0.6713276	0.18687806
a	7.698106e-10	3.3648837e-09	4.4389644e-08	6.181613e-07	3.85572e-06	0.00045435733	0.00030968673	0.01656044	0.8754088	0.10726219
</S>	2.3572417e-08	3.275977e-07	3.10995e-07	1.2502597e-06	4.6397e-06	3.394634e-05	2.7018297e-05	0.0027510873	0.13455026	0.8626312
