 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.61656535	0.015100082	0.0025294404	0.16924399	0.004844891	0.014453465	0.0056094006	0.17165332
A	0.99609596	0.0035902155	0.00010786379	8.7826294e-05	4.1997693e-05	3.788506e-05	1.0140517e-05	2.8025603e-05
n	0.0001501614	0.9901495	0.009486009	8.861407e-05	6.0630606e-05	3.227329e-05	1.2765849e-05	2.004456e-05
n	0.98672104	0.012341696	0.0004420452	0.0004298499	1.280384e-05	1.6075612e-05	2.9860666e-05	6.626594e-06
a	0.11450093	0.015031706	0.19346122	0.25320035	0.08802363	0.11954591	0.08296164	0.13327461
à	0.5200955	0.32434303	0.07356508	0.06592866	0.0026321914	0.008444012	0.0022225303	0.0027689002
r	0.040415984	0.95065844	0.00434691	0.0042415233	6.6563334e-05	0.0001596319	5.3904987e-05	5.702065e-05
t	0.009466061	0.9787274	0.00906583	0.0026064184	2.4045803e-05	3.7982092e-05	6.50748e-05	7.126136e-06
e	0.028187849	0.033310726	0.1463246	0.2000768	0.06707014	0.08992695	0.08213876	0.3529641
n	0.00041323708	0.52460855	0.4393681	0.027136752	0.0019860214	0.0040983497	0.00068027916	0.0017086843
a	0.00014396112	0.10923921	0.7794762	0.047934722	0.010520244	0.019304682	0.02840466	0.004976236
s	2.254297e-05	0.11925545	0.8513498	0.007493499	0.0093343705	0.0066826385	0.0023848438	0.0034768474
t	1.2650954e-06	0.0060111666	0.95224977	0.027615264	0.0041478416	0.0038218922	0.0053615663	0.0007912083
è	0.002204946	0.15220304	0.27895656	0.33281058	0.017936679	0.041777987	0.010725516	0.16338472
i	0.00011692872	0.117431894	0.73667586	0.048053473	0.041492905	0.034588967	0.0044201897	0.01721983
i	1.1835878e-06	0.00891254	0.7223201	0.064073004	0.13118884	0.05901044	0.0038476957	0.010646172
t	1.4891407e-05	0.014100098	0.08618609	0.101158716	0.7045801	0.078634694	0.00830194	0.0070234444
t	1.0036911e-05	0.010352333	0.04715606	0.8148493	0.09529256	0.01675942	0.0150045045	0.0005756901
u	3.1774587e-05	0.010019944	0.05472747	0.83502483	0.012272138	0.010203567	0.0060702553	0.071649924
m	7.455224e-06	8.668396e-05	0.016008679	0.46220076	0.3822712	0.08236048	0.0032846062	0.053780124
b	2.630059e-07	3.5002584e-05	0.022466812	0.26998267	0.4702761	0.1178799	0.0682437	0.051115576
r	2.1420185e-06	0.0022220928	0.02473418	0.77951306	0.048908383	0.012779703	0.017175483	0.114665
ò	0.00024325955	0.16832255	0.28982577	0.16932881	0.06191874	0.039534193	0.008227466	0.26259923
s	3.770127e-07	3.194741e-05	0.0025346377	0.87326753	0.075023316	0.0353758	0.0018387578	0.011927617
e	1.6301286e-08	0.00023750625	0.013467912	0.0771113	0.663047	0.15471469	0.02591165	0.06550995
m	9.0815234e-08	1.9830131e-06	0.00018794551	0.00827661	0.61182463	0.34078315	0.015468908	0.0234567
è	2.7460395e-08	4.91256e-06	0.00038923605	0.019075379	0.5150355	0.26579452	0.18003674	0.019663712
n	4.298935e-09	1.4717453e-05	0.00032900675	0.00031338807	0.3205196	0.62900406	0.0043832483	0.04543598
a	1.0914593e-09	3.9130914e-06	0.0003272349	0.0038964779	0.24979421	0.7045141	0.02499404	0.016469933
s	9.988063e-08	8.757751e-06	0.0001131464	0.00473927	0.1431927	0.66727877	0.09223251	0.09243477
t	1.0342597e-08	6.595484e-06	2.0159867e-05	0.0002907877	0.069852404	0.3703564	0.5004761	0.05899758
e	4.567536e-08	2.5001065e-05	0.0028756163	0.0051617892	0.09800518	0.052129738	0.1517656	0.6900371
p	1.0226082e-06	1.2918236e-05	4.9225433e-05	0.004809424	0.019511046	0.24406247	0.17906144	0.5524925
l	3.183758e-08	6.3565553e-06	4.337507e-06	5.142659e-05	0.0031140682	0.030884923	0.6984858	0.2674531
ò	4.06885e-09	1.5321957e-05	0.0004098482	6.049523e-05	0.016324526	0.0125309	0.2531496	0.7175093
n	1.0408932e-08	1.2042576e-05	5.3694053e-05	6.318427e-05	0.0017248943	0.026650455	0.1866479	0.78484786
n	1.5825197e-10	3.661016e-06	2.84627e-05	1.3542783e-05	0.0020868587	0.01952125	0.23088433	0.7474619
i	4.5767493e-08	2.4583644e-05	0.00045583505	0.00014980011	0.0036952002	0.0050930236	0.03244025	0.95814127
</S>	1.1901474e-05	2.704745e-05	5.377963e-06	0.0002121393	0.00015085022	0.005270151	0.12623641	0.86808604
