 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.61581844	0.2306724	0.009742877	0.0019434495	0.002987065	0.017304242	0.0030743256	0.003955735	0.11450158
a	0.7184696	0.25036943	0.018943112	0.0005068439	0.00027392912	0.010942145	0.00038942538	1.77396e-05	8.7764514e-05
m	0.13495068	0.7876759	0.057774052	0.009551861	0.0046621896	0.0029591697	0.00058807305	0.00022559577	0.0016124424
à	0.13453436	0.76188534	0.0888599	0.0040127365	0.0010155526	0.009373824	0.00020271998	2.6074322e-05	8.950223e-05
t	0.0010482589	0.9827147	0.014459717	0.0007528884	8.967314e-05	0.0008661511	3.044958e-05	1.2702187e-05	2.5404095e-05
i	0.022415366	0.83644766	0.10940543	0.0059154676	0.0018543893	0.022495503	0.001049487	8.051958e-05	0.00033618783
è	0.00023957327	0.8200168	0.16321167	0.009856261	0.0009074131	0.005396754	0.00013882598	2.4067442e-05	0.00020861346
n	0.00011648575	0.3132204	0.6494703	0.033191428	0.0019773014	0.0019046467	4.2247648e-05	9.755055e-06	6.739119e-05
a	0.00021791489	0.33814645	0.6314661	0.025908086	0.0013135184	0.0028829977	4.532431e-05	8.5593065e-06	1.1033678e-05
p	2.4770723e-05	0.002872917	0.27674276	0.5987719	0.11803265	0.0031001845	0.00010858397	2.8234876e-05	0.00031795545
r	5.491992e-06	0.00017889707	0.1345004	0.7346846	0.110946804	0.017489297	0.00148781	0.00025865555	0.00044810362
à	0.019007158	0.09711467	0.23415942	0.19628574	0.048143335	0.21716888	0.016079895	0.008787558	0.16325338
m	3.8889128e-05	0.047410194	0.10131784	0.07484829	0.08408103	0.6671588	0.00766354	0.001063736	0.0164177
a	4.3577704e-05	0.0027429678	0.104001656	0.08421637	0.3164205	0.46076158	0.020761369	0.0022752583	0.008776818
n	5.74586e-07	6.982559e-05	0.0018990658	0.047369868	0.15668617	0.77641106	0.008295886	0.0015424285	0.0077251126
a	7.358102e-08	2.694974e-06	0.0015416049	0.07966523	0.66008806	0.22402963	0.025079349	0.004499517	0.005093857
s	1.1078931e-06	4.1594954e-05	0.0007486253	0.025091527	0.37097746	0.5534669	0.035976693	0.006474708	0.0072213644
t	1.924194e-06	1.4484873e-05	0.00026094078	0.013841791	0.4737483	0.31908402	0.14589962	0.027299093	0.019849814
u	3.264114e-05	0.0003094437	0.026431018	0.108502954	0.12007822	0.3287852	0.042788636	0.026670147	0.34640178
d	9.15945e-07	3.171477e-05	9.767598e-05	0.0006975656	0.01131891	0.8102305	0.10341084	0.020501088	0.053710878
i	3.2999682e-07	6.4114624e-06	0.0002648229	0.0016250784	0.029891178	0.23057188	0.2274887	0.25413123	0.25602037
è	7.132161e-05	0.0006994783	0.0054692705	0.003785562	0.015394204	0.4673315	0.078001976	0.04517001	0.3840767
t	7.442631e-10	2.5945351e-07	8.61661e-06	2.0136757e-05	0.0017563878	0.27945843	0.49941203	0.02121367	0.19813038
s	9.1010427e-10	4.841698e-08	1.4070614e-05	4.4059765e-05	0.0030945484	0.43354934	0.53238654	0.019708611	0.011202715
i	3.3493876e-07	2.4704728e-05	0.002487471	0.020651292	0.03915725	0.08262368	0.08588063	0.11722561	0.65194905
è	4.0389143e-08	1.3013185e-06	1.7075033e-06	4.773769e-06	5.134855e-05	0.055153433	0.6000496	0.14300406	0.20173384
n	1.2453748e-08	5.734171e-07	2.4744927e-06	4.619215e-06	0.000108835484	0.0063220607	0.73882926	0.074403726	0.18032844
a	1.9745765e-09	2.3657224e-08	5.7496e-07	8.36297e-07	0.00018355623	0.014766638	0.89120454	0.06640702	0.027436845
p	3.5794137e-09	1.2610416e-06	1.4878723e-06	1.1717797e-05	6.719176e-05	0.0025737789	0.17606108	0.4514218	0.36986166
r	3.5631709e-09	7.8199584e-08	2.1499402e-07	1.010694e-07	6.834708e-06	7.252278e-05	0.030925723	0.8409342	0.1280604
à	1.1077914e-08	8.2765774e-07	9.697544e-06	6.682874e-05	0.0013305745	0.004018834	0.070446655	0.20135905	0.7227675
m	9.949069e-10	1.543756e-07	6.7214506e-07	2.3655454e-07	5.1246287e-05	0.0027562256	0.0396036	0.12693737	0.8306505
a	3.7158399e-10	4.6454622e-09	2.805595e-07	3.889103e-07	4.641327e-05	0.00013144853	0.024178008	0.3871168	0.58852667
</S>	2.8934963e-08	7.2916447e-07	7.592581e-07	2.9532148e-06	1.797433e-05	0.0001995446	0.009911238	0.2679652	0.72190154
