 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.065719895	0.0139479	0.006709952	0.023467634	0.03248142	0.016855856	0.056811154	0.22642775	0.032995936	0.0195081	0.016247177	0.054161057	0.07316971	0.020924604	0.027522005	0.31304982
t	0.9365178	0.053267393	0.0042883204	0.0019467202	0.0007063138	0.0004992358	0.00038110078	0.0008628021	0.00036951716	0.00028602887	0.0001698268	3.9431477e-05	0.00038503838	8.785461e-05	2.4696024e-05	0.00016805647
t	0.955493	0.04025796	0.0025636523	0.0004962308	0.0004873982	0.00046399105	4.1110758e-05	5.115965e-05	3.4262426e-05	4.0939976e-05	1.5522577e-05	2.4993012e-06	1.993146e-05	9.084763e-06	1.06783855e-05	1.2660124e-05
ù	0.8150557	0.087418236	0.023834903	0.010968432	0.015870702	0.012070638	0.007532449	0.006307561	0.0038989345	0.004211293	0.0029052284	0.0012354746	0.0025600703	0.0018575258	0.0013874132	0.0028853891
s	0.004359784	0.9039974	0.06261428	0.009050955	0.0051359646	0.009796865	0.0013056982	0.0021024873	0.000746837	0.00034392576	0.00010250824	9.149434e-06	0.0002546101	5.8254343e-05	2.7914992e-05	9.343082e-05
t	0.012167128	0.9054484	0.05515354	0.005672525	0.0077181295	0.01287546	0.00048635382	0.00025783345	4.9504346e-05	6.93459e-05	1.6733446e-05	3.7469687e-05	5.610859e-06	4.283172e-06	2.5282683e-05	1.248303e-05
o	0.029433733	0.56103575	0.04132597	0.041577227	0.063671455	0.06619269	0.06274198	0.046294987	0.010548524	0.016636547	0.009938988	0.01255608	0.0027600522	0.0059138346	0.01434569	0.015026385
s	0.0010524514	0.78126246	0.18974994	0.010497276	0.004365628	0.0046732263	0.00132724	0.0020931417	0.0010712235	0.00080308405	0.00052651414	5.754172e-05	0.0010688062	0.00048543772	0.00019257021	0.00077342545
p	0.00041717954	0.62828	0.27382052	0.036734283	0.026713066	0.029185466	0.001749614	0.0014025104	0.00041890377	0.0006091208	0.00013443937	0.00013316449	4.624788e-05	4.421209e-05	0.00021120832	0.000100154975
ì	0.00027729853	0.581875	0.1067746	0.052662633	0.06467997	0.048176307	0.046819825	0.034222115	0.0069726845	0.010914589	0.006571993	0.006814177	0.002125336	0.0053863362	0.014261792	0.011465334
t	2.4090912e-05	0.16654237	0.59614104	0.12836914	0.049140237	0.028434737	0.0059804493	0.01474425	0.0045570806	0.0020830813	0.00052758475	2.4738438e-05	0.0020346793	0.00035050933	0.00021609623	0.00082993694
i	2.1509886e-05	0.117832445	0.7206048	0.06896585	0.04468663	0.040666305	0.0026108208	0.0017627059	0.00054289436	0.00086859084	0.0002768859	0.00038466224	8.69192e-05	8.2795996e-05	0.00037376798	0.00023243863
è	5.3887316e-08	0.017458437	0.6566918	0.28080186	0.03363171	0.0048871795	0.001645441	0.0017690454	0.00085055316	0.0005608841	0.0003198222	3.363233e-05	0.00074160466	0.00019827782	5.5447166e-05	0.00035427467
c	1.3357868e-08	7.796906e-05	0.49103385	0.43100142	0.059353564	0.015852882	0.00057510845	0.0009855292	0.0002869993	0.00018712628	0.000113723676	1.4422055e-05	0.00020836391	0.0001283459	6.394255e-05	0.00011676324
h	3.5067592e-07	0.0011117734	0.6550765	0.21680929	0.09419342	0.03109222	0.00070386793	0.00040844898	0.00018565232	0.00012825162	4.3135686e-05	1.5035092e-05	4.3657186e-05	4.026524e-05	0.00011374466	3.451582e-05
i	4.213652e-05	0.032976694	0.14910762	0.12942444	0.0977385	0.033929456	0.111746766	0.14693038	0.054666147	0.03795681	0.023675377	0.02836854	0.027437894	0.010382853	0.014709013	0.10090743
o	6.17357e-07	0.0008152747	0.13791464	0.2720596	0.42412126	0.14030977	0.019013723	0.0035494051	0.00069507665	0.0004485677	0.00018688956	0.00015175377	0.0001762192	6.419528e-05	0.00011078587	0.00038226903
l	4.169021e-09	3.3805343e-06	0.0068703312	0.26092955	0.48729375	0.20233421	0.030289365	0.0062329383	0.002602166	0.0013646154	0.00053082587	7.318536e-05	0.00083269423	0.00017041634	6.129193e-05	0.00041120016
ù	2.8159956e-08	2.5485266e-05	0.016301824	0.15805341	0.70395815	0.116910405	0.0040017213	0.0004224707	9.1184906e-05	0.00011586223	1.750346e-05	2.4246654e-05	6.6999305e-06	7.0914475e-06	4.9573962e-05	1.43485795e-05
s	1.7664516e-10	3.750944e-06	0.004302204	0.16014968	0.3761442	0.3554113	0.073139936	0.021323804	0.0063517056	0.0017101816	0.0003474236	7.869281e-06	0.00071502535	0.00012751488	5.7388457e-05	0.00020796421
t	2.4630422e-09	1.076869e-06	0.0046348614	0.095805444	0.5461061	0.33939296	0.012258232	0.0011136404	0.00021943857	0.00023216402	5.276671e-05	8.128827e-05	1.2170651e-05	9.219372e-06	5.2933796e-05	2.7744887e-05
r	4.1631804e-07	0.00053917273	0.014761673	0.082406275	0.255094	0.039315086	0.2391131	0.10965662	0.03786062	0.023466084	0.015409568	0.011008122	0.015360489	0.015541094	0.033609573	0.106858075
o	8.013381e-08	0.00017411725	0.041229494	0.13778874	0.39860913	0.122650646	0.2024334	0.06718996	0.0074045574	0.006620687	0.0013547733	0.0024280217	0.00083384174	0.00044939294	0.0020523765	0.008780854
a	8.77953e-08	1.2319093e-06	0.0003324613	0.0063460995	0.15461816	0.3766892	0.32608378	0.08671291	0.023535848	0.0024122917	0.00089000014	0.00016159374	0.0025356829	0.0025297771	0.0014673377	0.015683608
n	4.713519e-09	8.92947e-08	1.0471146e-05	0.0013986416	0.027689712	0.35137984	0.40565792	0.1404787	0.04685471	0.013967495	0.0042429143	0.0008534996	0.0035732056	0.0015205934	0.00067039597	0.001701823
a	2.9885285e-08	7.1368174e-07	3.4525583e-05	0.0019508016	0.061901797	0.77476895	0.12988451	0.018165993	0.0046104346	0.004607929	0.0006632643	0.0018211117	0.00013055468	0.00014869541	0.0010205675	0.00029012977
m	7.002245e-11	4.278237e-07	2.7633228e-05	0.00057437236	0.005874207	0.18634689	0.60377717	0.103954226	0.06452259	0.019895073	0.0073675476	0.00062192325	0.0039903997	0.0014638144	0.00064775575	0.00093602936
m	4.427092e-08	3.8957722e-07	1.4505096e-05	0.0004298479	0.009852842	0.320106	0.49750063	0.10463525	0.030085387	0.026873732	0.0025705125	0.0040171	0.00041806005	0.0004466796	0.0023404695	0.00070861686
è	9.725116e-08	1.3963081e-05	0.0010058325	0.013758154	0.0736047	0.029029978	0.6934931	0.07586422	0.012044227	0.0057021743	0.0034752667	0.011473374	0.003287578	0.0023143182	0.008004308	0.06692868
n	1.3494796e-10	5.119434e-09	7.0496164e-05	0.0038267765	0.012608633	0.039981253	0.33469155	0.43393427	0.13646068	0.013848759	0.0028075394	0.00015418246	0.0052320226	0.002219299	0.0010299876	0.013134558
o	2.1793396e-10	1.6654832e-08	1.839826e-05	0.002358057	0.0141484095	0.17565724	0.42235988	0.23116899	0.08342513	0.04544847	0.007590003	0.0071394835	0.001865567	0.0011768767	0.0041906424	0.0034527774
s	1.4470357e-10	8.457285e-09	7.8491644e-07	1.0903988e-05	0.00015386051	0.008280881	0.29297704	0.40240303	0.24948412	0.028153744	0.0076818457	0.00030457787	0.005207477	0.0021931415	0.0006077121	0.0025408275
i	1.415462e-09	1.1990969e-08	1.380422e-06	3.3111522e-05	0.00056509493	0.04306587	0.28113183	0.33838284	0.1781252	0.118207	0.01201053	0.016760424	0.0028968796	0.0015057174	0.00508913	0.0022250365
