 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	0.3979348	0.022869427	0.0045690327	0.20950921	0.011725102	0.021628913	0.051881306	0.27988225
v	0.9802225	0.01752711	0.001112222	0.0007052037	0.00023960079	0.000110457055	2.6566586e-05	5.6360717e-05
ò	0.6768544	0.31749433	0.003700394	0.00020333039	0.0006517739	0.0008915925	0.00013170695	7.2477764e-05
s	0.2910415	0.6753224	0.021583045	0.006697437	0.0023164086	0.0021812317	0.0006347961	0.0002232515
t	0.050969724	0.9379315	0.0092209745	0.00020649639	0.0002512257	0.0010181057	0.0003841853	1.7754079e-05
i	0.035935663	0.5632531	0.03631712	0.011579532	0.021226885	0.012203149	0.072500154	0.24698444
z	0.0022562423	0.6703783	0.2650567	0.024687264	0.0086401	0.008026393	0.017022122	0.003932867
o	0.0018924115	0.69156414	0.28695866	0.002080696	0.008538243	0.004370601	0.0036535116	0.00094175537
ì	1.0838546e-05	0.018261569	0.7429321	0.1099084	0.08753883	0.01673382	0.017385723	0.007228772
m	8.079976e-05	0.0015023149	0.28352675	0.530914	0.119481236	0.05080444	0.011879281	0.001811204
m	0.00045951144	0.018992232	0.85626173	0.02815728	0.0760169	0.016758189	0.003171993	0.00018215108
u	0.009352107	0.11238492	0.19712697	0.055201303	0.07318999	0.02432275	0.033973042	0.49444887
ì	7.51805e-05	0.0006430704	0.07910792	0.22033136	0.25348982	0.06820218	0.3159968	0.062153716
m	1.94468e-07	6.536657e-06	0.002607039	0.38788095	0.1826461	0.3935866	0.031920776	0.0013518241
e	3.2607998e-06	8.605039e-05	0.035221864	0.054162133	0.2988863	0.5832521	0.027886262	0.00050203264
p	1.2177852e-06	1.2807961e-05	0.0012616189	0.0066392384	0.16560198	0.77962947	0.039555185	0.007298505
à	3.2185284e-07	6.248909e-07	0.0007978088	0.001347819	0.23730452	0.58280814	0.1434512	0.03428955
n	5.666546e-09	6.049016e-08	0.00011421571	0.002357612	0.008754042	0.9449061	0.041937932	0.0019299652
t	3.220723e-09	2.8796038e-08	4.0825427e-05	0.00061920745	0.008483284	0.85339427	0.13514201	0.0023203513
a	2.7708168e-06	4.8716916e-05	0.015175688	0.047309175	0.043086506	0.41657317	0.079610445	0.3981935
p	3.3153853e-07	9.8317514e-08	2.1179153e-06	3.207311e-05	7.991813e-05	0.02528953	0.8756155	0.0989805
o	4.02256e-09	1.2691469e-08	3.7298978e-05	0.0002446541	0.0045374185	0.5088117	0.33581176	0.15055716
l	6.904773e-08	7.096586e-08	6.3211537e-06	0.0001262278	0.00025215925	0.040329732	0.77039164	0.1888938
e	4.4714032e-09	5.046134e-09	1.1503978e-05	9.6208714e-05	0.0016829203	0.11921783	0.5915564	0.28743514
m	2.4602666e-06	1.2951174e-06	1.121461e-05	2.596589e-05	0.00013729812	0.007880722	0.4011334	0.5908077
i	8.5725766e-08	2.2280348e-08	5.5540445e-06	1.6633245e-05	0.00023805506	0.016438203	0.3788395	0.6044619
m	1.8431091e-06	9.1321476e-07	4.968305e-06	1.989556e-05	4.8502647e-05	0.0029975404	0.39958197	0.59734434
m	6.3228135e-06	1.6351786e-06	1.8157929e-05	3.1557465e-05	0.00010688762	0.007755016	0.3261848	0.66589564
è	2.396248e-07	1.0004969e-07	1.5141561e-06	3.7558533e-05	3.526471e-05	0.0012548039	0.23267291	0.76599765
n	3.332827e-08	1.2888336e-09	3.923427e-07	7.906679e-06	1.658836e-05	0.0013462489	0.58709425	0.41153458
a	1.0499258e-09	6.2001275e-09	2.1486165e-05	5.2218977e-05	0.00048559223	0.011595467	0.2701526	0.71769273
</S>	5.5455524e-07	1.03233376e-07	2.0260622e-06	6.6928e-05	6.196638e-05	0.0020478414	0.37415963	0.623661
