 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
o	0.72453815	0.17631297	0.0023465713	0.00148968	0.0011906279	0.0036380228	0.0013760736	0.003070636	0.0860373
c	0.268364	0.68772376	0.03525192	0.0038448812	0.0034212933	0.00083276455	0.00036922243	2.5146493e-05	0.00016696751
h	0.05078581	0.94602513	0.002181509	0.00061997504	7.9323436e-05	0.0001727793	0.000113785514	1.3475835e-05	8.24118e-06
r	0.27038655	0.45664755	0.042043857	0.061481614	0.033933852	0.022698853	0.020242665	0.013510458	0.07905463
ò	0.32755592	0.39175093	0.01629945	0.023865873	0.013403266	0.010144175	0.011675539	0.014240257	0.1910646
n	0.002568389	0.8432668	0.11868521	0.026559819	0.006153054	0.00050262955	0.0018849013	9.016853e-05	0.0002890896
o	0.031173551	0.6446617	0.15339535	0.07685888	0.015490535	0.024595017	0.023417307	0.01871522	0.01169238
k	5.3803582e-05	0.0110077765	0.6420443	0.13093674	0.20530248	0.0073087993	0.0021906937	0.00044757946	0.0007078106
a	8.878315e-05	0.0074209264	0.57234496	0.35223237	0.038967956	0.0152247185	0.011252156	0.0014193807	0.0010488178
m	6.7264504e-05	0.0015569709	0.3863129	0.2843024	0.27966046	0.038654525	0.0074741086	0.0012963496	0.0006749954
b	1.650965e-05	0.00038474542	0.22411217	0.64198345	0.07362254	0.036516774	0.017672662	0.0026775047	0.0030137144
è	0.0018788348	0.0046263547	0.11369798	0.24242131	0.07462286	0.0482835	0.01879334	0.02522169	0.47045407
n	0.0008677716	0.059794303	0.019935017	0.35957903	0.29139262	0.18072236	0.015125925	0.011567228	0.061015755
n	3.3830665e-06	0.0004527113	0.020386683	0.43374264	0.15320943	0.26054147	0.08273782	0.034523692	0.01440227
i	0.009986071	0.023431744	0.09621667	0.1543644	0.08608733	0.051092245	0.016664298	0.023583181	0.5385741
è	1.7546105e-06	4.243729e-05	0.0025904176	0.102022246	0.19499952	0.61319107	0.049987927	0.008695102	0.028469497
n	2.2787009e-07	1.3936969e-05	0.0021285496	0.022664009	0.20497432	0.577635	0.18650687	0.0043552094	0.0017219693
a	7.1625e-08	9.969538e-06	0.0011132861	0.019850738	0.0058246357	0.66495836	0.29597196	0.011229132	0.0010418366
f	1.1903701e-07	8.39149e-06	0.00016648929	0.0009386192	0.0010700529	0.26850978	0.71903425	0.009280623	0.0009917227
à	1.7152287e-08	5.815655e-07	2.3142544e-05	0.00041097304	0.0003213436	0.1036856	0.64478076	0.23796016	0.012817469
o	2.707363e-08	6.15719e-07	0.00032407037	0.001693925	0.019777408	0.20815815	0.5755697	0.19060884	0.003867331
p	2.8478437e-08	9.203431e-07	5.3164813e-06	5.067565e-05	0.000111593705	0.005502013	0.6563254	0.27604213	0.061961845
o	1.0882485e-09	4.9404196e-08	8.0696066e-07	1.4153846e-05	1.4657734e-05	0.0052310713	0.38690907	0.602146	0.0056841797
d	3.0650206e-08	4.6551113e-06	7.603001e-05	0.00040991107	0.0009904894	0.00899057	0.46632233	0.5022633	0.02094268
d	9.0265817e-10	1.08383515e-08	4.449086e-07	3.665043e-06	7.4396944e-06	0.00058994495	0.07934059	0.82421774	0.0958402
h	2.0307002e-07	1.1717079e-05	0.005085117	0.017181724	0.016124737	0.078447655	0.09882744	0.2634388	0.5208826
à	2.1621112e-07	2.9865703e-06	0.00025995675	0.00086908817	0.0006100936	0.0037944573	0.02359323	0.40475932	0.5661106
g	3.1041843e-11	2.0544837e-09	2.284807e-08	2.839084e-07	1.2753175e-05	0.00014730709	0.019182224	0.7766627	0.2039947
l	2.8601288e-10	1.2375634e-09	4.3461355e-07	2.9023727e-06	2.81443e-05	0.00051262794	0.011294305	0.83080435	0.15735725
i	1.9141593e-08	7.840755e-07	0.0007717492	0.004020827	0.018205719	0.025854379	0.023211194	0.5125242	0.41541114
c	5.949812e-07	6.198593e-06	1.2966109e-06	1.07745045e-05	1.5908385e-05	0.00026854672	0.014369966	0.40601566	0.579311
è	5.461232e-10	7.329073e-09	8.416844e-07	2.7240708e-06	6.2876748e-06	0.00046855886	0.0039750286	0.6664206	0.32912594
a	5.4287314e-10	5.4640044e-08	3.2148117e-07	4.8355478e-06	1.8374221e-05	0.0015519448	0.010525278	0.6803097	0.30758944
</S>	4.740841e-07	1.1166624e-05	7.0837914e-06	4.39774e-05	0.0001177644	7.167617e-05	0.0021654086	0.22995962	0.76762277
