 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.79500335	0.015296201	0.009107103	0.012091766	0.0025165824	0.0031962534	0.1627888
a	0.9883295	0.0072174696	0.0037409046	0.00045653194	0.00016935055	3.3882614e-05	5.2291372e-05
n	0.9507968	0.043805398	0.0028020097	0.00136489	0.00023370254	0.00019864988	0.00079856813
o	0.84213424	0.14319879	0.01385647	0.00048023346	0.00021683733	3.6121495e-05	7.719225e-05
n	0.4587974	0.48017904	0.038205322	0.013882057	0.0025216332	0.0022232481	0.004191281
ò	0.06396233	0.8757572	0.05314997	0.0039913487	0.0018204098	0.00028722422	0.0010316024
n	0.42803803	0.52912635	0.04128406	0.0009768344	0.00011850628	5.2506515e-05	0.00040377164
t	0.0058984463	0.8833691	0.107187934	0.0018154938	0.0010827873	0.00026043112	0.00038588277
a	0.07028549	0.6578215	0.02929382	0.02062517	0.011960612	0.034924358	0.17508905
t	0.0020106665	0.6610994	0.304703	0.023398522	0.0009274142	0.0008685065	0.0069925096
a	0.00018847402	0.29633445	0.646579	0.028376747	0.015629875	0.008253034	0.0046385215
s	0.0001493478	0.15516636	0.7598209	0.071963675	0.005173144	0.0027603076	0.0049662655
ì	2.704136e-05	0.027959106	0.878896	0.058536127	0.025072755	0.0046051797	0.004903886
n	2.3452918e-05	0.0075347605	0.9743603	0.014418814	0.001458875	0.00038090668	0.001822927
n	8.9766934e-07	0.0006775612	0.97416854	0.019281805	0.0051081274	0.0002611118	0.00050212914
e	0.0074692005	0.11814037	0.45655826	0.029157052	0.027885847	0.044243693	0.3165456
f	7.463689e-06	0.00047334607	0.19810194	0.74645627	0.022124698	0.0064202594	0.02641611
a	2.2208418e-07	0.00014611876	0.18428311	0.4393118	0.27107167	0.08047462	0.024712432
n	1.5434741e-06	7.1752685e-05	0.01677176	0.67286855	0.21384852	0.07278674	0.023651227
o	8.4403e-07	1.1839023e-05	0.0023672234	0.09772548	0.68304145	0.20724188	0.009611313
ò	3.7696404e-06	7.634709e-05	0.0026381025	0.17792578	0.46667197	0.33182442	0.020859629
k	3.6884674e-07	7.437396e-06	0.005662232	0.8459616	0.09282479	0.013336967	0.042206727
a	9.9639884e-08	1.1931368e-06	0.0016974924	0.042844206	0.8507747	0.09361338	0.011068914
v	2.402274e-07	5.5833375e-06	0.00023843037	0.004796319	0.1477898	0.7683269	0.07884273
r	1.1304006e-07	7.8318e-07	7.39555e-05	0.001395406	0.18247232	0.7398175	0.07623993
è	8.4013453e-07	6.870948e-05	0.0016290544	0.025562316	0.08098609	0.19509208	0.6966609
c	3.4335418e-08	1.1854365e-06	0.00058387144	0.01279723	0.0050132046	0.017651774	0.9639528
h	4.11992e-07	8.304173e-06	0.0014199391	0.20662692	0.047659397	0.022537151	0.7217479
i	3.6111417e-06	0.0013197336	0.012041496	0.05237371	0.012727286	0.01267572	0.9088584
</S>	1.2639019e-06	3.2248454e-07	7.869086e-06	0.0002299434	0.0032790645	0.18667108	0.80981046
