 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.82155603	0.015124352	0.016759582	0.002706996	0.014999827	0.029133411	0.023301795	0.002187871	0.016039178	0.0020774852	0.005738438	0.002351269	0.048023712
s	0.89962506	0.09152752	0.005621447	0.0006773718	0.0011042474	0.0004337553	0.0005361391	0.00021873118	0.0001396783	5.0265633e-05	2.0449042e-05	1.564877e-05	2.9665265e-05
t	0.7132347	0.27145895	0.011977479	0.0004583728	0.00044837844	0.0019679456	5.251805e-05	0.00022978264	1.9310475e-05	7.015879e-05	8.738137e-06	6.423254e-05	9.403727e-06
è	0.63398796	0.14966519	0.05496908	0.023683948	0.021175984	0.062143534	0.010362245	0.012561739	0.008032639	0.009287345	0.0030060522	0.0043102605	0.006813936
o	0.20813052	0.6662362	0.09879144	0.004042877	0.0042106397	0.016012352	0.000982443	0.0008809998	0.00021375215	0.0001546182	9.8779616e-05	0.00016680073	7.856134e-05
s	0.0042857006	0.71027136	0.2732903	0.0038089324	0.003886932	0.0038134828	0.00016542674	0.000257531	9.8430806e-05	5.344297e-05	1.5253341e-05	1.7275022e-05	3.594444e-05
t	0.003195562	0.8842849	0.10520424	0.0013725471	0.0011966273	0.0044710627	8.573051e-06	0.000149977	1.4913316e-05	4.5302677e-05	4.2412166e-06	4.4618188e-05	7.398337e-06
o	0.074524246	0.69934213	0.068096	0.022812868	0.014945001	0.08946731	0.0026324731	0.0045648757	0.0065948265	0.00397051	0.00332607	0.0021473842	0.00757638
t	0.00021362583	0.38988915	0.49789461	0.051567536	0.014850415	0.018803181	0.008338467	0.0038080362	0.006433601	0.0016458641	0.0024216434	0.0019654054	0.002168465
e	6.756669e-05	0.48542106	0.28322893	0.102048315	0.047532786	0.061179113	0.00019077075	0.0091967415	0.002543207	0.0035041845	0.0005573902	0.003156575	0.0013734117
l	0.00011261618	0.101839505	0.7315304	0.100410186	0.045004006	0.0066139083	0.0058643497	0.0019165054	0.0035804694	0.0006165919	0.0008032041	0.0010987459	0.00060945924
è	2.9661986e-05	0.018613148	0.5980332	0.22168861	0.11841944	0.034830626	0.00011227139	0.005374161	0.00055209344	0.0010710993	0.0001317248	0.0008201743	0.00032377805
f	4.1753126e-05	0.0007767422	0.9626139	0.021074945	0.008633399	0.0059165326	0.00046533538	0.00023964197	0.000102860744	4.6097997e-05	1.4794377e-05	5.3875006e-05	2.016863e-05
o	1.1477821e-06	0.00021017493	0.82835174	0.08845143	0.04273554	0.033417515	0.00015569203	0.002774517	0.00042478938	0.0010828546	0.00010330782	0.002037605	0.0002536006
n	9.753838e-07	0.0001162529	0.4989972	0.29042643	0.20101064	0.006279896	0.0015713626	0.0005626662	0.00062747503	0.00010328502	0.00013611809	4.5306908e-05	0.00012234323
o	9.134208e-08	0.00012040569	0.15765621	0.51197755	0.27993977	0.038460035	0.0002600572	0.0059828446	0.00054733094	0.0018437784	0.0001373844	0.0027788444	0.00029570362
e	1.1460435e-06	2.8767037e-05	0.027625088	0.24649133	0.6952989	0.0071497136	0.015284494	0.0027003083	0.0034931693	0.00047162306	0.0006223768	0.00048386998	0.00034930845
a	1.4239181e-06	2.090973e-06	0.010216844	0.077013955	0.8666517	0.0071840207	0.023829933	0.012827485	0.0008518183	0.0010049122	0.00015143456	0.00012101959	0.00014329937
d	1.1499637e-06	2.4312205e-06	0.002429859	0.034960937	0.8325757	0.009933334	0.09132965	0.019201824	0.006496423	0.0014501667	0.0006852657	0.00058165536	0.00035158452
r	2.5827235e-06	1.4459118e-05	0.0044596083	0.040846683	0.5305172	0.3604437	0.0017163997	0.050086554	0.0016921147	0.0036766112	0.0003218119	0.0054463637	0.00077593996
e	0.00029450035	0.0105291335	0.306254	0.051376674	0.041220907	0.46592999	0.0029624049	0.0070095146	0.005478046	0.007596569	0.0033239466	0.0148894815	0.0831349
f	2.1415455e-05	4.6341764e-05	0.0032869773	0.017093826	0.031835362	0.6814326	0.1556533	0.01270147	0.04157535	0.004851821	0.0145407505	0.0025414778	0.034419313
f	7.99826e-08	1.5394841e-06	0.00018026102	0.084299244	0.3257443	0.18365437	0.024064492	0.12428383	0.050321728	0.07512345	0.036526173	0.05280728	0.042993307
ì	2.6466896e-07	1.9356303e-05	0.0015611852	0.09177324	0.20581193	0.3020209	0.018412152	0.041695397	0.027116116	0.019187266	0.018839637	0.010810647	0.26275188
m	9.364419e-09	2.4818684e-07	0.0017557458	0.004306828	0.012367485	0.8955351	0.0289101	0.013503799	0.030524582	0.0018610785	0.0024252122	0.0006543622	0.008155456
m	4.469225e-09	6.6087665e-07	0.0013919858	0.019056033	0.084268376	0.7003134	0.007106609	0.106734075	0.012761825	0.039867487	0.0038533823	0.01291568	0.011730525
u	5.6140146e-07	0.0001551903	0.01819904	0.05477781	0.033860493	0.68294775	0.002449155	0.019117536	0.011589491	0.0066502783	0.0065353666	0.0023622648	0.16135508
e	8.967236e-08	3.9658513e-08	6.5085655e-06	0.00021989457	0.0029512139	0.03598117	0.5453539	0.10761978	0.2607805	0.015213506	0.017717522	0.0007513723	0.0134045705
t	1.9764746e-08	4.8122253e-08	1.5236636e-05	7.468431e-05	0.001121365	0.013854863	0.27161494	0.38546324	0.13408701	0.17033559	0.017550236	0.0031486524	0.002734076
i	8.6719645e-08	9.139151e-08	6.058888e-06	0.000100380596	0.0007001119	0.016247917	0.010357987	0.579769	0.06958233	0.24608548	0.0134186335	0.057686657	0.0060453564
n	1.3335791e-09	8.2192075e-09	1.0935569e-05	7.7994206e-05	0.00036823607	0.0064834156	0.15782928	0.44579118	0.17787325	0.1331272	0.07214135	0.0053001298	0.0009970266
è	7.98281e-08	5.994681e-08	3.3491192e-06	2.4849845e-05	6.416929e-05	0.0050525772	0.007922906	0.2326919	0.04293888	0.5873643	0.029893378	0.08734639	0.0066970764
c	2.6070752e-09	8.1913045e-09	1.459502e-06	9.250982e-05	0.0008244461	0.0014411111	0.06622179	0.50969356	0.23331444	0.14960003	0.035088617	0.0017394916	0.0019825124
h	1.011666e-06	4.4520877e-07	3.1427735e-05	0.00037822474	0.0055069937	0.015379002	0.010395618	0.59634477	0.04985078	0.26716113	0.023179075	0.013993689	0.01777781
i	5.05661e-09	4.976449e-07	0.00069200527	0.038669523	0.041541487	0.12282949	0.027072454	0.45712835	0.024768159	0.11791013	0.02011238	0.04240662	0.106868885
e	1.1006181e-07	1.4079845e-07	4.1210038e-05	2.2181783e-05	6.702011e-05	0.009604832	0.00414517	0.15205213	0.12540852	0.25477764	0.16140577	0.03238087	0.26009446
