 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.20223925	0.029420262	0.0077264565	0.039687723	0.027879447	0.024218062	0.02524284	0.031400457	0.11064372	0.078707635	0.015229022	0.0025493526	0.04564093	0.03265369	0.022096869	0.01984834	0.284816
ò	0.9680361	0.027305273	0.00071136677	0.0015735127	0.00074890145	0.0006122729	0.00035262224	0.00020865654	0.0001425806	2.1131927e-05	0.00014217895	3.342407e-05	1.2813213e-05	3.711627e-05	1.4855524e-05	3.160534e-05	1.5518945e-05
t	0.92644423	0.05936482	0.0011501065	0.008435032	0.0008857437	0.001058999	0.00081180054	0.0005366574	0.00015202371	0.0002337097	0.00028126803	0.0005476498	2.4058461e-05	2.3499804e-05	1.1405976e-05	9.215548e-06	2.967137e-05
t	0.9124589	0.082888775	0.0006713093	0.0017873504	0.000685788	0.0008576815	0.00018490944	9.2671835e-05	8.563537e-05	8.775085e-06	7.239998e-05	0.00018487769	1.5865571e-06	8.841008e-06	1.5970606e-06	6.0697676e-06	2.8325524e-06
e	0.27031252	0.13233314	0.15071754	0.053863548	0.08992892	0.07654152	0.05074258	0.04287076	0.051438734	0.007879589	0.026055256	0.009042094	0.0042162244	0.017154135	0.0050383504	0.0041879956	0.0076770443
j	0.011096227	0.96895033	0.006651526	0.0056467885	0.001578951	0.0015398202	0.001193422	0.0008571911	0.00038151047	0.0006438293	0.0005558223	0.0004239294	0.00012923691	9.183701e-05	4.289394e-05	1.8478248e-05	0.00019821213
è	0.0031195376	0.76462543	0.03915974	0.062763326	0.040182624	0.042565506	0.018097604	0.0101334	0.006476697	0.00035916117	0.0069822134	0.004286821	6.427141e-05	0.00062533235	0.000105330786	0.00034668107	0.00010634366
n	5.335547e-05	0.96842235	0.006026183	0.014706848	0.0026638699	0.0031090616	0.0018881544	0.0010011367	0.00029375835	0.00030162133	0.0007016013	0.00069849193	2.824808e-05	3.3468863e-05	1.3109145e-05	2.1765334e-05	3.6897614e-05
n	0.00014981127	0.95278263	0.011877773	0.013833731	0.0063258773	0.006754468	0.0022291979	0.001201386	0.0012073125	8.768567e-05	0.0011865608	0.0019534929	2.1939215e-05	0.00019909517	3.3144544e-05	0.000115483446	4.0435098e-05
o	0.00069427985	0.17980672	0.44048095	0.017342336	0.0634314	0.04938723	0.038081624	0.041084576	0.06386613	0.009838638	0.025269797	0.003199638	0.007437268	0.025050966	0.009633023	0.011343723	0.014051782
m	6.7704684e-07	0.91840976	0.0733906	0.004312426	0.0016596243	0.0006584691	0.00039270456	0.0002578398	0.0001609165	0.0002040128	0.00016336379	0.00010557059	6.35698e-05	5.039477e-05	2.9119703e-05	2.784829e-05	0.0001130851
e	1.6195865e-05	0.35585895	0.41821006	0.08176197	0.055340964	0.03886978	0.017573297	0.011574614	0.0078103985	0.00034554457	0.0066135204	0.004228005	8.456353e-05	0.0009379305	0.00018578756	0.00047927146	0.000109175126
v	1.5504996e-07	0.42714754	0.2622913	0.26823086	0.022125648	0.006081032	0.00339651	0.0019916426	0.00089589437	0.0017341605	0.0012932961	0.0022243045	0.00060959574	0.00047051537	0.00035881068	0.00033338263	0.00081535516
è	9.464949e-07	0.08132406	0.2782823	0.47017434	0.091786675	0.043494698	0.013613627	0.0069345525	0.005023366	0.00018174617	0.004200667	0.0038611544	4.1684223e-05	0.00057781517	8.855878e-05	0.00034803784	6.574932e-05
k	9.903332e-09	0.12732387	0.0011019089	0.81302726	0.032021385	0.014922858	0.0051015103	0.0021812199	0.00048330467	0.0004829165	0.0012119154	0.0018944624	4.869933e-05	6.0908256e-05	2.7432721e-05	5.4465298e-05	5.5932444e-05
k	3.0401745e-07	0.30210733	0.013861055	0.5418194	0.10412927	0.02849653	0.0041363174	0.0016197712	0.0011620593	5.982929e-05	0.0009924265	0.0013774089	1.2014111e-05	0.00010414918	1.8071716e-05	8.76641e-05	1.6319771e-05
i	7.377355e-05	0.045693498	0.4132698	0.014685091	0.057620704	0.03099958	0.022719393	0.034635767	0.14182271	0.028658772	0.020257462	0.0024320306	0.021499725	0.05100143	0.020963186	0.0180029	0.07566418
a	4.4092536e-07	0.013145512	0.31048882	0.16066399	0.4304236	0.049158517	0.009962806	0.00506098	0.0068362635	0.003345107	0.0034971903	0.0006274097	0.0013371784	0.0013224672	0.000555125	0.0009524257	0.002622181
p	2.0041103e-08	0.00035655216	0.0018736488	0.4650869	0.4233845	0.080148764	0.017049348	0.005560382	0.0013814629	0.001826697	0.0012542965	0.0006479388	0.00034406746	0.00031361883	0.00013022083	6.6008935e-05	0.00057555054
u	6.747262e-08	0.00043706255	0.0013137731	0.5570741	0.35746574	0.0697538	0.007900565	0.0025186306	0.0013125057	6.331757e-05	0.00097206375	0.000899379	1.615158e-05	0.0001435299	2.6333444e-05	8.5117994e-05	1.7883574e-05
l	4.0728647e-09	0.00034677327	0.00044217243	0.38910767	0.44456694	0.12952228	0.021515172	0.0051622135	0.000895664	0.0017811656	0.001601731	0.003278756	0.00041497254	0.00035663694	0.00023517104	0.0003156377	0.00045702755
ò	3.390833e-08	8.879747e-05	0.00027667204	0.31937626	0.3845923	0.23261568	0.039943453	0.012886891	0.0041306675	0.00021737495	0.0029334652	0.0016136713	5.120339e-05	0.00047085044	0.00010622336	0.0006035971	9.2856826e-05
t	8.455868e-10	0.0007876252	0.00010935994	0.15472306	0.44690233	0.30202034	0.06413058	0.015126399	0.004158764	0.0034073582	0.0056241574	0.0016005766	0.00033962447	0.00036263335	0.00010986526	0.00015653046	0.00044079058
o	3.5128722e-10	1.2724064e-05	3.183509e-05	0.28984773	0.33149794	0.3108118	0.039743252	0.010879843	0.0052838554	0.0007358198	0.004333666	0.0039890874	0.00024281569	0.001270636	0.00032771914	0.00070797396	0.00028334773
