 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.6490748	0.040094323	0.01671372	0.09084922	0.0037852703	0.0048329555	0.0050036595	0.034111504	0.005496745	0.029776879	0.120261006
d	0.9754308	0.020120466	0.0029670272	0.00074707344	0.00012394665	3.5754998e-05	0.00015419188	0.0003981209	3.0398876e-06	1.2922991e-05	6.6548887e-06
ì	0.103126466	0.15177312	0.075714186	0.089454904	0.092283234	0.028497452	0.17148784	0.1910631	0.020781469	0.028060803	0.04775744
s	0.15895618	0.7644967	0.056826897	0.014871888	0.0021106284	0.00054269144	0.0011155288	0.0009253467	1.0005726e-05	4.0147068e-05	0.00010397777
o	0.11933435	0.69059664	0.08786082	0.033444643	0.018717926	0.0031533258	0.023472749	0.020575272	0.00068276864	0.0011693997	0.0009921045
n	0.0023929472	0.75796753	0.20888504	0.020038424	0.0046491907	0.0025717248	0.00095826347	0.0012562845	0.00016133681	0.00034167172	0.00077751366
t	0.004367269	0.82206255	0.14931689	0.010769892	0.0059015937	0.00066602527	0.0038873686	0.0027789029	4.683202e-05	0.00011418454	8.844796e-05
a	0.019088252	0.631828	0.19581407	0.041027486	0.010686422	0.0011779073	0.015427548	0.058129918	0.0046335245	0.011794232	0.010392652
o	7.467468e-05	0.35812843	0.57405317	0.034893956	0.017690565	0.0033174097	0.003512173	0.0056711207	0.00027011638	0.0008203713	0.0015679722
n	0.00010600952	0.045431037	0.9096577	0.01168087	0.028321771	0.0032552227	0.0006264331	0.000596156	2.1195068e-05	3.755589e-05	0.00026603937
a	3.207504e-05	0.034140304	0.91198313	0.020006528	0.027718468	0.0012694668	0.0021143775	0.002518461	4.7953286e-05	8.593653e-05	8.3323845e-05
d	7.8699e-05	0.018484471	0.68182987	0.058589842	0.20051439	0.026989663	0.0062931767	0.0051431395	0.0003284712	0.00070621626	0.0010421167
e	3.104987e-05	0.010036671	0.29363135	0.22336547	0.43065664	0.017464064	0.014954167	0.0073561342	0.00028607275	0.0019060981	0.00031234557
r	7.15714e-05	0.033503264	0.47058463	0.24917999	0.14207451	0.00832446	0.017737351	0.053546637	0.0020026756	0.015051557	0.007923283
f	3.4562565e-06	0.0036573003	0.120457835	0.35153136	0.37384647	0.019060468	0.05929772	0.0437189	0.004499281	0.006632628	0.017294614
ò	0.00060659344	0.096639015	0.37655252	0.31319642	0.07033542	0.002101392	0.007934353	0.040659953	0.006522191	0.03564147	0.049810633
m	1.2264789e-07	9.9311124e-05	0.01309454	0.6097121	0.3133995	0.050766796	0.008433757	0.0036796005	0.000103307524	0.000121569974	0.0005893931
m	3.1270648e-07	0.0003237034	0.018070858	0.3381012	0.579699	0.019748852	0.03105236	0.011354577	0.0004182993	0.00069362647	0.0005372355
u	0.0024530645	0.07623514	0.12061063	0.3718142	0.037026875	0.003354496	0.021595236	0.116882555	0.012419055	0.041855756	0.19575301
o	3.0303138e-06	1.7665796e-05	0.0020536273	0.029631192	0.3449947	0.055326845	0.2026269	0.32967222	0.0040588444	0.0114981	0.020116905
n	3.1222842e-07	2.9149792e-06	0.00015135093	0.0026370974	0.061403796	0.8372458	0.07664978	0.016830545	0.0010174374	0.001913672	0.0021473009
ì	7.9877873e-07	9.23433e-06	0.00024645825	0.0013315685	0.13978627	0.4918647	0.28791028	0.061976567	0.0043075643	0.009330472	0.003236071
c	1.2370036e-08	1.8054322e-06	0.00010898815	0.0030531187	0.017688211	0.8343082	0.13830586	0.005479435	0.00019811594	0.0006572817	0.00019897957
h	5.4698785e-07	2.4951481e-05	0.0011789709	0.015563537	0.06160384	0.47708726	0.26932254	0.07635492	0.016255505	0.06688227	0.015725655
a	6.3433117e-06	0.003029771	0.030265264	0.051004957	0.29133356	0.37262273	0.11558515	0.016053066	0.010343664	0.006714376	0.1030411
p	2.216723e-06	3.2998284e-06	1.7812727e-05	0.00034258413	0.007281117	0.027938806	0.8149482	0.1321729	0.0048003136	0.0022834728	0.010209377
à	1.548274e-09	1.8157216e-08	1.2169945e-06	1.795733e-05	0.0036367604	0.21918245	0.70985454	0.04988707	0.008107604	0.0050154896	0.0042969366
r	2.009531e-09	7.947095e-08	6.463784e-06	0.00021853951	0.0016403241	0.10002411	0.8219278	0.069453314	0.0017507697	0.004212437	0.00076613034
o	4.7820534e-09	2.0471958e-07	5.6724452e-06	3.3822544e-05	0.00034041668	0.025127579	0.85137224	0.115460716	0.002829739	0.004594171	0.0002354546
n	4.366547e-08	7.32883e-08	8.419257e-07	2.737491e-05	0.00019340953	0.009632175	0.6414693	0.2730574	0.061067943	0.00565569	0.008895732
