 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.5958372	0.029522827	0.016711382	0.043506175	0.009688913	0.018907335	0.029232686	0.25659359
ù	0.9957775	0.003369663	0.00057735835	0.00021011823	2.7350445e-05	3.8063354e-06	2.5528307e-05	8.723531e-06
t	0.9347878	0.061312098	0.003302254	0.00039537676	7.165304e-05	5.3403586e-05	3.1825e-05	4.563192e-05
t	0.87120116	0.12385637	0.0034048955	0.0014227028	0.00010620271	4.0476877e-07	5.386099e-06	2.781804e-06
o	0.43237734	0.10126971	0.092772156	0.19025083	0.090440914	0.0013137569	0.02770218	0.063873164
s	0.074078284	0.90336066	0.019241245	0.0023213476	0.00039030367	4.5074885e-05	0.00015487232	0.00040815255
p	0.0022768525	0.8801953	0.08673656	0.025588958	0.0046508512	1.7614482e-05	0.0003775694	0.00015627885
ì	0.053755697	0.5071853	0.10303012	0.16438563	0.050638177	0.0038189539	0.054159638	0.06302648
t	0.00033489525	0.88823175	0.09805175	0.011377798	0.0013383846	0.00012611055	0.00022596981	0.00031331135
i	6.786232e-05	0.8244771	0.13060632	0.03200371	0.011149802	2.7121809e-05	0.0010969253	0.0005711652
t	9.8174505e-06	0.38520473	0.60597336	0.0070170225	0.000585806	0.0001548644	0.00026505347	0.0007893872
o	2.9334878e-06	0.15851817	0.8060203	0.032549754	0.0026580207	6.9262605e-06	0.0001818797	6.201048e-05
f	3.689882e-06	0.062578686	0.90616894	0.02564482	0.0031313372	0.0003775889	0.000723307	0.0013715526
a	5.145012e-07	0.005402169	0.89030623	0.09318729	0.009957833	3.0219438e-05	0.00076357764	0.00035206985
b	9.601611e-07	0.0088015115	0.86792827	0.10151711	0.010493852	0.0030944173	0.004793077	0.0033707817
b	1.6882811e-07	0.0021445295	0.53567934	0.4427119	0.015286755	9.369206e-05	0.0028145013	0.0012691953
r	0.054093696	0.33794445	0.12767549	0.3404323	0.028220415	0.0009405585	0.0250376	0.08565558
i	0.003004536	0.15993078	0.14757209	0.38747144	0.050202172	0.0042970856	0.04418124	0.20334072
k	1.16671e-05	0.0010268497	0.12859786	0.7352593	0.038507786	0.027818995	0.012225286	0.056552198
è	4.348755e-07	7.065064e-05	0.064128794	0.47840282	0.26355994	0.01857901	0.13039948	0.044858947
t	2.4012218e-08	0.0004164821	0.025364647	0.8906453	0.07380193	0.0016489443	0.0032380396	0.004884582
s	1.157948e-08	2.7420396e-05	0.016897205	0.8446706	0.1325711	0.00017497706	0.0040658703	0.0015927827
a	3.83065e-06	0.010628976	0.061996818	0.71083	0.060752023	0.003884699	0.03232056	0.119583175
n	1.2661859e-07	7.218694e-06	0.0032337047	0.64854914	0.2925061	0.014265992	0.011481153	0.029956562
o	1.4405797e-08	9.740198e-06	0.0019068564	0.36515948	0.56966347	0.0041797515	0.040135432	0.018945225
p	1.0033151e-08	3.7988818e-06	0.0007125564	0.13863398	0.75119054	0.06388627	0.025701312	0.019871555
e	4.7775018e-08	2.6984728e-06	0.00012888528	0.058459375	0.8609159	0.0035918204	0.06099102	0.015910322
t	1.4999306e-09	5.9139293e-06	0.00020643837	0.020747496	0.86068803	0.07464068	0.033332072	0.0103793545
t	4.689689e-08	3.9522715e-06	6.8061214e-05	0.019745508	0.88561153	0.0051085628	0.07745284	0.012009584
ì	4.1861465e-08	1.5498741e-05	0.0036492436	0.07255059	0.59299767	0.0057894113	0.058460385	0.26653713
n	1.7521298e-09	6.8992045e-07	0.0007005944	0.04493273	0.88798934	0.0032391434	0.021261225	0.04187624
t	1.6518202e-09	6.785919e-08	3.414273e-05	0.003342894	0.9387126	0.0033604903	0.04507694	0.009472839
a	1.8402807e-09	2.0244963e-05	0.0038013214	0.038438663	0.613945	0.016181482	0.050666988	0.27694637
c	1.0466901e-08	2.052059e-07	2.2824934e-06	0.00041094678	0.34165046	0.15973575	0.28354764	0.21465276
h	1.460838e-09	6.300621e-08	2.6477803e-05	0.00064036885	0.31231526	0.0095950365	0.5066042	0.17081863
r	2.8626067e-07	1.8010829e-05	0.0021765328	0.020170474	0.18167976	0.010927524	0.05680363	0.7282238
ò	3.2370293e-10	1.2531844e-07	2.5328882e-05	0.00038464484	0.3995158	0.0047240187	0.21006656	0.3852835
n	7.813426e-10	9.488653e-08	4.8725207e-05	0.0003948421	0.033177756	0.014632173	0.5632959	0.3884505
u	1.2820485e-10	8.715914e-09	3.3244426e-06	7.310127e-05	0.10824062	0.05037556	0.65106106	0.19024633
a	4.0204895e-10	1.3879646e-08	1.3663792e-07	1.0565657e-06	0.0014489301	0.79570305	0.09103673	0.11181009
m	6.02424e-09	5.043061e-07	3.7438676e-06	2.935348e-05	0.0012117154	0.68101954	0.21638556	0.10134961
p	1.8816309e-08	2.3955334e-07	3.3896697e-06	5.4065535e-05	0.00504302	0.029613594	0.9189301	0.046355512
ì	8.597102e-10	3.2963683e-08	4.469313e-07	4.2110682e-06	0.00126457	0.006531154	0.48587054	0.506329
</S>	5.3681803e-10	1.2393856e-09	3.6590116e-08	6.923519e-07	0.0002932039	0.0065210126	0.47745347	0.51573163
