 	un	forno	che	fa	buon	pane	</S>
è	0.9128774	0.010324287	0.0004771999	0.0064153094	0.0004358372	0.0014044913	0.06806549
n	0.5916073	0.40153226	0.0032038887	0.0027045591	7.114876e-05	5.8606358e-05	0.0008221796
a	0.848869	0.14466509	0.0023581707	0.0038710802	0.00013741471	2.8908897e-05	7.0202506e-05
f	0.059110254	0.7809324	0.14354007	0.01479739	0.000181355	5.2229592e-05	0.0013863124
ù	0.00931308	0.7910583	0.13815716	0.05879204	0.001784825	0.00036463086	0.00052981277
r	0.032765683	0.94755644	0.01436411	0.005145166	1.3639183e-05	6.2112545e-06	0.00014867853
n	0.0078692585	0.956623	0.011075969	0.024367541	3.7166672e-05	1.8723355e-06	2.5348345e-05
o	0.159772	0.017887328	0.06560332	0.038473554	0.015315404	0.054880526	0.64806783
k	0.00011827792	0.043265462	0.77324384	0.14181358	0.0003168972	0.0014138279	0.039828032
a	1.8806057e-05	0.018934015	0.5971169	0.36171475	0.017528746	0.0015568823	0.0031298907
i	3.0448764e-05	0.002547088	0.43602833	0.52957386	0.010849448	0.006094509	0.014876307
k	3.658558e-05	0.01009312	0.13047792	0.7634492	0.08992263	0.0022693402	0.0037511522
à	0.00036978384	0.011701042	0.015577445	0.44513702	0.5140621	0.012323572	0.00082903163
n	1.5572408e-05	0.019902833	0.016470835	0.9525022	0.007650147	0.00016157118	0.0032968349
n	7.846027e-08	0.0007394119	0.0030971623	0.9634517	0.031554982	0.00022446513	0.00093227037
i	0.0011319356	0.015136988	0.07461964	0.098087355	0.39341238	0.13397264	0.283639
t	6.54684e-05	0.00051598507	0.00069892016	0.04910973	0.045738384	0.2720419	0.6318296
s	1.5524014e-07	7.551168e-06	0.00021211844	0.013216483	0.7856951	0.17177786	0.0290907
o	3.4352774e-06	9.2939285e-05	0.0066417167	0.012152669	0.61350083	0.2514347	0.11617373
m	0.00010409176	0.00048434947	0.00025220172	0.0033510223	0.04956875	0.14914575	0.7970938
ì	6.078306e-07	4.707209e-06	4.4157412e-05	0.00028940765	0.28523496	0.67908925	0.03533693
k	1.2274342e-06	6.3430976e-05	0.00018139211	0.0015014083	0.009645155	0.10772356	0.8808838
a	5.0023473e-08	5.7650404e-06	6.091533e-05	0.0016729429	0.25024268	0.3100126	0.438005
l	4.451073e-06	2.9481489e-05	2.0124731e-05	0.00011890358	0.008873278	0.2902296	0.7007242
ò	6.255601e-08	6.9527864e-06	3.157378e-05	0.00041628792	0.061120145	0.3768386	0.5615864
</S>	7.2228566e-08	1.9996214e-05	1.02063195e-05	0.00052665203	9.4962e-05	0.0034389156	0.9959092
