 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.9941263	0.005771353	8.316904e-05	1.5665812e-05	3.396199e-06	3.0184648e-08	1.9426471e-08	1.4405062e-08	1.0160273e-08	9.994457e-09	9.938872e-09
d	0.92131907	0.078650005	1.5508755e-05	1.5337766e-05	1.4909574e-07	2.1011667e-08	1.5059442e-08	2.236968e-10	2.6774535e-10	4.986222e-11	9.453221e-11
ì	0.9607509	0.03726008	0.0019327602	5.6116623e-05	1.554722e-07	1.0031349e-09	3.6641448e-10	9.0872e-10	9.489487e-10	1.515854e-10	1.4995546e-10
s	0.4502231	0.5471308	0.0025680559	7.775628e-05	1.8903339e-07	3.8735877e-08	2.5458178e-08	1.8739987e-08	5.621809e-09	1.3356226e-09	9.741867e-10
o	0.29161295	0.69333076	0.013105239	0.0019362206	1.4752053e-05	5.077493e-08	1.4664461e-08	2.3516597e-10	1.8461523e-10	4.2536842e-11	3.8713377e-12
n	0.14923623	0.82462734	0.022921277	0.0032150056	1.5197642e-07	2.9918812e-09	1.857557e-08	3.8001313e-10	2.2356912e-10	4.3783313e-10	2.014258e-10
t	0.12905647	0.48396406	0.33951923	0.04727841	0.00018138459	3.5102744e-07	1.0297507e-07	1.0183421e-09	3.0555756e-11	3.1848539e-12	4.181049e-12
a	0.19423999	0.14518388	0.6515134	0.008995971	6.402886e-05	1.3894456e-06	1.248494e-06	9.46587e-10	1.7064634e-09	1.4355754e-09	2.8768392e-11
o	0.05807578	0.17650917	0.58182913	0.1832338	0.0003506184	1.1600487e-06	3.2514438e-07	8.918251e-09	1.9888559e-10	2.3489985e-10	1.6623442e-10
n	0.07367478	0.14356926	0.5167296	0.24230604	0.02369059	2.4062512e-05	5.6873732e-06	3.4966066e-09	3.314e-10	2.0495111e-10	2.2334434e-10
a	0.09293264	0.1424759	0.44775212	0.21824358	0.09534384	0.0032404198	9.270841e-06	2.231053e-06	1.3458121e-08	4.075759e-11	2.0194374e-11
d	0.06672948	0.084178716	0.22623122	0.23156293	0.39053598	0.00076029194	1.2732627e-06	1.0729162e-07	2.6824478e-09	4.2374218e-10	3.3607317e-10
e	0.079579554	0.099280745	0.2949021	0.3545542	0.14629129	0.024252621	0.001119459	1.981952e-05	1.1815367e-07	2.199115e-08	9.919747e-10
r	0.038504936	0.044209555	0.104209736	0.3587072	0.44848502	0.005858612	2.2782646e-05	2.1389592e-06	6.790422e-09	1.1837568e-08	1.7666738e-09
f	0.063646905	0.08412106	0.30485594	0.33364677	0.17796367	0.030818608	0.004921886	2.396777e-05	8.508705e-07	3.13294e-07	2.531047e-09
ò	0.08411252	0.049846	0.61844325	0.090551555	0.14412805	0.012513182	0.00040312676	2.292203e-06	7.166772e-08	1.6096452e-08	3.241651e-09
m	0.06501257	0.07306326	0.14734635	0.5803498	0.06877623	0.060111847	0.0053281924	6.240853e-06	4.7781605e-06	5.3402255e-07	1.8190077e-07
m	0.029884772	0.035017233	0.08699099	0.21776128	0.4689303	0.14944865	0.011693868	0.0002134528	5.8359703e-05	1.1640363e-06	4.0852712e-09
u	0.08326661	0.049612537	0.55460227	0.116143145	0.17953941	0.00479508	0.012037588	1.8370902e-06	1.2665428e-06	9.250627e-08	8.7082704e-08
o	0.042462476	0.043900914	0.05748406	0.1393075	0.38850155	0.30993807	0.017678885	0.00071851443	7.2292355e-06	6.454941e-07	5.08247e-08
n	0.031892106	0.032835152	0.041652687	0.0904604	0.2840717	0.49031845	0.026207844	0.0025514096	9.349308e-06	4.5097588e-07	3.1668927e-07
ì	0.039643377	0.04029987	0.046176124	0.068711475	0.21745123	0.4313785	0.15442275	0.001828452	5.7430876e-05	3.0758543e-05	2.6690916e-08
c	0.04707169	0.04757042	0.05211483	0.077528335	0.17601915	0.58478236	0.009552522	0.0053238487	2.684495e-05	1.3936058e-06	8.579187e-06
h	0.050490893	0.051071327	0.056358635	0.085742414	0.20981514	0.41489148	0.12945521	0.002169242	4.872625e-06	4.1611904e-07	3.6967776e-07
a	0.020704603	0.025918202	0.04821462	0.0030064045	0.11411768	0.078579195	0.7091946	0.00016298637	0.00010078033	4.4663116e-07	4.967093e-07
p	0.03731465	0.037494775	0.03893293	0.046371773	0.0781673	0.31750974	0.38054672	0.056697242	0.0058308104	0.0011184644	1.5585421e-05
à	0.036116526	0.037386004	0.042516463	0.021298135	0.08540183	0.20980062	0.5513754	0.0027961042	0.011285889	0.001679485	0.00034366862
r	0.029151158	0.029269677	0.030351706	0.0361547	0.059992716	0.25318804	0.16653144	0.37336412	0.01614941	0.005599279	0.00024775486
o	0.020083379	0.020460874	0.022967497	0.032253783	0.0914585	0.3277635	0.3923007	0.04959948	0.036343228	0.0029857615	0.0037833676
n	0.047810633	0.047896214	0.048300896	0.050199475	0.058351234	0.12873161	0.2031382	0.28923044	0.109544225	0.01464602	0.0021511405
t	0.0374981	0.037592232	0.03840428	0.04103958	0.056626186	0.18838777	0.3106302	0.07120843	0.19659358	0.017227504	0.0047921604
a	0.045145664	0.050445452	0.09575013	0.005817518	0.06554707	0.02213917	0.5658698	0.005015	0.13339531	0.0016160558	0.0092587685
d	0.027747106	0.027787521	0.027965283	0.028386433	0.031574614	0.056140825	0.08422478	0.35080758	0.29953325	0.033616547	0.032216042
e	0.036700062	0.03719675	0.03877653	0.029287757	0.050355222	0.12871121	0.28622663	0.01073955	0.3139352	0.005180699	0.06289042
f	0.03479029	0.034947563	0.03522155	0.034025826	0.037884433	0.054133963	0.07345609	0.3086239	0.30611005	0.03259729	0.04820905
ò	0.047217686	0.049373	0.054518662	0.017584214	0.04938181	0.062265407	0.236437	0.0119012715	0.35537186	0.0071997186	0.10874939
r	0.015133582	0.015142569	0.015222193	0.015625961	0.01717072	0.03063923	0.042649046	0.2459817	0.24821036	0.29742995	0.05679478
e	0.014651099	0.0149716055	0.015623904	0.011919822	0.018911995	0.03819349	0.065224096	0.2021834	0.26309398	0.18631975	0.16890682
m	0.02308024	0.02311569	0.023133375	0.023123069	0.023623565	0.026528008	0.029666377	0.106778614	0.22071654	0.19992357	0.30031094
a	0.035366427	0.037340596	0.041230287	0.017263066	0.041671574	0.038670853	0.06826685	0.024843588	0.5225964	0.03226228	0.14048804
m	0.022118729	0.022192497	0.022251258	0.021747617	0.022647996	0.024666004	0.027014518	0.0816902	0.1762689	0.1965099	0.3828923
è	0.03442201	0.03942723	0.05084155	0.008575273	0.05115671	0.029696861	0.07699408	0.013423938	0.48051843	0.06695591	0.147988
n	0.014564241	0.014566464	0.014578963	0.014623724	0.01485032	0.016538212	0.018345783	0.06526315	0.14355627	0.34125286	0.34186003
a	0.037128147	0.037016593	0.037246626	0.036795955	0.03762776	0.041577365	0.044165574	0.15354124	0.22541459	0.30694383	0.042542372
</S>	0.018894443	0.01892543	0.01894187	0.018760022	0.019055653	0.019582817	0.020190762	0.033837836	0.06442924	0.36563975	0.40174216
