 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.884724	0.11484644	0.00013782753	0.00022567753	3.0963958e-05	2.9341036e-05	1.9709528e-06	2.4225383e-06	3.659649e-07	6.984433e-07	2.0887398e-07
n	0.95497614	0.044999346	2.4499093e-05	6.907634e-09	3.1500955e-09	2.5869016e-09	2.284309e-09	2.288609e-09	2.2797824e-09	2.2619935e-09	1.8027134e-09
e	0.26843712	0.66515607	0.062610105	0.003695921	9.7302975e-05	3.4556826e-06	2.641738e-09	2.426036e-09	9.276203e-10	6.471348e-11	2.514158e-12
v	0.06973141	0.16165093	0.7119869	0.055284016	0.0013392261	7.5034695e-06	5.277943e-09	2.2038447e-09	1.5214049e-09	1.9202184e-10	7.533795e-11
ò	0.35992438	0.4049444	0.18826923	0.03990656	0.0040508984	0.0029039474	5.131161e-07	6.8389774e-08	7.755924e-09	7.4090023e-09	6.77886e-10
ì	0.15242988	0.46483645	0.37660325	0.0060999156	3.0415922e-05	6.102364e-08	1.911353e-08	1.2145986e-08	6.405712e-09	7.878138e-09	3.3089265e-09
c	0.11307625	0.38640743	0.46745673	0.03303999	1.9584675e-05	9.7492546e-08	1.4589724e-09	1.2868439e-09	1.0389385e-09	9.3383266e-11	1.02022765e-10
h	0.3520756	0.2732991	0.3735197	0.0010844151	1.505302e-05	6.112929e-06	3.948654e-09	1.0182852e-08	9.623545e-10	2.961219e-10	5.823717e-11
a	0.86101973	0.06578632	0.07305876	0.000125321	8.273481e-06	1.430145e-06	6.18754e-08	1.356156e-08	8.505174e-10	9.573409e-10	5.784797e-11
d	0.06542698	0.12821713	0.5663709	0.23120926	0.008748026	2.7595368e-05	1.7780742e-08	1.2490692e-08	2.8911447e-09	6.0302247e-10	2.6914618e-10
ò	0.124786235	0.17525703	0.5657393	0.11443186	0.017144952	0.0025853785	3.999242e-05	1.4949009e-05	3.104619e-07	2.5990254e-09	9.713567e-11
n	0.036013927	0.055920765	0.26261008	0.5014509	0.14393382	6.872367e-05	1.2277857e-06	4.7124286e-07	4.1471804e-08	1.3663825e-08	1.8538637e-08
t	0.03887807	0.080158554	0.39515495	0.40390283	0.081568226	0.00033622282	5.261098e-07	5.2835827e-07	1.6129975e-09	1.8428935e-11	3.6238387e-11
a	0.60910404	0.078238875	0.2813574	0.030319238	0.000774777	2.0129437e-05	0.00016784364	1.6989801e-05	6.6607015e-07	8.665087e-08	3.6357037e-09
s	0.047878765	0.052725703	0.11014362	0.5294344	0.25550923	0.0042916937	9.182194e-06	7.345762e-06	8.846292e-08	3.5218317e-09	5.314091e-09
ì	0.045061883	0.03985638	0.1088423	0.50729865	0.2928382	0.0036762452	0.0023003216	0.00012476635	1.1842632e-06	2.7753533e-09	3.9447e-09
