 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.99986494	0.00013077585	3.230057e-06	9.479999e-07	8.0574374e-08	3.5766445e-09	1.2404128e-09	1.2551014e-09	1.262388e-09	1.2083644e-09
ò	0.99970216	0.00029629798	1.4680954e-06	5.7878538e-08	1.1778446e-08	4.1832313e-10	1.8145723e-11	2.5348867e-11	2.4181322e-11	1.1502114e-11
t	0.946767	0.053186104	4.6511963e-05	3.2741607e-07	7.815632e-08	1.9593958e-08	1.5766658e-09	1.41715075e-08	6.9544797e-09	5.8158606e-10
t	0.867685	0.1314263	0.00086386624	2.4237697e-05	5.663374e-07	2.9611874e-10	6.1400336e-11	3.8915145e-11	1.8441677e-10	2.6044647e-11
i	0.99994135	5.7168152e-05	1.4648073e-06	1.05371214e-07	1.2046257e-08	2.0870705e-09	2.231368e-11	8.5550615e-11	1.5111883e-10	1.6085433e-11
ì	0.5051272	0.4844023	0.010462581	7.865272e-06	4.2894385e-08	5.932403e-09	7.0429906e-10	9.559331e-10	2.2629665e-09	3.1737138e-10
r	0.1186297	0.826269	0.055097442	3.865808e-06	6.888913e-08	2.1083219e-08	2.4615925e-09	9.488027e-09	9.1178665e-09	4.1555387e-10
t	0.09859672	0.66808707	0.23220077	0.0010741944	4.1213963e-05	2.500582e-08	2.053417e-09	2.7860472e-09	1.7049908e-09	3.7388442e-10
e	0.7972626	0.20173155	0.0010023171	2.985986e-06	4.502136e-07	6.3662945e-08	4.962131e-09	1.5885446e-09	5.2903354e-10	1.8058607e-10
è	0.13870628	0.6375951	0.2184198	0.005240102	3.8715156e-05	1.13874945e-08	1.97112e-09	8.84219e-09	3.1887697e-09	9.094513e-10
t	0.049665235	0.21743663	0.7042972	0.02858657	1.4373422e-05	2.9692478e-08	1.6734688e-08	1.7877532e-08	1.9890454e-08	5.2793903e-09
t	0.074752845	0.1686132	0.69646573	0.059633188	0.0005293638	3.7906664e-06	2.2072155e-07	1.6985161e-06	3.4213155e-09	1.03424505e-08
a	0.519025	0.18520531	0.2933744	0.0023477061	4.694181e-05	1.829099e-07	1.5842733e-07	2.393037e-07	5.387358e-09	3.7062697e-09
s	0.086819224	0.1326435	0.5055333	0.2671202	0.007879907	3.4976028e-06	2.6107008e-07	1.132129e-07	7.520579e-09	6.935474e-09
e	0.03166734	0.11127734	0.48143676	0.36681482	0.00879593	7.2781445e-06	1.4443155e-07	3.6177704e-07	3.9923616e-09	2.5687397e-09
o	0.048547607	0.059267957	0.18683979	0.51434225	0.19096205	3.852708e-05	1.5307287e-06	3.3217705e-07	7.1947848e-09	2.0316103e-08
G	0.035185922	0.041653626	0.10305754	0.36402178	0.4555932	0.0004605428	2.6500866e-05	8.203219e-07	1.0905517e-08	1.3143029e-08
i	0.31990013	0.07624379	0.10146261	0.37415582	0.102485985	0.019419072	0.006232663	8.630062e-05	9.566296e-06	4.1213084e-06
u	0.03613332	0.03988806	0.09466888	0.33776295	0.48843095	0.0029453386	0.00014711982	1.8916075e-05	5.3177185e-08	4.4513995e-06
v	0.042906508	0.045320522	0.0660206	0.18296282	0.6022922	0.05918771	0.0012260049	5.9485235e-05	2.5083446e-06	2.1601629e-05
à	0.14979841	0.057568464	0.08066309	0.38574216	0.22485691	0.037362665	0.06282911	0.0008699675	9.1486574e-05	0.00021771993
n	0.037776202	0.0403055	0.06864016	0.22293988	0.5754577	0.045234554	0.009472247	0.00016553901	2.815282e-06	5.4631855e-06
n	0.023604559	0.028040688	0.082800366	0.29201952	0.43431053	0.046959035	0.08668325	0.0055677323	6.0127745e-06	8.281217e-06
i	0.14000756	0.049505766	0.17324355	0.35445982	0.2565481	0.006729692	0.017882613	0.0014238419	7.983202e-06	0.00019115454
e	0.026224004	0.027000971	0.03547451	0.08332814	0.35683572	0.36254576	0.08889597	0.019374494	4.3929787e-05	0.00027647984
A	0.03806806	0.038606584	0.04285283	0.06556988	0.26358026	0.53459597	0.011973896	0.003375491	0.00013850225	0.0012384604
n	0.03624253	0.036891825	0.043720774	0.08091528	0.35978925	0.3713552	0.068272576	0.0020611247	1.9122854e-05	0.0007324313
n	0.05862176	0.05899929	0.06523246	0.09754538	0.36480027	0.2862778	0.061570402	0.006624113	0.0001691073	0.00015942658
a	0.14526531	0.050154798	0.062306657	0.11530354	0.4531813	0.094377644	0.065076895	0.010638793	0.0019399057	0.0017552024
a	0.028901115	0.02888256	0.030302763	0.037433248	0.102982946	0.4089196	0.13220447	0.19594088	0.0197881	0.014644249
n	0.03443285	0.034660526	0.036702164	0.047201637	0.14461313	0.5205026	0.11127484	0.0550763	0.00718235	0.008353606
k	0.06651107	0.061845	0.06399851	0.07759717	0.1768747	0.1729317	0.28576908	0.08342319	0.008914364	0.0021352593
ò	0.63893056	0.05237431	0.050634053	0.05271676	0.052425485	0.0018504251	0.06774784	0.051124156	0.0009396248	0.03125677
r	0.012252787	0.012420375	0.014160185	0.02346699	0.101715945	0.24513388	0.27219272	0.18763831	0.009730702	0.121288046
a	0.017507868	0.016191911	0.017785314	0.025413662	0.0936171	0.16225469	0.31163272	0.2704799	0.06306962	0.022047184
ì	0.032494742	0.03230313	0.032588985	0.03351575	0.041773066	0.07501619	0.19181795	0.3202172	0.05967075	0.18060231
c	0.019755824	0.019791638	0.020160574	0.021959458	0.037590493	0.16674265	0.25616384	0.2831044	0.08898642	0.085744716
h	0.074288756	0.07363261	0.07400093	0.07511343	0.08349439	0.05721116	0.16659684	0.23701647	0.15422955	0.0044159144
e	0.25837457	0.077235706	0.06364506	0.081699245	0.06795527	0.0014734444	0.18837437	0.09250769	0.018421356	0.1503133
n	0.021816077	0.021741906	0.02184186	0.02211909	0.024707772	0.03461176	0.07653291	0.13530704	0.17253222	0.46878943
a	0.031259865	0.030221086	0.03054971	0.031812802	0.039270204	0.0709192	0.1635667	0.27041513	0.2533587	0.078626625
m	0.021217804	0.02090215	0.021008532	0.021316327	0.02297776	0.03505326	0.048213325	0.08601094	0.32907432	0.3942256
a	0.033616286	0.017746352	0.017693922	0.02408412	0.030341992	0.047150236	0.08868652	0.040773507	0.17187048	0.52803653
r	0.019614816	0.018636823	0.018876627	0.019421738	0.021395607	0.032546934	0.049083803	0.08476238	0.26999977	0.4656615
è	0.024179613	0.01350338	0.013636269	0.017975923	0.023061614	0.02744508	0.07494118	0.039506115	0.27545974	0.49029115
s	0.01895299	0.018953798	0.018999634	0.01921679	0.020927155	0.03540587	0.054890182	0.09748185	0.27611715	0.43905455
s	0.019045344	0.016034802	0.01663917	0.018024892	0.02193374	0.04047093	0.06561698	0.11580403	0.37012166	0.31630853
i	0.19629389	0.057582214	0.060515348	0.051713564	0.056747902	0.0011530945	0.2041392	0.02821963	0.015987428	0.32764772
</S>	0.030961012	0.030710464	0.030863993	0.030606568	0.031154083	0.013001609	0.04290628	0.051977795	0.091689005	0.6461292
