 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.9592064	0.04075852	1.5763042e-05	8.369972e-06	1.0420713e-05	4.5885344e-07	1.2370766e-08	6.591364e-09	7.987913e-09	6.5891395e-09	6.2212537e-09	6.1020295e-09	6.130003e-09	6.017954e-09	6.034287e-09	6.0766636e-09	6.230255e-09	6.0148673e-09
m	0.041957773	0.9580384	3.2311073e-06	3.68162e-07	2.5886095e-07	4.130836e-08	2.0901134e-09	1.362298e-09	1.6785598e-09	1.4325943e-09	1.1938468e-09	1.1200788e-09	7.4905354e-10	7.018049e-10	4.886649e-10	5.4498916e-10	1.1180936e-09	1.9411663e-10
e	0.62639517	0.03942887	0.27113718	0.05052549	0.011934103	0.0005621935	1.5140284e-05	2.1723844e-07	1.4730067e-06	9.4201546e-08	4.6258e-09	1.6503398e-09	1.7684525e-10	1.2253427e-10	7.122593e-11	7.408925e-11	2.6176594e-10	2.4474764e-11
s	0.27547726	0.7243521	0.00015707989	1.3361879e-05	1.3620246e-07	3.2026847e-08	1.1826689e-08	2.1192843e-09	5.4334293e-09	1.4734863e-09	1.371239e-09	5.852712e-10	1.5089147e-10	1.6219413e-10	1.641627e-10	1.6300514e-10	1.471455e-10	1.4592748e-10
s	0.20167938	0.5691874	0.20696485	0.01707572	0.0046654777	0.0003979661	2.7600961e-05	2.1685202e-07	1.3972707e-06	2.0530361e-08	3.7127903e-09	3.072414e-10	2.4906807e-10	3.5415497e-11	3.243227e-11	9.113568e-11	1.2626272e-10	5.049594e-12
è	0.85057265	0.10992224	0.0373823	0.0020909233	2.3271796e-05	8.521652e-06	1.1025864e-08	9.562896e-09	2.1901466e-08	5.3877494e-09	4.449137e-09	5.9161454e-09	6.7840034e-10	9.477097e-10	6.3314604e-10	1.5776681e-09	1.4538596e-09	5.2753493e-11
r	0.17727055	0.80666125	0.009597691	0.006317855	0.00012869968	2.2197e-05	1.2660025e-06	2.3477078e-07	1.3564988e-07	8.502835e-08	3.134211e-08	2.6721376e-09	7.2742257e-10	7.7529344e-10	4.2184387e-10	3.886801e-10	2.0812523e-10	7.402909e-11
e	0.121012494	0.39413148	0.29314312	0.18612908	0.0049329246	0.0006490564	1.7485733e-06	5.2646234e-09	7.903283e-08	4.959937e-10	1.8962269e-10	5.7316446e-10	5.2791684e-11	4.3254386e-11	3.3762774e-11	3.4927863e-11	5.2786345e-11	9.086261e-12
m	0.13718109	0.42733595	0.17090264	0.26046938	0.0040658764	4.2298005e-05	2.6729465e-06	7.9965744e-08	5.3066508e-08	3.3176755e-09	1.3447873e-09	2.771937e-09	4.4615406e-10	4.0037182e-10	3.404678e-10	3.1601297e-10	2.8868297e-10	2.8720673e-10
u	0.063433155	0.10920836	0.74699414	0.053252988	0.016796883	0.008972906	0.0012497597	8.337069e-06	8.3193765e-05	2.9859888e-07	7.675374e-09	5.4660704e-10	5.715915e-11	1.0015276e-11	6.1400494e-12	1.4154873e-11	6.4100614e-11	1.1840014e-12
p	0.04105275	0.068166815	0.30706483	0.47615838	0.10345194	0.003697461	0.0004059393	1.2812394e-06	5.109393e-07	2.4784756e-08	7.297783e-09	1.4896416e-09	3.1715877e-10	2.5346025e-10	1.6627658e-10	1.443278e-10	1.0706605e-10	1.4093446e-10
e	0.089381374	0.083411954	0.6996477	0.031976152	0.016304007	0.07077795	0.0068101184	0.0006054267	0.0010732755	1.0409107e-05	1.525077e-06	1.04263236e-07	6.52368e-10	2.0125497e-09	6.85891e-10	1.1825101e-09	9.525791e-11	4.655455e-11
n	0.03253442	0.04215763	0.203447	0.37590915	0.26216912	0.07860618	0.0051323976	3.3643486e-05	1.0363026e-05	6.946712e-08	1.2524531e-08	6.207926e-09	4.392473e-10	5.9811683e-10	3.4225717e-10	2.6416075e-10	9.1141886e-11	1.310722e-10
a	0.024575775	0.037634082	0.24578731	0.33849436	0.20721318	0.11415947	0.03149555	0.0004119609	0.00021718207	4.3984523e-06	3.824902e-06	2.9611679e-06	6.4745365e-10	1.929179e-09	5.923479e-10	1.9515025e-09	9.9150375e-11	5.1430395e-11
m	0.023036748	0.02835558	0.13089398	0.21598361	0.4117636	0.13467878	0.05516766	7.2716255e-05	4.7010348e-05	2.2471e-07	8.118662e-09	1.6078708e-08	5.9478655e-10	1.7648223e-09	1.0289877e-09	1.0196742e-09	9.997569e-11	3.632648e-10
i	0.12719801	0.09694316	0.33826783	0.09211505	0.048972953	0.23700888	0.016271384	0.01092866	0.03123373	0.0007944576	4.7255817e-05	0.0002181625	1.3237991e-07	1.2677495e-07	2.4597338e-08	9.694788e-08	3.9692427e-10	6.89223e-09
n	0.023180721	0.024628617	0.07306981	0.14462252	0.34287748	0.3410512	0.047580596	0.0014559748	0.001527372	4.677508e-06	4.0524526e-08	9.94443e-07	6.7678667e-09	9.417926e-09	2.1150834e-09	1.580596e-09	2.4235805e-10	1.4885303e-09
f	0.023367947	0.025843116	0.07729246	0.14898922	0.279011	0.32831517	0.09721191	0.011296225	0.00838659	4.458579e-05	2.2138522e-05	0.00021911004	2.0730502e-07	2.3513395e-07	3.851176e-08	7.202215e-08	4.5694912e-10	8.168376e-09
à	0.30685455	0.04941062	0.17070924	0.12626284	0.019285452	0.26116744	0.018468501	0.0115605	0.02209223	0.013748926	0.00043205134	7.4183977e-06	9.432365e-08	9.978937e-08	4.0602544e-08	9.5810954e-08	6.3492953e-09	2.6642225e-10
o	0.019407276	0.022112597	0.07643575	0.1486589	0.28599802	0.158178	0.26892045	0.012439372	0.006835514	0.00079722726	0.00020537566	7.734191e-06	4.4402813e-07	2.8848513e-06	2.1922578e-07	8.498211e-08	4.063058e-08	1.4384858e-07
g	0.014943014	0.016027035	0.03655544	0.06829904	0.20391135	0.2252589	0.31168914	0.041609805	0.08115329	0.00032459208	0.00012217643	0.00010585419	5.6805362e-08	3.138414e-07	8.9727115e-09	3.5661447e-09	1.2181282e-10	5.8711858e-09
l	0.06868596	0.05017641	0.08793235	0.059216145	0.116753735	0.3772148	0.07097872	0.08324442	0.060690574	0.023803642	0.0009086927	0.00039335102	1.6023218e-07	9.57666e-07	2.6774062e-08	1.3900451e-07	8.549315e-09	1.179491e-09
i	0.4973173	0.0466729	0.022054661	0.02324277	0.007599686	0.27571625	0.066136874	0.038013708	0.012641311	0.0093142865	0.0011047964	0.00016548067	8.062734e-06	2.0179264e-06	3.4759586e-07	8.006538e-06	2.6438892e-08	1.5645625e-06
c	0.020564295	0.020912727	0.027311109	0.037412833	0.10419505	0.1924963	0.2587121	0.088235095	0.19910015	0.049311247	0.00026286303	0.0014298065	9.857646e-07	5.2769512e-05	1.8647247e-06	6.5265385e-07	2.1305167e-08	7.346481e-08
è	0.028083332	0.026908053	0.030898899	0.035251923	0.027929954	0.1387047	0.27295738	0.11795036	0.22992402	0.0903343	0.00043107432	0.0005715253	3.3142216e-05	1.909608e-05	1.4918343e-06	6.036253e-07	7.8115484e-08	2.5754078e-08
a	0.018203376	0.018562889	0.025080455	0.035360586	0.101428084	0.17461674	0.35377958	0.092087485	0.15271649	0.01877769	0.0056782044	0.0035185076	4.1781852e-05	0.00012995883	9.975214e-06	7.245878e-06	3.7003258e-07	5.9636824e-07
t	0.015096318	0.015307284	0.018882224	0.024360476	0.06292706	0.11408764	0.26568097	0.18379413	0.24794172	0.01607755	0.00088770525	0.034923535	9.5197765e-06	2.0180101e-05	2.1449641e-06	6.094019e-07	7.683788e-09	8.478147e-07
a	0.035555948	0.029056879	0.040317357	0.0376393	0.06180677	0.10928333	0.17287278	0.22855805	0.14181513	0.101013206	0.03909135	0.002487863	0.00010325139	0.00036599115	1.2450197e-05	1.892362e-05	3.4946618e-07	1.017862e-06
p	0.035211395	0.032477777	0.037097923	0.038791116	0.04787565	0.062362585	0.14912352	0.13954753	0.317323	0.118113205	0.018605167	0.0029224297	3.6079895e-05	0.0004890538	7.6886545e-06	4.843315e-07	6.374975e-08	1.527528e-05
e	0.029431425	0.02759849	0.031622946	0.026849354	0.04366687	0.079241276	0.12164359	0.1719097	0.14288004	0.23902105	0.08246895	0.0015718217	0.0013583337	0.00020500468	0.00016661716	0.00034079698	9.340669e-06	1.4408221e-05
r	0.033082306	0.032023005	0.03408956	0.0351254	0.040979177	0.05050873	0.11284473	0.12575607	0.2599815	0.21214153	0.054850306	0.00729594	5.9318667e-05	0.0011940192	3.261828e-05	2.3191064e-06	1.9141333e-07	3.322827e-05
ò	0.026186058	0.02358055	0.028652923	0.020952534	0.039151475	0.081925675	0.09823025	0.152106	0.15832339	0.2757543	0.0848461	0.0019077675	0.006321913	0.00071949005	0.00046290518	0.00078683515	5.3042986e-05	3.877911e-05
e	0.021479195	0.021509204	0.022216236	0.023218557	0.029527633	0.040333446	0.11304653	0.13112666	0.2423586	0.24390264	0.010925327	0.09878751	0.00077131303	0.00052109925	0.00017766432	6.7674075e-05	9.647589e-06	2.1047124e-05
m	0.019311389	0.019330021	0.019694887	0.020215442	0.023389395	0.028923642	0.06667372	0.08243929	0.15779348	0.12723832	0.0116496375	0.39126793	0.002689509	0.025103077	0.003346157	0.00069809007	0.00011218863	0.00012386982
è	0.022327041	0.013343686	0.026520936	0.022086564	0.02661328	0.031159503	0.027815426	0.049026534	0.10076123	0.2112772	0.22606014	0.0036090766	0.20365417	0.020068113	0.008257314	0.0047662524	0.0022890936	0.0003644852
a	0.021000093	0.021006184	0.021297848	0.02169744	0.024140067	0.028175227	0.055581044	0.068290375	0.1300174	0.21844834	0.09714257	0.26545423	0.007820696	0.013313179	0.0036463027	0.0017869739	0.000113797636	0.0010682354
m	0.018591039	0.018605428	0.018853255	0.019206338	0.02140857	0.024973385	0.049690213	0.060196586	0.11515428	0.08134708	0.036952674	0.42175388	0.0140452245	0.06778719	0.021230888	0.0080940975	0.0009385536	0.0011713369
u	0.02949586	0.026582146	0.03047356	0.029261319	0.031100309	0.033231117	0.03800078	0.046084553	0.072465785	0.1244284	0.16437067	0.011380868	0.20103255	0.054478064	0.07290544	0.020498602	0.012858719	0.0013512044
p	0.028555412	0.027571304	0.02890427	0.029077275	0.02961239	0.030278936	0.035125148	0.03777353	0.04983659	0.07285484	0.093363225	0.24482976	0.06565126	0.03222851	0.069073945	0.11376767	0.0039149136	0.007581108
i	0.021270977	0.01671429	0.022843003	0.020307476	0.02228268	0.024449037	0.02179615	0.029573137	0.049455527	0.088649504	0.115653746	0.01047808	0.34474978	0.034698382	0.07737541	0.03480321	0.055040456	0.009859104
a	0.027753398	0.027445342	0.02789622	0.02800848	0.02842126	0.029184666	0.033692576	0.035807982	0.046634335	0.06884047	0.08560186	0.21177422	0.09283095	0.027588598	0.071842864	0.13416444	0.008990321	0.013522023
c	0.018679628	0.018678658	0.018712064	0.018755456	0.019009577	0.019419858	0.02192919	0.023016967	0.028804272	0.03750393	0.041513328	0.21837527	0.048368827	0.16752177	0.15764132	0.115703896	0.016575746	0.009790234
è	0.033836544	0.032546885	0.034292854	0.03408169	0.03495786	0.03666275	0.043857142	0.048930284	0.06941367	0.10985768	0.11444205	0.028933141	0.16390616	0.11834827	0.08018042	0.011360711	0.002736494	0.0016554525
o	0.020723669	0.020697437	0.020778129	0.020842655	0.021214373	0.02181766	0.025537612	0.027239248	0.035937674	0.05395649	0.040308762	0.29029846	0.04014187	0.17902628	0.08093911	0.037154287	0.032811314	0.030575013
n	0.018179521	0.018172061	0.018218147	0.018267335	0.018560695	0.019038985	0.022039287	0.023255827	0.030210854	0.030182382	0.022151183	0.24390273	0.105035156	0.13886814	0.14310543	0.08838802	0.033983674	0.008440548
e	0.017938541	0.017403563	0.018111264	0.018136902	0.018305527	0.018617477	0.020325571	0.021418152	0.0259274	0.031350575	0.030902272	0.11627995	0.1448296	0.11832034	0.2122749	0.12381319	0.036443684	0.00960115
c	0.022741843	0.021850472	0.023010058	0.023096737	0.02319994	0.023177546	0.02376904	0.024433456	0.02616001	0.027040504	0.024934497	0.100421675	0.0747165	0.09148062	0.19502443	0.20070645	0.059091102	0.015145173
e	0.018754315	0.017695831	0.019081686	0.018951774	0.01925298	0.019581374	0.020638611	0.02221794	0.02690041	0.03658511	0.04495084	0.03988657	0.18071823	0.071231574	0.23691651	0.09348311	0.09451335	0.018639741
t	0.016156476	0.015725002	0.01629008	0.016339768	0.016427742	0.016489722	0.01718046	0.017697288	0.019424573	0.022595596	0.024827924	0.094134964	0.08587502	0.092941776	0.20173313	0.22784454	0.05303223	0.045283765
a	0.02393932	0.017810805	0.026045071	0.021725012	0.024105294	0.026107503	0.016874338	0.022762407	0.03135501	0.042688046	0.049326994	0.011659368	0.19509622	0.020260757	0.09043018	0.08910484	0.25304562	0.037663214
t	0.015095447	0.014457334	0.015287727	0.015358833	0.015403987	0.015444891	0.015965832	0.01651009	0.017968629	0.02112065	0.023938388	0.07900596	0.073695384	0.05588462	0.15306748	0.20739938	0.05690525	0.18749012
r	0.012843421	0.006317126	0.016541682	0.015054298	0.016323071	0.015802257	0.009265406	0.015022953	0.018649355	0.026610106	0.031201016	0.0086029	0.11306899	0.011673921	0.0743133	0.17780298	0.39258283	0.038324423
ò	0.002113827	0.0059763878	0.0023113103	0.0040575033	0.00024030822	0.017126132	0.0014715475	0.0009984847	0.033154342	0.2787461	0.033778034	0.004724798	0.038857583	0.0003082042	0.00070032757	0.005002949	0.5677327	0.0026994445
o	0.015882496	0.015883222	0.0158976	0.015918331	0.016031044	0.016255168	0.017520094	0.018077096	0.020909538	0.026687529	0.025326267	0.13583648	0.045786455	0.1134461	0.11187183	0.06934514	0.09224876	0.22707684
</S>	0.017537871	0.01753621	0.017543947	0.017553022	0.017589565	0.017684756	0.018176105	0.018386206	0.019454168	0.02109279	0.021799507	0.06574084	0.061108377	0.06650694	0.1556075	0.18701236	0.06949033	0.19017954
