 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.99770904	0.0019652792	0.00015049905	9.1732334e-05	7.337571e-05	9.325411e-06	3.5891736e-07	9.10383e-08	4.676214e-08	3.7889148e-08	3.1561527e-08	2.6546413e-08	2.440952e-08	2.8865092e-08	2.441995e-08	2.4429594e-08	2.6620237e-08	2.441087e-08	2.4387276e-08	2.445099e-08	3.4227053e-08	2.4301002e-08
m	0.99234045	0.0065944158	0.0009050277	2.0908297e-05	0.00013708357	1.1074865e-06	5.984352e-07	1.5522086e-07	1.445255e-07	7.2206234e-08	1.9607922e-08	1.587586e-08	9.74575e-09	3.4921847e-08	1.1182554e-08	1.8525983e-09	1.2642067e-08	4.298335e-09	1.09895275e-08	7.533461e-09	1.124887e-08	8.692018e-10
à	0.18456571	0.36198464	0.29349452	0.15604487	0.0029618617	0.00094287103	5.1989077e-06	2.4215274e-07	5.818953e-08	3.581068e-08	7.3601574e-09	1.255534e-09	3.8558545e-10	1.46508e-08	1.2802484e-09	7.024391e-11	2.0532664e-09	6.601335e-11	3.2166766e-10	1.2888966e-10	1.2597055e-09	2.0408989e-11
n	0.46997234	0.50308543	0.019272536	0.0017088102	0.005952052	7.930779e-06	4.7685614e-07	1.8028717e-07	9.574678e-08	6.717093e-08	4.4205255e-08	3.760133e-08	5.563466e-09	1.0689085e-08	9.625449e-09	3.181889e-09	8.655014e-09	2.5933884e-09	7.8169426e-10	4.3986195e-10	2.1118187e-09	9.537594e-10
a	0.15517573	0.49034938	0.30634895	0.021920655	0.02612756	7.765037e-05	7.800176e-08	6.2926913e-09	1.5706588e-09	3.0060143e-10	1.06951364e-10	1.1392081e-10	3.6579944e-11	3.6827646e-10	5.588563e-11	6.040289e-12	8.8382135e-11	9.369668e-12	6.953421e-11	1.9836495e-11	7.618028e-11	4.6367567e-12
c	0.11861258	0.45031518	0.17482819	0.22060056	0.03559179	5.140225e-05	2.510503e-07	7.96669e-09	3.2307477e-09	1.2165274e-09	3.1257671e-10	2.638327e-10	1.5721661e-10	2.4368179e-09	1.5993658e-10	1.4373751e-10	1.2927015e-09	1.4866527e-10	1.5426284e-10	1.4823319e-10	1.7520826e-10	1.2810714e-10
e	0.049799826	0.10739016	0.25962025	0.32159507	0.2548401	0.006682145	6.0306316e-05	1.1711714e-05	3.2729238e-07	3.326306e-08	2.0908564e-08	5.701514e-09	3.4546848e-11	8.492254e-08	3.5689268e-11	8.303999e-12	8.493594e-09	7.208629e-12	5.3681393e-11	2.2079009e-11	1.878424e-10	1.4318847e-12
o	0.024961948	0.049546197	0.12752797	0.2774476	0.3974041	0.12277931	0.0003251677	7.2865405e-06	3.314165e-07	1.614949e-08	2.255026e-09	1.0621111e-09	1.13470254e-10	4.116418e-09	1.410214e-10	5.8763154e-11	1.3756015e-09	7.710845e-11	1.1258593e-10	6.971073e-11	2.7906558e-10	3.7191396e-11
c	0.03469995	0.04604762	0.0928235	0.21456254	0.41104782	0.19941255	0.001238412	0.00015274643	1.3731554e-05	5.409251e-07	4.143293e-07	3.7821387e-08	1.3321725e-09	1.0122637e-07	1.088817e-09	1.0234416e-10	1.9999128e-08	1.368002e-10	2.2525348e-10	1.0544137e-10	8.857103e-10	8.321394e-11
i	0.054325465	0.06692595	0.1213775	0.26448774	0.38190085	0.07236532	0.02519878	0.013243514	0.00014318577	7.1662043e-06	2.3472912e-05	6.6408376e-07	8.756364e-09	2.0179067e-07	6.2257586e-09	7.437746e-11	1.3724625e-07	1.1463979e-10	3.4254832e-10	1.2009359e-10	1.2707138e-08	5.3417978e-12
ù	0.022993715	0.030653778	0.06407434	0.15382671	0.29271466	0.39078778	0.034365192	0.010345134	0.00023798305	6.2486123e-07	7.1987266e-08	1.2142281e-08	2.273409e-09	1.803128e-08	2.1095734e-09	1.08884735e-10	1.9427147e-09	4.841761e-10	8.2121604e-10	2.0823282e-10	1.1382096e-09	1.05594304e-10
r	0.016543414	0.035270233	0.106518514	0.2195455	0.30574924	0.30330783	0.008504497	0.004332676	0.0002063634	1.8658071e-05	2.6530163e-06	3.0372706e-07	3.8565247e-08	9.222393e-08	7.924013e-09	3.3193757e-09	1.9154287e-09	1.8899529e-09	7.890903e-10	7.022599e-10	9.688387e-10	1.4077738e-09
i	0.021266207	0.03542186	0.09837523	0.22171974	0.2993173	0.19223647	0.104773745	0.02576575	0.0010736831	3.7953687e-05	8.920037e-06	3.1156574e-06	3.6949608e-09	6.4849665e-08	4.251057e-09	1.5548252e-10	6.029364e-09	1.5129267e-10	5.434411e-11	4.685041e-11	1.819367e-10	5.067358e-12
e	0.0386065	0.04227259	0.05749149	0.10240432	0.19971839	0.39824948	0.13653985	0.023866208	0.0008312125	1.5605565e-05	3.871521e-06	4.5411554e-07	2.3385553e-08	2.9586985e-08	1.061241e-08	6.6266104e-10	2.950672e-09	3.5579253e-10	4.3105128e-10	1.5078658e-10	1.2918393e-09	3.4564934e-10
n	0.045621265	0.047127426	0.0530656	0.06983105	0.11641162	0.41559923	0.11003767	0.13795793	0.0041869804	0.0001309671	2.7546741e-05	1.7548848e-06	2.5400684e-07	5.0655626e-07	8.51037e-08	3.960623e-10	1.2929131e-07	3.5979988e-10	5.778974e-10	1.67148e-10	8.5591365e-09	3.5115086e-10
è	0.031959362	0.0331855	0.03735071	0.04959087	0.077800915	0.238424	0.25918856	0.23574194	0.035657045	0.00072746316	0.0003286118	4.3130844e-05	1.201357e-06	2.9106158e-07	1.7352274e-07	2.821158e-10	1.1631792e-07	8.004575e-10	2.019837e-09	1.9982774e-10	3.8368224e-08	4.9073023e-11
