 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.98225856	0.017618544	9.3583236e-05	2.8817214e-05	2.936628e-07	1.07507205e-07	1.9307027e-08
m	0.883424	0.11657166	3.1214117e-06	7.4498166e-07	9.734436e-08	3.0899386e-07	1.2800673e-08
à	0.7637718	0.14867972	0.0817618	0.005779074	5.44042e-06	2.2248453e-06	5.0611e-10
k	0.29685682	0.7024859	0.000655493	1.7795015e-06	3.6305256e-08	2.487974e-08	1.1138735e-08
i	0.87617767	0.115453094	0.008016618	0.000352381	1.8296066e-07	3.387038e-08	3.7646616e-10
n	0.12419959	0.8249674	0.050759356	7.3641895e-05	6.06851e-09	1.1518688e-08	3.5828496e-09
a	0.16048335	0.45071828	0.37515822	0.013634458	1.1209579e-06	4.5912e-06	2.4035092e-09
t	0.04363235	0.2547488	0.5789906	0.12262546	2.4841088e-07	2.5322763e-06	8.967374e-09
è	0.1245627	0.18367982	0.5523455	0.13682415	0.0012371875	0.0013449076	5.7851666e-06
l	0.04605994	0.129015	0.52757955	0.29731494	6.943508e-06	2.2931754e-05	6.984195e-07
i	0.0479676	0.18252063	0.6227172	0.14671293	1.3245282e-05	6.819846e-05	2.240247e-07
s	0.055374805	0.069140464	0.24429007	0.6264196	0.0002214139	0.004535333	1.8273817e-05
t	0.05031139	0.08354788	0.47458437	0.38186622	0.006076006	0.00349665	0.000117472955
i	0.166797	0.021869073	0.32431942	0.3623879	0.122417815	0.0021747523	3.396387e-05
a	0.05701014	0.06553832	0.17250378	0.5381451	0.0033444392	0.163263	0.00019519545
m	0.045620594	0.05224955	0.1359216	0.48249683	0.015775297	0.26092058	0.0070154513
m	0.070826784	0.06706502	0.1284507	0.30466303	0.3917088	0.009613017	0.027672712
è	0.12916	0.014876314	0.059189044	0.1789138	0.56187737	0.016979646	0.03900385
n	0.047103748	0.049962584	0.08277416	0.251054	0.034639977	0.5120698	0.02239568
i	0.020936778	0.028466495	0.13598874	0.3657574	0.027910193	0.38208067	0.038859718
à	0.023508135	0.024258029	0.032673985	0.07911524	0.19901317	0.5417603	0.09967115
t	0.016061999	0.018315662	0.04708948	0.17103516	0.23735374	0.40696865	0.10317528
t	0.04567718	0.049211733	0.05600236	0.099917606	0.21622248	0.43283844	0.1001302
o	0.13250175	0.010897361	0.028704945	0.10171772	0.68622565	0.03432713	0.0056254026
m	0.022735616	0.022909524	0.024469888	0.03223832	0.17800403	0.36298206	0.35666054
e	0.036609843	0.04569996	0.045386754	0.06317154	0.4639413	0.1059784	0.23921221
k	0.02569282	0.025811411	0.026639454	0.03069735	0.13416816	0.2814343	0.47555643
k	0.046703957	0.05558873	0.055697322	0.06758428	0.39150837	0.07460299	0.30831435
à	0.025067296	0.0006034195	0.008248926	0.008582936	0.9296236	0.013368022	0.014505732
n	0.019183142	0.0192773	0.020309724	0.025369983	0.15129586	0.28058535	0.4839787
i	0.03251142	0.030797446	0.034217972	0.048151806	0.3289314	0.41623735	0.109152615
k	0.029737325	0.029780917	0.030152015	0.031844977	0.07494442	0.1527964	0.6507439
o	0.08375893	0.10968067	0.10127719	0.11151028	0.25954348	0.05209335	0.28213614
</S>	0.031995155	0.032115135	0.03243762	0.033837996	0.06843091	0.13161655	0.66956663
