 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.9999169	6.561487e-05	1.7453025e-05	3.3612064e-08	4.794378e-09	1.3923643e-09	1.2067319e-09	9.662229e-10	9.773271e-10	9.461402e-10	1.0938073e-09	9.900024e-10	9.459796e-10
ò	0.99578565	0.0042112353	3.11964e-06	2.1143151e-08	1.01878745e-08	2.73506e-10	4.3167598e-11	2.8875251e-11	4.2553665e-11	2.5408887e-11	1.0601101e-10	4.7740454e-11	2.4100189e-11
t	0.98513204	0.014853763	1.40869515e-05	1.18953906e-07	3.671179e-08	4.1860414e-08	2.5777897e-08	3.73541e-09	2.4506859e-09	2.7156544e-09	6.863513e-10	5.149041e-10	1.7563463e-10
t	0.76880175	0.2310994	9.554934e-05	3.2234097e-06	1.0561141e-07	1.0378222e-08	1.0355893e-09	3.5407086e-10	3.8827025e-11	2.7972565e-11	3.9149763e-11	2.0255849e-11	7.593249e-12
e	0.9996588	0.00028257573	5.8329708e-05	3.817407e-07	4.1851447e-08	3.2541125e-09	3.1349456e-09	2.482529e-10	1.8183575e-10	4.3108486e-10	2.4064065e-10	1.0770576e-10	4.5030774e-11
j	0.25882235	0.7411662	1.1213106e-05	1.3291114e-07	3.5935936e-09	3.0201643e-09	1.3407317e-09	3.4941539e-10	2.849551e-10	7.110408e-10	2.6334993e-10	2.4572772e-10	6.0925785e-11
è	0.24408656	0.6759116	0.0799304	6.375383e-05	7.4451773e-06	2.7574634e-07	1.7765615e-09	4.5190146e-10	9.621592e-11	9.5921826e-11	1.8181945e-10	2.5923295e-11	3.6353884e-12
n	0.11219547	0.88591945	0.0018766292	7.617647e-06	4.3037554e-07	4.2179096e-07	3.4434226e-08	1.4099254e-08	1.2372215e-08	1.9723692e-09	7.634373e-10	4.4296422e-10	4.386009e-10
o	0.14616466	0.8044655	0.04930937	6.0138635e-05	4.000683e-07	4.227907e-08	9.361085e-10	1.3110205e-10	7.2167314e-11	1.12047295e-10	6.843137e-11	2.2469377e-11	6.1452354e-12
m	0.087366164	0.85346097	0.058261417	0.0009082696	2.6293233e-06	6.537037e-07	5.6217617e-09	9.835192e-10	1.2559959e-09	3.2399075e-10	2.818781e-10	2.1867937e-10	1.579981e-10
