 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.9592499	0.0012975784	0.035557654	0.0038370343	5.650891e-05	8.201432e-07	5.368929e-07
n	0.94447386	0.035997998	0.019501539	2.6274429e-05	4.9047037e-07	1.22565265e-08	1.4808153e-08
a	0.28496465	0.68326616	0.031064117	0.0006711754	3.3798005e-05	1.541116e-07	1.9631385e-09
a	0.030312637	0.6075242	0.361366	0.00079350953	3.5329886e-06	4.7089577e-09	4.204327e-10
f	0.13552287	0.31415534	0.4129601	0.120180435	0.017108556	4.4574193e-05	2.8173841e-05
o	0.11456719	0.017299803	0.45251676	0.37984866	0.03569362	7.297474e-05	1.0807485e-06
r	0.053191166	0.33086658	0.5353705	0.08025346	0.0003132826	4.1202625e-06	8.5157814e-07
à	0.049266726	0.35308114	0.46087083	0.08180037	0.05446021	0.00051220885	8.319883e-06
s	0.033293083	0.21084209	0.31887126	0.4302217	0.0067547727	1.3185633e-05	3.9039523e-06
o	0.051513977	0.26310435	0.4888129	0.17414458	0.022212787	0.00014554104	6.583312e-05
t	0.050793704	0.07585374	0.10447477	0.7130094	0.055735517	5.8694695e-05	7.408025e-05
o	0.0841201	0.04199695	0.30773425	0.45440426	0.09705121	0.013714889	0.0009784217
t	0.07720755	0.07700673	0.09483138	0.4645581	0.2836677	0.0020236787	0.0007048693
s	0.05691792	0.015673472	0.113455236	0.68516815	0.074931905	0.010225958	0.043627374
o	0.0019191705	2.3480441e-05	0.061314423	0.86920124	0.066717446	0.0006074852	0.0002167672
m	0.030443177	0.03560048	0.04048813	0.24470061	0.5747801	0.049705144	0.02428238
ì	0.016657885	0.010836864	0.029385682	0.22471863	0.16321936	0.23123227	0.3239493
p	0.049002863	0.050745573	0.05318115	0.14029723	0.61136353	0.047843397	0.04756628
à	0.025138995	0.008843084	0.028263452	0.08718478	0.17216937	0.30945697	0.3689433
s	0.02143781	0.021692397	0.02199148	0.03245036	0.11361565	0.40795314	0.3808592
s	0.0210618	0.010004867	0.021648329	0.042422775	0.17187671	0.4581021	0.27488336
i	0.07344528	8.582285e-05	0.014250909	0.09515947	0.7215496	0.09412591	0.0013830444
n	0.031831395	0.025990931	0.03215868	0.036255978	0.0662809	0.2376593	0.56982285
i	0.022492876	0.01976777	0.022565207	0.030201135	0.085267074	0.41303676	0.4066692
m	0.041005634	0.039159205	0.041092884	0.043295383	0.05834197	0.33291382	0.44419113
è	0.063066654	0.005942799	0.06574285	0.07769699	0.094185226	0.5728132	0.12055226
r	0.024973366	0.024884813	0.025109507	0.027595373	0.04550298	0.31069228	0.54124165
a	0.024287613	0.013695817	0.024184654	0.028406797	0.05879594	0.38648495	0.46414426
</S>	0.046992105	0.037367564	0.047207564	0.048178922	0.0545648	0.17162526	0.5940638
