 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.999928	6.5667366e-05	5.1665124e-06	1.1859917e-06	5.3844122e-08	1.9897766e-09	1.3250877e-09	1.057924e-09	9.729132e-10
ò	0.9991555	0.00084060244	3.7270588e-06	1.7884916e-07	2.629849e-08	7.741366e-10	1.0872705e-10	2.2080985e-11	1.0489692e-11
t	0.9916847	0.008273269	4.172817e-05	1.838069e-07	6.23183e-08	3.969504e-08	2.2217815e-08	2.567282e-09	1.1136242e-09
t	0.8288859	0.16978441	0.0012586988	6.637312e-05	4.4066546e-06	2.1746152e-07	2.7444955e-10	1.6111208e-10	3.216715e-11
e	0.99986696	0.00012593347	6.3610005e-06	6.906365e-07	6.6861226e-08	1.698947e-08	1.0651908e-09	1.8664993e-10	2.540077e-11
è	0.4378069	0.5581576	0.0040090745	2.632585e-05	7.956456e-08	3.1527267e-09	4.7320814e-09	2.5382738e-09	4.542653e-10
s	0.24562544	0.66063493	0.09370124	3.8144073e-05	1.5961466e-07	6.501622e-08	4.3899053e-08	2.927057e-09	2.3556288e-09
t	0.11486992	0.592791	0.29049155	0.0016915428	0.00014695634	8.94826e-06	1.9210823e-08	2.7651015e-09	9.821866e-10
a	0.7535746	0.24175365	0.00464885	2.0795622e-05	1.2279185e-06	7.9682263e-07	3.0500765e-08	1.109517e-08	4.3335321e-10
s	0.09061249	0.40036947	0.4970756	0.011805088	0.00013259886	4.7805315e-06	7.645268e-09	1.5047795e-09	3.2946426e-09
e	0.045050323	0.3703516	0.5685976	0.015205236	0.00074834813	4.666405e-05	2.2709536e-07	1.997915e-09	4.14289e-10
o	0.048887026	0.114812545	0.5303964	0.30417556	0.0016968279	3.1654046e-05	1.4386048e-08	1.9210888e-09	7.348038e-09
G	0.03280447	0.061603356	0.29663152	0.5920612	0.016810454	8.864967e-05	3.446066e-07	1.2448467e-09	1.1488431e-08
i	0.328645	0.17922129	0.39317095	0.06198506	0.03269111	0.0040251543	0.0002589298	2.1935439e-06	2.4599453e-07
u	0.036313005	0.057776652	0.25940326	0.60761625	0.037568398	0.0013153404	6.3016387e-06	6.3287274e-08	7.932029e-07
v	0.037607923	0.044643205	0.107924044	0.4877494	0.3146654	0.007382897	1.9105659e-05	7.940045e-07	7.2160374e-06
