 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	0.98738366	0.0125197815	5.4464414e-05	2.0215606e-05	1.4267037e-05	3.7498282e-06	3.6440824e-06	6.9583194e-08	8.833767e-08	2.823054e-08
d	0.23611721	0.7638711	1.1626859e-05	8.409815e-08	1.6386595e-08	5.96329e-09	6.187726e-09	4.7189253e-09	5.2290456e-09	4.228896e-09
r	0.8551683	0.08989905	0.047551125	0.004520512	0.00091383804	0.0018599383	7.4025505e-05	2.8767697e-06	1.0386276e-05	3.0101226e-08
e	0.98216885	0.017425345	0.00040509788	4.9189616e-08	2.2929889e-07	3.491594e-08	3.5674728e-07	1.0224749e-08	2.6078095e-09	6.19744e-12
f	0.20838779	0.7857696	0.0058252127	1.508155e-05	1.3132145e-06	9.576972e-07	9.255294e-08	6.304532e-09	3.956526e-09	2.3867404e-09
f	0.29987377	0.6631089	0.030361153	0.00568788	0.00037549407	0.00050515216	5.515971e-05	1.8584544e-06	3.0515354e-05	4.9469538e-08
ò	0.9502534	0.048183486	0.0015588835	2.2175489e-06	1.422033e-06	1.504028e-07	4.1356807e-07	9.056594e-09	7.916662e-09	1.9016003e-10
m	0.16935784	0.6773364	0.13582478	0.013603347	0.003281835	0.00054341403	5.065898e-05	1.4311585e-06	2.759442e-07	6.7884855e-08
m	0.08770329	0.23754674	0.40681076	0.25566214	0.0050263894	0.0069723935	0.00026867707	8.254928e-06	1.2236667e-06	1.3866232e-07
u	0.9417847	0.04824743	0.00807156	0.0015309184	0.00023462746	6.370048e-06	0.00012437403	5.8041497e-08	3.9404448e-08	7.386189e-09
e	0.10500803	0.16006391	0.71140933	0.006391178	0.012791551	0.0042767026	5.0788334e-05	6.4236615e-06	1.947887e-06	6.419368e-08
m	0.054070882	0.06970895	0.32837	0.12722243	0.2070037	0.21280925	0.00027748168	0.0002751635	0.00026118566	9.4064364e-07
o	0.12544273	0.012187562	0.039057463	0.72012377	0.06495967	0.02631043	0.010199918	0.00045760119	0.0012504086	1.0432734e-05
m	0.036356732	0.042734966	0.16905513	0.24260302	0.41138774	0.090745606	0.0065226518	0.0002422403	0.00032781175	2.4107483e-05
a	0.087947704	0.032615863	0.038112152	0.6364805	0.10388387	0.033808596	0.0577781	0.002244286	0.0051901373	0.0019388237
i	0.028208246	0.03062948	0.07722172	0.17215355	0.368569	0.27255726	0.031465836	0.00060892577	0.01848035	0.00010560055
g	0.03697947	0.039094355	0.059004456	0.08995252	0.23037258	0.42522335	0.038061105	0.06728503	0.0128171025	0.0012101096
r	0.09832732	0.03472225	0.022112468	0.3044629	0.1861954	0.14413093	0.19743668	0.0038027205	0.0059201163	0.0028891899
a	0.037278507	0.0006197998	0.0035151523	0.100153685	0.10209554	0.10024863	0.65520215	0.00036701703	0.00021314133	0.000306316
m	0.018551763	0.019123672	0.028561264	0.051681794	0.13408817	0.24088602	0.11588262	0.022125158	0.3534252	0.015674347
m	0.026111139	0.015357422	0.01775576	0.072535776	0.1324858	0.24434666	0.36409268	0.0032845556	0.0019457462	0.12208443
è	0.10966123	0.0064685335	0.001155567	0.0062580244	0.01733387	0.022726696	0.83228135	0.00081092084	0.00033851326	0.002965231
n	0.021534322	0.021695603	0.024272127	0.030693572	0.055486765	0.109128274	0.21856517	0.027644118	0.42161372	0.069366366
a	0.02022909	0.020250183	0.030286847	0.04811975	0.11338107	0.24290158	0.23376445	0.16498308	0.10172692	0.02435708
a	0.015624541	0.015687032	0.016937027	0.020042082	0.031301863	0.061141115	0.13340965	0.28710616	0.369374	0.049376577
n	0.021368317	0.021466423	0.022462763	0.024682716	0.0330706	0.05521012	0.105661586	0.3798071	0.30866745	0.027602864
g	0.03608284	0.034834005	0.036746647	0.04271567	0.058818817	0.10272537	0.20444413	0.16068761	0.02034114	0.30260375
r	0.10102958	0.0006902755	0.0029448033	0.038123865	0.024354074	0.030418426	0.770216	0.0075990944	0.0015440693	0.023079727
à	0.014080854	0.00078917685	0.0012710714	0.028707253	0.024126539	0.056524556	0.8436769	0.020255849	0.0030273944	0.0075404244
m	0.012142574	0.012206331	0.013183457	0.015179275	0.024148319	0.047885202	0.08704097	0.28335473	0.2989559	0.20590325
m	0.027444974	0.02256064	0.02654823	0.029432114	0.034368493	0.049440093	0.11387851	0.26929823	0.05250903	0.37451965
a	0.045154445	0.008191866	0.001266981	0.007687653	0.0051829116	0.008501474	0.899785	0.019530788	0.0019722937	0.0027266312
</S>	0.019695954	0.020142518	0.020182023	0.020187624	0.021406753	0.0239439	0.03440755	0.19014412	0.22169903	0.4281905
