 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.9986135	0.0011019935	0.00025202075	1.834332e-05	8.262031e-06	5.6702015e-06	5.1400406e-08	4.374519e-08	1.8536106e-07	4.344858e-08
i	0.98826027	0.011473858	0.00026262502	1.3505711e-06	1.5661731e-06	3.7673098e-07	1.0194722e-10	2.8495536e-11	6.6094097e-10	1.9532003e-11
n	0.3839704	0.61578524	0.00024409733	1.6193455e-07	1.1390987e-07	2.6024853e-08	3.6436907e-09	3.002992e-09	2.9674059e-09	2.9502891e-09
d	0.18516347	0.6402807	0.16029769	0.014173039	6.224899e-05	2.2497024e-05	2.2239207e-07	1.3150616e-08	2.3708895e-09	1.2043969e-09
è	0.03213542	0.57431144	0.16125508	0.19091514	0.03875068	0.0026315653	6.648082e-07	2.2097174e-08	6.0964647e-09	6.351259e-11
l	0.18854824	0.39484176	0.4154114	0.0010757183	0.0001125862	1.01625465e-05	4.3864656e-08	2.4327756e-08	1.700523e-08	4.0482607e-08
a	0.10114674	0.38685927	0.49924624	0.0044357213	0.0059975768	0.0023143864	5.813765e-08	1.6102365e-09	2.471471e-09	9.681332e-11
à	0.09603697	0.2271103	0.67103547	0.0049124514	0.00088412996	2.065629e-05	1.17685035e-08	4.736386e-09	4.6522833e-10	1.8426795e-09
l	0.091785155	0.15923819	0.65427935	0.09128011	0.0027133843	0.00070289784	4.632156e-07	3.7895103e-07	1.1548279e-08	9.937534e-08
l	0.11868175	0.19972709	0.4021365	0.21283688	0.059701614	0.0068840925	2.637484e-05	5.0758395e-06	3.631154e-07	2.1304353e-07
e	0.16442843	0.05608191	0.19210847	0.038533024	0.54311746	0.005666169	4.3597236e-05	1.1872128e-05	3.3375318e-06	5.763988e-06
s	0.04718667	0.054857396	0.11204667	0.37170732	0.32386968	0.088407926	0.0018521083	7.1578856e-05	2.1962353e-07	5.14806e-07
è	0.016841644	0.032439407	0.10294964	0.4001748	0.36617804	0.076529145	0.004179928	0.0006837156	2.2922646e-05	7.216711e-07
t	0.061511215	0.06670096	0.10633392	0.36751094	0.220562	0.1728181	0.003929395	0.00062374456	7.5175876e-06	2.3356638e-06
t	0.02767549	0.039196104	0.12028529	0.40176943	0.33757246	0.065905266	0.0073800622	0.00017690881	5.805644e-06	3.322955e-05
e	0.002233365	0.005533083	0.013417654	0.09850056	0.82496536	0.055345263	2.085587e-06	1.2322727e-07	2.3505531e-06	1.14562546e-07
k	0.06765372	0.06959274	0.08151302	0.16221091	0.1536354	0.43832415	0.01856772	0.00835819	2.8642857e-05	0.000115447336
a	0.02664483	0.034582246	0.05317603	0.1920766	0.18522064	0.47069374	0.036381837	0.0004751798	0.00038635347	0.00036263876
v	0.08484781	0.08585675	0.09225826	0.13295157	0.12927249	0.39048564	0.060737822	0.020738384	0.0014766922	0.0013745795
ò	0.027213844	0.03866097	0.045675624	0.10187052	0.099590294	0.358114	0.13776496	0.007154485	0.15994869	0.024006609
e	0.024982585	0.02532065	0.027796865	0.044313453	0.042513274	0.14533149	0.42666766	0.25147414	0.0030922901	0.008507526
n	0.024808118	0.024746418	0.02602786	0.032957066	0.023348497	0.07442031	0.3929461	0.3475975	0.027228016	0.025920177
ì	0.029773138	0.02922576	0.032440867	0.04027063	0.02502044	0.08238761	0.4253834	0.23407778	0.06721603	0.034204308
m	0.029954372	0.030045925	0.030523313	0.03341779	0.03297483	0.051917385	0.2687789	0.40967193	0.0910317	0.021683872
e	0.02571202	0.02858561	0.028726975	0.033068582	0.032832976	0.058985136	0.29011893	0.18369746	0.30674523	0.011527042
p	0.04207051	0.04383569	0.043613445	0.04436967	0.044411127	0.047535144	0.08174902	0.120706476	0.38838807	0.14332084
r	0.017397542	0.033081353	0.030540999	0.034723226	0.036149766	0.04007072	0.06751832	0.027398676	0.6483647	0.06475463
ò	0.00066204544	0.0017192364	0.0082112225	0.025103483	0.21233906	0.035378747	0.0076367487	0.006950604	0.69972736	0.002271513
n	0.018353723	0.01837474	0.018548124	0.019590901	0.019527154	0.025975995	0.11040878	0.20776966	0.22077481	0.34067616
t	0.07320058	0.024530055	0.06566266	0.06451556	0.072208814	0.07808111	0.06063016	0.08700229	0.36558643	0.10858235
a	0.007590317	0.0073118927	0.012893562	0.032704994	0.4218665	0.13277273	0.0048430143	0.0026609413	0.37114957	0.006206443
</S>	0.028986849	0.02854991	0.029273322	0.029413605	0.029416384	0.030074624	0.037296265	0.04826768	0.18577465	0.5529467
