 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.9991289	0.0008618213	9.063636e-06	2.687985e-07	1.9191457e-08	2.5703732e-09	2.9790304e-09	3.337234e-09	1.8586873e-09
t	0.98398787	0.016005496	5.9308786e-06	4.4562515e-07	1.1041521e-07	4.947454e-08	9.7791485e-08	6.6862325e-09	7.3643697e-10
t	0.7952634	0.06665361	0.13775142	0.00029855827	3.27308e-05	1.04573026e-07	2.0208812e-07	7.2558297e-09	6.023865e-11
è	0.9492443	0.048494507	0.0022587657	2.1564915e-06	9.443993e-08	6.138128e-09	8.615681e-08	6.170475e-10	4.659983e-11
d	0.27506536	0.7247007	0.00023222154	9.683055e-07	6.136427e-07	1.8892634e-07	4.4758455e-08	2.0455428e-09	1.667823e-10
e	0.34763104	0.6255737	0.026792644	2.4805943e-06	1.160185e-07	1.7948434e-09	1.0129991e-09	1.0060533e-10	7.490827e-11
c	0.15369214	0.7546603	0.091646425	9.628347e-07	9.5714526e-08	5.5700156e-09	2.808681e-09	2.0755342e-10	2.414956e-10
i	0.07148365	0.4490257	0.4789951	0.00044786956	4.7327692e-05	1.9964189e-07	1.4525614e-07	2.5854965e-10	2.1085097e-11
d	0.0774702	0.3588948	0.5632474	0.00037191328	1.5514523e-05	1.762291e-07	2.1407438e-08	1.854578e-09	4.0418702e-10
è	0.10825533	0.259827	0.5575516	0.063945666	0.010344246	7.479023e-05	1.2625565e-06	3.994665e-08	8.7819074e-10
t	0.06499396	0.18679444	0.74222016	0.0055703525	0.00041603023	4.219883e-06	6.931109e-07	3.78714e-08	6.3053086e-08
s	0.04796431	0.24355426	0.6498009	0.044068553	0.014021574	0.00057460833	1.577914e-05	1.0866745e-08	1.6670957e-09
a	0.104013816	0.050762024	0.8443445	0.00087657955	1.7147639e-06	5.0595116e-07	7.575586e-07	4.633922e-08	3.3352117e-09
m	0.0937241	0.13122307	0.56602967	0.18536563	0.023015196	0.0006316477	1.0533592e-05	1.674874e-07	5.8424817e-08
o	0.045431275	0.0626797	0.513004	0.2700072	0.100082286	0.008397593	0.00039702447	8.941394e-07	8.1695575e-09
k	0.078335606	0.09143114	0.2473937	0.5214941	0.054822676	0.006469751	5.1928007e-05	6.617415e-07	4.2005723e-07
a	0.057916395	0.042712692	0.28039587	0.4075393	0.16131242	0.049225215	0.00081825576	7.722798e-05	2.6522841e-06
s	0.055456184	0.06105884	0.12743108	0.50855213	0.1893068	0.05710421	0.0010846737	3.8915828e-06	2.1723056e-06
ì	0.01771883	0.019934857	0.08795578	0.29971778	0.33218285	0.23068835	0.011268117	0.00011054169	0.00042294298
m	0.033198595	0.035941124	0.06666266	0.23130314	0.4570027	0.1747951	0.0010338889	5.514644e-05	7.603901e-06
m	0.018377258	0.019225555	0.049583822	0.22908862	0.35753244	0.30632883	0.018439448	0.0011649347	0.00025905232
e	0.0250337	0.007522618	0.17189538	0.47025853	0.24561301	0.06650873	0.011940415	0.0011902221	3.729692e-05
r	0.042759836	0.043628953	0.05310264	0.13601536	0.2637566	0.36143348	0.098604225	0.00024510705	0.0004537751
i	0.01690679	0.016800452	0.032872416	0.15110603	0.28961325	0.3369054	0.12730308	0.0062286546	0.022264045
p	0.042407457	0.04261853	0.0464941	0.077365085	0.15939942	0.36817023	0.2553379	0.0024977764	0.0057094577
à	0.027246192	0.023169	0.034529347	0.08945644	0.21119343	0.20471726	0.33494872	0.034710694	0.04002889
m	0.038394507	0.038740594	0.042315327	0.07254502	0.16805926	0.43624058	0.14331813	0.0049291705	0.05545736
e	0.03413708	0.028098568	0.03869661	0.06582575	0.14295521	0.3664028	0.2076479	0.04888956	0.06734646
s	0.03584597	0.03584285	0.03648287	0.040891062	0.053541794	0.10630558	0.18822056	0.2802151	0.22265418
t	0.028570479	0.02153397	0.031322658	0.042413373	0.068551764	0.13542728	0.29665104	0.22433914	0.15119027
i	0.05872585	0.026032846	0.104680404	0.13826847	0.06869981	0.09216626	0.2568362	0.23500456	0.019585589
s	0.027999535	0.027955003	0.028322453	0.030392047	0.03624304	0.060387783	0.1020829	0.26047862	0.42613864
p	0.02319646	0.015770772	0.025513833	0.031409856	0.042412076	0.09632171	0.20060378	0.391708	0.17306352
i	0.1754129	0.07238165	0.48727417	0.013051227	0.021338185	0.03422533	0.010961528	0.17268954	0.012665433
à	0.019799331	0.01981478	0.020095455	0.022068417	0.027934577	0.052173927	0.09285807	0.29748902	0.4477664
g	0.018067209	0.01812456	0.018698094	0.023278926	0.037336383	0.094515145	0.16620712	0.2623281	0.36144447
g	0.033579517	0.030094514	0.034391727	0.036127508	0.039379627	0.055796795	0.084139824	0.39399207	0.29249844
i	0.17778781	0.11193884	0.23521346	0.038204476	0.056186803	0.030347671	0.04263943	0.27526486	0.032416645
a	0.021485576	0.021489803	0.021620842	0.021820992	0.02348815	0.029056845	0.03707608	0.31132933	0.51263237
</S>	0.022297962	0.02229558	0.022378813	0.022913953	0.024397207	0.029885614	0.04028224	0.32923386	0.48631483
