 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.9681791	0.031760722	5.099357e-05	8.42553e-06	7.0004114e-07	2.1935541e-08	1.2617249e-08	5.594963e-09	5.2737357e-09	5.744449e-09	2.5058045e-09	5.272961e-09
m	0.45483688	0.5450401	0.000119818666	2.6251867e-06	6.1751047e-07	2.6392994e-08	6.245327e-09	7.1225448e-09	5.9669873e-09	7.750156e-09	5.4729523e-09	7.697691e-10
a	0.9149278	0.03648167	0.037662644	0.009887573	0.0010355167	4.6631394e-06	1.0341088e-07	7.933988e-09	1.6612723e-09	1.3657808e-08	2.770191e-11	1.8716577e-11
r	0.49984086	0.4848284	0.014839144	0.0004908316	6.503615e-07	5.3196732e-08	2.5451103e-08	4.8883217e-09	3.399599e-09	3.811883e-09	3.9910715e-09	2.603456e-10
ì	0.2791529	0.58198756	0.12160873	0.012815157	0.004416154	1.7770737e-05	1.6265477e-06	3.1553046e-08	2.580707e-09	2.4474794e-08	3.112891e-09	1.0895989e-10
o	0.14713436	0.6417258	0.20492549	0.0061965273	1.7562805e-05	1.529757e-07	6.989666e-08	1.8464654e-08	1.2753746e-08	1.9680993e-08	5.040278e-09	1.0001893e-10
t	0.051193897	0.22945929	0.5561522	0.16253579	0.0006585988	2.61438e-07	1.7099417e-08	1.4107308e-10	8.379853e-11	1.506213e-10	3.4778472e-10	8.184668e-12
è	0.106750265	0.23119248	0.59164137	0.050926007	0.01935613	0.000131173	2.6374767e-06	1.2564021e-08	1.114897e-09	1.6169674e-08	2.1677544e-10	1.5484022e-11
l	0.05772523	0.11606036	0.52970904	0.29606497	0.00043946362	6.6373696e-07	2.2071237e-07	3.403284e-08	2.5966285e-08	2.5664015e-08	2.3384606e-08	1.0486706e-08
i	0.06441976	0.16247651	0.6378223	0.13154013	0.0037363614	1.5913827e-06	3.1507125e-06	8.6561634e-08	4.8135448e-08	9.6787474e-08	6.8811286e-09	3.4905001e-09
f	0.07616776	0.0890547	0.23521687	0.54330826	0.056095775	0.00013501258	2.1450303e-05	5.897759e-08	2.963736e-08	2.8971913e-08	4.3232684e-09	8.637438e-10
a	0.11787219	0.067896225	0.4521607	0.08299446	0.25135025	0.027470628	0.00024155629	1.1249073e-05	4.1150614e-07	2.2931513e-06	5.752114e-08	9.7995e-09
m	0.06494331	0.07077121	0.14024094	0.34427923	0.37265584	0.0055679143	0.0015388672	2.0432485e-06	5.731883e-07	1.3420367e-07	2.6113613e-08	5.6352736e-09
è	0.09384021	0.03317501	0.16471757	0.06155872	0.46518382	0.17316122	0.0036323117	0.004627747	5.6831108e-05	4.6129833e-05	3.6963215e-07	7.8119335e-08
n	0.04444998	0.04720888	0.0768287	0.2549184	0.47883272	0.08826901	0.009472297	1.7167347e-05	2.1332523e-06	4.9241663e-07	4.6839958e-08	1.7704225e-07
o	0.031208513	0.03483298	0.08125203	0.31417203	0.4614507	0.07018228	0.0066581313	0.00023813562	2.4790352e-06	2.681785e-06	9.731343e-09	4.072652e-09
a	0.029186489	0.029904353	0.03741883	0.08450445	0.17365453	0.37845346	0.26011732	0.0058908714	0.000789448	7.984316e-05	1.5296412e-07	2.2649877e-07
p	0.038561184	0.039266996	0.046265423	0.0869803	0.15963669	0.39778686	0.22581223	0.004790137	0.0008802818	1.6266968e-05	7.642041e-07	2.7707285e-06
p	0.06275872	0.032621205	0.05578973	0.017789125	0.25226256	0.5395341	0.0068066395	0.031460624	0.00071245705	0.00012846377	2.575143e-05	0.000110623936
è	0.31664205	0.07045602	0.08522213	0.14655465	0.24028319	0.12555382	0.0032574104	0.008724295	0.002554236	0.00057926663	1.3558861e-05	0.00015938007
n	0.019036645	0.01964558	0.02588623	0.06602338	0.14753264	0.34335515	0.2554197	0.08048575	0.041454542	0.0011043366	2.4750338e-05	3.1217016e-05
a	0.029285165	0.029975299	0.047647726	0.15682751	0.30773252	0.28615543	0.06344744	0.066718265	0.009626063	0.0025670044	2.5980894e-06	1.50145715e-05
o	0.030668402	0.03080973	0.03259831	0.04269949	0.06621727	0.23899338	0.25239804	0.2364813	0.06540558	0.0031564333	0.00045890416	0.000113121365
m	0.030287802	0.03037476	0.031291086	0.03629359	0.04735693	0.14555788	0.3998625	0.23239863	0.039184142	0.0034980203	0.0028943243	0.0010004349
a	0.1159673	0.010813731	0.02790418	0.0023460144	0.13003823	0.38689956	0.014402907	0.29185912	0.014847891	0.0037989488	0.0004986179	0.00062344153
r	0.02137467	0.021105994	0.022160407	0.026896788	0.03914929	0.13638054	0.26082188	0.3093742	0.14892443	0.009214984	0.0020395606	0.0025572772
è	0.022811327	0.0181004	0.021346824	0.0112559395	0.042628948	0.1602975	0.059800077	0.37841615	0.068904914	0.105510555	0.0074946512	0.1034327
i	0.019253818	0.01929941	0.01979396	0.022537941	0.028557004	0.08139353	0.23303021	0.22617033	0.31165075	0.024056466	0.007350636	0.006905906
k	0.012839509	0.012856525	0.013034797	0.013989846	0.016105015	0.034640476	0.10918718	0.17873907	0.23955974	0.106846005	0.25692186	0.005279948
a	0.045444578	0.02496256	0.032594744	0.011984663	0.04985539	0.06505555	0.02336629	0.25596163	0.14537862	0.30216584	0.003777442	0.039452642
è	0.018107945	0.017921606	0.018106205	0.018490836	0.019889692	0.02915416	0.07252503	0.14655936	0.27308545	0.21528928	0.029733753	0.14113674
p	0.011493385	0.011510867	0.011679581	0.012607499	0.014605198	0.03240275	0.104539916	0.17479861	0.23476043	0.12855156	0.21166939	0.05138088
l	0.025451073	0.022932196	0.02409306	0.02198557	0.027048575	0.03354528	0.052476704	0.12766218	0.25723428	0.24342379	0.09858513	0.06556212
è	0.275987	0.02864618	0.05236515	0.014793818	0.07565038	0.042879272	0.0011981298	0.1453707	0.022885228	0.18026216	0.008532868	0.15142906
o	0.011938424	0.011942048	0.011980943	0.012191493	0.012628955	0.01616656	0.032866262	0.065118276	0.14949958	0.18481646	0.2732119	0.21763912
s	0.012943675	0.012945354	0.012976282	0.013135336	0.013474601	0.016153164	0.028568419	0.05375361	0.13097626	0.18133326	0.321683	0.20205711
