 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.98772055	0.012098192	8.428358e-05	7.363891e-05	2.137956e-05	1.2134035e-06	5.256881e-07	4.095596e-08	2.2519753e-08	4.8482654e-08	2.0849107e-08
m	0.9856867	0.0141693875	0.00012931165	6.1606233e-06	7.216628e-06	4.5706196e-07	6.168398e-07	1.03929146e-07	1.27794255e-08	9.652343e-09	1.692378e-09
à	0.3687408	0.2180404	0.2541131	0.13725579	0.021595791	0.00024343435	1.0207259e-05	4.624811e-07	3.181649e-09	1.4781748e-08	1.5052619e-10
n	0.27995834	0.71871483	0.0012622934	3.0122617e-05	3.383865e-05	2.5302774e-07	2.6514778e-07	3.1311018e-08	1.3227357e-08	3.0175373e-09	2.2747002e-09
a	0.24154186	0.53959197	0.21205984	0.002978093	0.0038267195	1.4475193e-06	3.5240006e-08	1.8485357e-09	1.3965987e-10	9.376427e-11	1.0350011e-11
m	0.1344377	0.7760995	0.08607212	0.0018955432	0.0014949632	1.8593444e-07	5.7827393e-08	1.7214073e-09	2.044131e-10	1.6825825e-10	1.7135707e-10
u	0.09969175	0.09707128	0.45934802	0.32254484	0.018720582	0.002612017	5.7766356e-06	5.776983e-06	6.7695205e-09	3.5720322e-09	1.4836658e-10
c	0.0554267	0.18104795	0.46138343	0.27771798	0.023730213	0.00069357624	1.6284577e-07	4.6758586e-08	1.4695118e-09	4.5073814e-10	4.4626933e-10
e	0.028926117	0.086296305	0.2929921	0.26908955	0.30588257	0.016776105	2.730777e-06	3.4438166e-05	1.5785143e-07	7.4353306e-09	1.0784899e-09
o	0.027212992	0.06804013	0.24450617	0.16660723	0.44465742	0.048972934	2.7642454e-06	3.4370615e-07	2.7709584e-09	4.818318e-10	4.5471413e-10
c	0.04546833	0.058835637	0.14037816	0.18987478	0.461475	0.10393094	2.0418915e-05	1.650724e-05	2.4695274e-07	1.04123385e-08	1.6922023e-08
i	0.07496676	0.08210979	0.17220628	0.3016509	0.2941596	0.07231804	0.00032996552	0.002240668	1.7745744e-05	2.470835e-07	9.1187236e-09
ù	0.028283244	0.03512985	0.078454554	0.13370967	0.35236517	0.37142065	4.4278695e-05	0.0005921495	4.4105266e-07	7.145049e-09	3.7143277e-08
r	0.017155098	0.03296022	0.12571752	0.18704522	0.33175924	0.30312806	0.00017608513	0.0020528121	4.5812053e-06	2.3417849e-07	8.802996e-07
i	0.025553647	0.03655323	0.11239757	0.22201085	0.33311152	0.24750063	0.017722143	0.0050024153	0.00014562947	2.10243e-06	2.1916995e-07
