 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.722993	0.27649036	0.00021094612	0.0001807278	4.6269517e-05	7.212416e-05	2.6968044e-06	2.8946424e-06	3.8592285e-07	1.1944631e-07	1.1868632e-07	1.1838585e-07	1.1484553e-07	1.1626203e-07
n	0.9482644	0.050774146	0.00096123264	1.8310068e-07	6.1749e-09	4.908798e-09	4.6377444e-09	4.8043316e-09	5.5904334e-09	4.4410946e-09	4.125706e-09	4.4329873e-09	4.427351e-09	3.3308099e-09
ì	0.23097867	0.6145825	0.11152164	0.042384226	0.0004213129	0.00011088425	5.117873e-07	2.5267528e-07	2.999519e-08	5.2960355e-11	9.3148276e-12	2.0858745e-11	2.6834446e-11	4.7878715e-12
c	0.076029904	0.22346157	0.6620181	0.037631154	0.0008326321	2.5092457e-05	1.4908112e-06	4.661424e-09	4.25849e-09	4.159374e-09	2.1990805e-09	2.3678706e-09	1.902339e-10	9.395157e-11
h	0.12729537	0.094817534	0.76341516	0.014082492	0.00027586942	0.00011328905	3.1811916e-07	1.23220385e-08	4.2539017e-09	6.1483436e-11	2.4920711e-11	5.7675118e-11	5.4366678e-11	1.8011e-11
e	0.92833143	0.043893322	0.027704086	6.758857e-05	3.3155407e-06	1.6886493e-07	4.9497046e-08	1.0153262e-08	3.9192725e-09	1.7966186e-11	1.1622097e-11	5.444332e-12	7.9839356e-12	4.2198636e-12
t	0.065763816	0.2873814	0.6135596	0.032788705	0.00050091534	5.389017e-06	1.1946938e-07	1.06678275e-08	2.4324718e-08	1.5326183e-10	1.1583428e-10	1.2165613e-10	9.469819e-11	8.930141e-11
o	0.30170274	0.40281677	0.2165133	0.050457682	0.026369935	0.0020477774	8.7538174e-05	3.2075022e-06	1.0370887e-06	2.1877289e-10	6.940832e-11	2.6602297e-11	3.787972e-11	9.369953e-12
r	0.08558122	0.1711729	0.5892648	0.1438428	0.00906901	0.0010572696	1.18050475e-05	7.277485e-08	8.932051e-08	1.2864876e-09	4.241787e-10	6.614179e-10	2.1190082e-10	2.455581e-10
ì	0.072028145	0.20153074	0.5229807	0.083626814	0.08970834	0.02736877	0.0027499008	6.021878e-06	6.0993415e-07	2.1292163e-08	3.924526e-09	1.7049275e-09	1.8120176e-10	1.08713115e-10
s	0.036348715	0.06224891	0.23073785	0.6015647	0.06828595	0.0007437501	6.664539e-05	2.631536e-06	7.063095e-07	8.224511e-08	1.05087254e-08	1.0378216e-08	1.1108083e-09	9.804794e-10
o	0.031571873	0.12482822	0.31802642	0.32096854	0.19195145	0.012276888	0.00036129798	1.49690595e-05	2.698882e-07	1.0054629e-09	4.0476955e-10	2.672059e-10	5.5533474e-11	2.6725214e-11
n	0.059681196	0.07475233	0.18006045	0.5268189	0.13806829	0.018216463	0.0024017473	3.8448388e-07	2.221435e-07	3.1870165e-08	2.8252303e-09	9.004988e-10	1.8870835e-10	5.546637e-10
t	0.050974842	0.06484313	0.16276434	0.2803904	0.35700053	0.06605469	0.017940495	2.4041456e-05	7.4582576e-06	1.1105248e-09	1.04243746e-10	6.4716565e-10	3.249698e-11	2.4512564e-11
a	0.8230967	0.02900947	0.06564012	0.020874118	0.043646086	0.0047173765	0.0018092374	0.009734332	0.0014723894	5.343973e-08	1.2059304e-08	5.0179074e-09	1.4871226e-10	3.8631542e-11
c	0.0355143	0.03858212	0.057996273	0.3128807	0.41937658	0.12093476	0.0147010125	1.3140973e-05	7.734811e-07	2.4089334e-07	3.3175745e-08	2.5280775e-09	1.9651498e-10	1.7169044e-09
e	0.019270934	0.022512479	0.0443215	0.23209348	0.33788267	0.19665262	0.14611174	0.0008992022	0.00025159484	3.7210623e-06	3.6289443e-08	1.1281592e-07	3.085751e-10	5.10579e-10
r	0.018361798	0.019248372	0.024208572	0.1676428	0.28424206	0.33612877	0.14985797	0.0002991797	1.0404395e-05	7.045963e-08	6.2195498e-09	1.766894e-09	1.5914e-10	1.2346512e-09
ò	0.040358614	0.04118314	0.045882788	0.21658514	0.39214015	0.082222626	0.044588327	0.113747075	0.023247015	4.083009e-05	3.870077e-06	3.1725898e-07	6.52191e-09	4.906149e-08
o	0.022649469	0.0241688	0.033755794	0.1662647	0.30441928	0.34881398	0.097695015	0.0016706965	0.0005541472	7.2363273e-06	5.758027e-07	8.540711e-08	2.409588e-08	2.1030905e-07
c	0.017420076	0.018247562	0.023425467	0.09715368	0.1956841	0.31830004	0.3273034	0.002083607	0.00034037506	3.9855822e-05	1.6597425e-06	1.3229864e-07	7.8145423e-10	3.34363e-08
e	0.028203871	0.027640045	0.025832124	0.08027145	0.17906168	0.27123222	0.36476293	0.02053805	0.0024228857	3.392395e-05	5.413256e-07	2.3641051e-07	2.4962354e-09	3.1838916e-09
r	0.03358466	0.033392888	0.03263353	0.057128567	0.10179157	0.2380379	0.4910023	0.0116282115	0.0007586993	3.098139e-05	9.973536e-06	1.04882915e-07	4.035301e-09	6.56984e-07
ò	0.038475957	0.03335639	0.019398568	0.077492066	0.18430509	0.050115537	0.030094644	0.3090139	0.25739816	0.00028604662	6.186419e-05	1.3771046e-06	2.4663683e-08	3.6299957e-07
e	0.027925482	0.028226264	0.0300362	0.05745959	0.111505084	0.2550279	0.43665746	0.04501564	0.007812514	0.0003026262	2.7740867e-05	1.5116683e-06	1.2310686e-07	1.8331197e-06
n	0.029964997	0.030238613	0.03189295	0.053875394	0.09753118	0.22936285	0.48629668	0.033585228	0.0054216255	0.0013722475	0.00044682363	7.5709236e-06	2.5501134e-07	3.5720007e-06
ì	0.03695864	0.035642594	0.030221198	0.05288687	0.08938275	0.19189192	0.45622846	0.050738722	0.045277346	0.009138661	0.0016159199	1.4770252e-05	1.0556185e-07	2.0478312e-06
c	0.052447435	0.052490756	0.05282919	0.06472502	0.08630604	0.16014098	0.44006205	0.07560474	0.011310081	0.0033236556	0.00065940723	4.8236425e-06	4.5020914e-07	9.5363735e-05
h	0.05216628	0.052031383	0.051947694	0.067971356	0.09593867	0.18677531	0.3956502	0.04651674	0.04469385	0.006096319	0.00020641612	3.976241e-06	6.0642655e-09	1.8862492e-06
e	0.06421415	0.0023121634	0.0014661746	0.0012454547	0.003108427	0.0022010424	0.007552678	0.4212153	0.42933825	0.06654482	0.00072612514	6.5795546e-05	2.065563e-06	7.525572e-06
è	0.044726748	0.04471058	0.043807678	0.04921891	0.057236247	0.082864	0.1921986	0.17274849	0.21713454	0.02996294	0.060374707	0.0047603683	2.489006e-05	0.00023125546
r	0.03207673	0.03220812	0.032984745	0.042715017	0.061460227	0.12621176	0.3466194	0.23427616	0.052378993	0.018386083	0.017384844	0.002721063	7.4317395e-05	0.0005025218
