 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.65903425	0.34025916	0.00048704603	0.00020135677	1.2622529e-05	4.347863e-06	7.906789e-07	2.0612974e-07	2.3645876e-07
n	0.9237014	0.07600956	0.00028903558	3.3174736e-08	6.311554e-09	4.9857793e-09	4.768393e-09	4.781325e-09	4.452836e-09
ì	0.24600485	0.59491414	0.13677865	0.021898534	0.00040205498	1.694922e-06	4.9076053e-08	3.1820562e-09	3.9058184e-11
c	0.065533794	0.217823	0.67512494	0.04144064	7.746888e-05	1.4527818e-07	2.0751923e-08	3.0968654e-09	5.8496203e-09
h	0.13630961	0.10344083	0.73790455	0.022323588	2.028059e-05	1.1904092e-06	4.0039656e-09	4.1124548e-10	8.575569e-11
e	0.93620557	0.036912926	0.026532792	0.00034238264	5.6820377e-06	6.106325e-07	6.696618e-09	3.2933156e-10	1.4918695e-11
t	0.06108385	0.28163162	0.58681667	0.070429265	3.845814e-05	6.7590726e-08	1.5068397e-09	7.094304e-10	4.229364e-10
o	0.23650827	0.271048	0.3635681	0.12499026	0.0035344765	0.000343924	6.966434e-06	3.3696015e-08	1.9781898e-09
r	0.074010834	0.142421	0.5626632	0.22036663	0.0005317965	6.400827e-06	5.2333373e-08	1.4820155e-08	7.3222215e-09
ì	0.055095352	0.15665106	0.5400143	0.18378446	0.045928024	0.018465701	6.089456e-05	4.056504e-08	1.2040375e-07
s	0.034904953	0.058549065	0.2523402	0.58915675	0.0649803	6.713895e-05	9.719824e-07	3.8834773e-07	2.4018615e-07
o	0.029994959	0.11394671	0.3618921	0.44944218	0.03972013	0.004977956	2.5774287e-05	2.5979247e-08	2.556593e-07
n	0.047717348	0.058529943	0.15684305	0.5755063	0.15892014	0.002476987	5.830734e-06	1.203354e-07	2.0168173e-07
t	0.034627173	0.043646794	0.14030446	0.47129446	0.22667608	0.08330655	0.00014401803	4.5990555e-07	4.085652e-08
a	0.46054307	0.011878241	0.05849942	0.20925072	0.078329206	0.1793504	0.0021235214	1.9610445e-05	5.754968e-06
e	0.03207716	0.03492617	0.059843685	0.29016548	0.46083423	0.12148947	0.00066048664	4.7345628e-07	2.8702573e-06
m	0.04113387	0.04315288	0.05963666	0.23173648	0.49207804	0.12851949	0.003610123	8.1697235e-06	0.0001242351
a	0.15361288	0.0149926795	0.0075384458	0.102477156	0.09103597	0.56539994	0.06233875	0.0021431893	0.00046100953
n	0.029820712	0.030458935	0.038717452	0.14148472	0.39802325	0.32653984	0.034431282	2.8620865e-05	0.0004951986
t	0.013172784	0.013884135	0.021983784	0.11252982	0.25060982	0.30331147	0.22131398	0.0015403037	0.061653912
e	0.10740712	0.008708692	0.04859628	0.0205589	0.04820108	0.7200548	0.030953327	0.0005848674	0.01493496
ì	0.020473331	0.021069562	0.02578225	0.075571105	0.24481125	0.36877248	0.22061442	0.00036069925	0.02254485
t	0.015648875	0.016986925	0.028130356	0.13435978	0.29984745	0.34753418	0.15169096	0.00064097944	0.005160491
s	0.025540605	0.018251149	0.012781822	0.0469583	0.15313247	0.312749	0.34738275	0.061648145	0.021555837
e	0.062391926	0.007222185	0.036012746	0.022858305	0.08350077	0.7204533	0.06157956	0.0014630182	0.0045181117
r	0.03716381	0.03711954	0.037717097	0.04770813	0.09308032	0.19719331	0.3334688	0.039364547	0.17718449
e	0.01495994	0.010167402	0.0065011606	0.024971623	0.07811619	0.17880702	0.27507645	0.25347495	0.15792528
k	0.029290073	0.029079879	0.028877664	0.03295644	0.04802881	0.08683621	0.20243546	0.1996385	0.34285694
a	0.028990982	0.00948234	0.0037045593	0.022712892	0.03448579	0.10213643	0.21407026	0.48993173	0.09448497
v	0.020489294	0.020210642	0.019853631	0.022749145	0.032187592	0.056754235	0.13651142	0.25726202	0.43398204
r	0.03308035	0.01191684	0.0047276164	0.025282597	0.03068104	0.09818481	0.19404633	0.51819944	0.083881006
è	0.036820192	0.023347784	0.04842113	0.021527898	0.27764	0.2778782	0.13787152	0.09858541	0.07790785
c	0.030859075	0.030891443	0.0311408	0.03333613	0.043202676	0.0685249	0.15000914	0.033017557	0.57901824
h	0.04759385	0.04589049	0.04598295	0.049231056	0.057514094	0.071749575	0.14091314	0.44140464	0.09972027
i	0.06716678	0.04537083	0.24233496	0.024349518	0.121030085	0.28426662	0.061934512	0.06372803	0.08981869
</S>	0.02252865	0.031243447	0.031414293	0.030918295	0.034592472	0.040417094	0.036167562	0.08343566	0.6892825
