 	dovevo	comprare	pane	ogni	giorno	</S>
ì	0.9748068	0.004365255	0.01947222	0.0013551053	4.5257985e-07	2.7761828e-07
c	0.99091995	0.008379134	0.0006639319	3.4529367e-05	1.1371585e-06	1.3677314e-06
h	0.040792633	0.94999814	0.009003923	0.00020491914	4.520702e-07	3.0308456e-08
a	0.32416826	0.62244695	0.047857326	0.0055271443	3.3727855e-07	1.1340124e-08
n	0.048975233	0.94392854	0.007096136	1.0980279e-07	2.100512e-09	5.719318e-10
a	0.19298148	0.78595436	0.020223362	0.0008360015	4.718848e-06	4.9804278e-08
v	0.02928647	0.6259096	0.34354997	0.0012535711	2.1273962e-07	4.864411e-08
o	0.0032935087	0.0096446555	0.34645593	0.6404184	0.00018659922	8.9290734e-07
r	0.036451783	0.3837553	0.5667271	0.013055423	6.4983287e-06	3.9681872e-06
à	0.020158265	0.44977844	0.3486353	0.17223631	0.008649664	0.0005420804
s	0.045787416	0.23943494	0.66497487	0.049606904	0.00018188667	1.4083417e-05
o	0.04012301	0.33565786	0.58671796	0.034253314	0.0024489795	0.0007989711
t	0.058120184	0.08999551	0.49646264	0.35500622	0.00029549588	0.000119969176
s	0.0040523293	0.09801264	0.8012996	0.077636905	0.017223874	0.0017746396
o	0.00014353101	7.3263254e-05	0.764261	0.2354812	1.909632e-05	2.1834176e-05
m	0.041918594	0.051337406	0.18796588	0.6872989	0.02670169	0.0047775786
ì	0.0113602765	0.037444316	0.28875574	0.23895007	0.11428307	0.30920646
k	0.059651457	0.06507822	0.14448792	0.68051267	0.03626617	0.014003608
u	0.011504712	0.023712272	0.12638728	0.3962196	0.17260627	0.26956987
à	0.07546595	0.06042569	0.092050485	0.2118899	0.18838775	0.3717802
i	0.023232613	0.024662744	0.043687895	0.199362	0.5299706	0.17908417
m	0.037237223	0.038497306	0.0432718	0.08341226	0.6163624	0.18121903
è	0.0013240697	0.0099946605	0.08209797	0.14513566	0.69442123	0.06702645
r	0.02445519	0.024702378	0.027491974	0.05075587	0.37935233	0.4932423
i	0.017177159	0.01843915	0.026638629	0.069908	0.43542182	0.43241522
</S>	0.038274217	0.034189895	0.03985997	0.04700344	0.22586827	0.61480427
