 	il	morto	vuole	pianto	</S>
t	0.9779449	0.021500425	0.0005189212	3.5624067e-05	1.1926105e-07
o	0.983518	0.015854716	0.00057805853	4.9282065e-05	1.4373555e-09
n	0.59736526	0.40262175	1.2793405e-05	1.3906194e-07	5.4096465e-09
a	0.20303527	0.7325015	0.058256026	0.006195101	1.2181085e-05
p	0.13109313	0.8010126	0.06685751	0.001000306	3.6378296e-05
e	0.24071383	0.5666177	0.12428416	0.067167096	0.0012172209
s	0.10127538	0.65120447	0.24582957	0.0014197686	0.00027082872
a	0.14763819	0.7060845	0.09773353	0.036084082	0.012459828
m	0.060314048	0.29954672	0.5475782	0.09031471	0.002246318
m	0.113931574	0.44150907	0.14609584	0.09186298	0.2066005
è	0.61496836	0.17855193	0.16833001	0.01611904	0.022030657
n	0.088241816	0.15317778	0.7523115	0.0052433023	0.0010255838
o	0.029987931	0.16304749	0.4703244	0.21284294	0.12379721
t	0.03505183	0.057898372	0.40953222	0.4300711	0.067446426
è	0.04293773	0.0575384	0.23107563	0.16271353	0.5057347
l	0.024358638	0.032108456	0.17696129	0.53719217	0.22937949
i	0.026746372	0.04088953	0.26680985	0.31218088	0.35337338
g	0.031884983	0.033132024	0.05614695	0.4893831	0.3894529
l	0.03614276	0.03911484	0.09437857	0.30762592	0.52273786
e	0.14270076	0.04857064	0.12507732	0.66462016	0.019031188
m	0.021137075	0.022225613	0.042854268	0.39102328	0.5227598
m	0.036226306	0.036742423	0.055334605	0.38379955	0.4878971
è	0.21654712	0.02998474	0.11102315	0.5776729	0.06477208
n	0.02904676	0.02950643	0.03752116	0.2896474	0.61427826
o	0.02745178	0.028281694	0.058399256	0.48603353	0.39983383
</S>	0.034529805	0.034846745	0.040280893	0.23793347	0.6524091
