 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.99993014	4.8563263e-05	2.1162694e-05	3.677514e-08	2.97449e-09	1.5595851e-09	1.2551233e-09	1.232327e-09	1.2461756e-09	1.2555639e-09	1.2449569e-09	1.254494e-09	1.2437417e-09	1.2348539e-09	1.285324e-09	1.2736928e-09	1.2349011e-09
ò	0.99684745	0.0031468559	5.7075113e-06	1.0098162e-08	1.5474252e-09	1.1714195e-10	2.5652303e-11	1.3369351e-11	1.3002639e-10	2.8194832e-11	2.6422411e-11	3.402127e-11	2.8640585e-11	2.36858e-11	4.8585833e-11	4.1909577e-11	2.297038e-11
t	0.98923	0.010689033	8.077802e-05	1.367204e-07	3.0631192e-08	3.5558838e-08	2.00777e-08	5.4424425e-09	6.2652887e-09	4.0358645e-09	6.7096034e-10	4.975371e-10	5.2120863e-10	1.7476435e-09	4.509876e-10	4.3642823e-10	1.576721e-10
t	0.8046869	0.19449584	0.0008139323	3.3185624e-06	3.9236394e-08	4.7339297e-09	1.0766515e-09	6.423832e-10	2.4226912e-10	9.699406e-11	4.148422e-11	1.3271532e-10	1.9617708e-11	8.886387e-12	2.6672374e-11	2.0059808e-11	5.6647907e-12
e	0.999772	0.00019392694	3.384916e-05	2.7423363e-07	1.908288e-08	1.0172619e-09	1.609223e-10	8.998336e-11	1.2384925e-11	4.1602724e-10	1.4418408e-10	7.490522e-11	1.3963769e-10	3.2884045e-10	1.6655831e-10	1.13377925e-10	4.2717743e-11
j	0.32378682	0.67608917	0.0001237651	2.1515665e-07	6.455459e-09	4.5660777e-09	8.629379e-10	6.288379e-10	5.2274485e-10	3.9961306e-10	3.4946201e-10	3.4141234e-10	3.3257672e-10	4.2246295e-10	3.3131112e-10	3.1227382e-10	6.0782324e-11
è	0.23639469	0.6901471	0.07342107	3.627114e-05	8.439728e-07	5.634612e-08	8.37927e-10	4.1305753e-10	2.1414229e-10	1.4512826e-10	5.3099657e-11	8.863731e-11	1.6517857e-11	2.8448124e-11	4.307595e-11	1.6736584e-11	2.8613648e-12
n	0.12278218	0.8722608	0.004946722	9.332755e-06	4.4293392e-07	4.0178685e-07	6.827469e-08	6.2997807e-09	6.3114225e-09	8.373278e-09	1.6243397e-09	4.909061e-10	6.7954886e-10	1.7557003e-09	2.803984e-10	2.6322963e-10	2.6190997e-10
n	0.13739967	0.7040618	0.15850022	3.8133097e-05	1.5223469e-07	1.6453377e-08	3.3060807e-10	1.7171752e-10	1.2762204e-10	7.961805e-11	6.639205e-11	8.9103384e-11	4.4436423e-11	2.6316614e-11	4.5249027e-11	2.0365752e-11	5.470015e-12
o	0.33788	0.6367503	0.025303653	6.5798486e-05	2.8304675e-07	1.763117e-08	2.0778337e-10	1.2920501e-10	6.610967e-10	1.0519892e-10	3.9737092e-11	1.4498281e-11	1.0399032e-11	1.3330475e-12	1.1386778e-11	1.1120268e-11	5.8547073e-12
m	0.08559715	0.7252439	0.18747272	0.0016820553	3.1965858e-06	8.5378764e-07	1.5556838e-08	8.5724733e-10	2.771475e-09	5.865722e-10	2.044383e-10	2.4424232e-10	2.1486704e-10	2.2399686e-10	2.01862e-10	1.9151977e-10	1.00207974e-10
e	0.09385777	0.39683396	0.49856147	0.008812309	0.0015479757	0.0003864083	8.913771e-08	2.0667819e-09	1.145921e-08	5.504912e-10	1.1914703e-10	1.1058166e-10	1.8508374e-11	2.0581998e-11	3.5504287e-11	1.3315835e-11	2.7157296e-12
v	0.07383114	0.2103138	0.7093913	0.0063118665	0.00012952276	2.2071752e-05	2.9083688e-07	1.006536e-08	4.4262274e-09	3.5190089e-09	3.628753e-10	3.9374495e-10	2.8341027e-10	8.6100116e-10	2.4289173e-10	2.1445262e-10	1.5186677e-10
è	0.102139495	0.15795627	0.5952836	0.06549604	0.059849337	0.019187463	8.4800566e-05	2.3875577e-06	3.7341985e-07	1.9846426e-07	2.1727424e-09	7.9085594e-10	3.0082728e-10	8.330141e-11	3.1182978e-10	5.7046794e-11	7.664281e-12
