 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.98225856	0.017618544	9.3583236e-05	2.8817214e-05	2.936628e-07	1.07507205e-07	1.9307027e-08
m	0.8836584	0.11633743	3.049794e-06	7.2933415e-07	9.6504344e-08	3.038659e-07	1.2459771e-08
à	0.76857674	0.14920379	0.07689475	0.0053181504	4.58218e-06	1.9411054e-06	4.449849e-10
k	0.29856196	0.70078856	0.00064773846	1.7833518e-06	3.6347426e-08	2.4867814e-08	1.1044881e-08
i	0.8771921	0.114599794	0.007863571	0.00034437224	1.7731047e-07	3.2446184e-08	3.673462e-10
n	0.124169335	0.8259036	0.04985492	7.2117284e-05	5.9635847e-09	1.1249749e-08	3.5785723e-09
a	0.16056062	0.45227215	0.3736657	0.013496056	1.1082881e-06	4.555153e-06	2.370657e-09
t	0.043711737	0.25655267	0.5784645	0.121268295	2.4467764e-07	2.4735189e-06	8.90629e-09
è	0.12472591	0.18427978	0.5517602	0.13665205	0.001235461	0.0013409837	5.6841363e-06
l	0.046154317	0.12978494	0.52849364	0.2955371	6.8556087e-06	2.2448341e-05	6.972796e-07
i	0.048042137	0.18345533	0.6229553	0.14546695	1.3054801e-05	6.701396e-05	2.2140964e-07
s	0.055276413	0.06910212	0.24499692	0.6259472	0.00021784245	0.004441715	1.7835153e-05
t	0.050320562	0.083714865	0.47582385	0.3805118	0.006029001	0.003484302	0.00011547779
i	0.16743779	0.021943614	0.32539624	0.3616501	0.12137545	0.0021633937	3.3430388e-05
a	0.057014972	0.06558199	0.173061	0.5391294	0.0033141496	0.16170686	0.00019162288
m	0.045606118	0.052264538	0.13633932	0.48375005	0.015573342	0.2595221	0.0069445586
m	0.07094616	0.06717878	0.12891677	0.30578765	0.39007488	0.009610943	0.027484892
è	0.13002577	0.014968012	0.0595868	0.18010882	0.5592713	0.017063908	0.03897534
n	0.047175396	0.050049268	0.083047315	0.25216126	0.034343626	0.5109912	0.022231946
i	0.020931864	0.028499054	0.13646042	0.3662082	0.027742151	0.38153666	0.038621627
a	0.023524316	0.024277944	0.032737967	0.079428874	0.19860573	0.54225314	0.099172026
t	0.027471017	0.028088935	0.034861628	0.07141963	0.20382476	0.5662349	0.06809919
t	0.04463621	0.050465357	0.057189804	0.08770163	0.62983733	0.02557233	0.10459738
o	0.011536932	0.0015515499	0.0067641777	0.010419783	0.95600986	0.009132215	0.0045854347
m	0.01847232	0.018695284	0.021099819	0.03353557	0.18506481	0.3676928	0.35543945
e	0.03041616	0.04006483	0.04012577	0.06465762	0.58568764	0.13346274	0.105585285
k	0.02014908	0.02026835	0.0214549	0.027314363	0.165929	0.3071148	0.43776947
k	0.038404163	0.042468097	0.04405982	0.05582421	0.36875194	0.086532176	0.36395955
à	0.012425722	0.0003227116	0.007837966	0.0066742203	0.95708984	0.008500117	0.0071494314
n	0.018213164	0.018321875	0.019523991	0.025471237	0.16500507	0.29269332	0.46077135
i	0.024850152	0.024335431	0.02806908	0.045916274	0.33768147	0.4186347	0.12051284
k	0.02637216	0.026420373	0.026912669	0.029182684	0.08901	0.18881698	0.6132851
o	0.09233602	0.12642907	0.11452944	0.12913156	0.33310184	0.061614066	0.14285797
</S>	0.030312128	0.030392896	0.03077956	0.032358106	0.07221268	0.14419572	0.659749
