 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.71206015	0.2793663	0.0084514525	0.00012191679	8.009651e-08	3.2682802e-08	9.543257e-09	1.3175007e-08
p	0.06835364	0.9315075	0.00013883908	1.12525935e-08	1.1234681e-09	1.0176827e-09	8.721254e-10	8.1951573e-10
e	0.6501915	0.025293889	0.0032611282	0.3212386	1.4165985e-05	6.1211557e-07	3.7669416e-08	9.581734e-09
t	0.2624054	0.7363408	0.0011180814	0.00013564396	4.1841567e-08	6.0918115e-09	2.467519e-09	5.513051e-10
à	0.32653096	0.5791126	0.0077694617	0.086432494	0.00014648789	7.683677e-06	3.3524194e-07	1.802861e-08
c	0.13040866	0.45304096	0.4141332	0.0024168277	2.8991408e-07	3.9592727e-08	2.6047475e-09	2.8497835e-08
i	0.2208807	0.65503144	0.037582196	0.086422004	8.202516e-05	1.2495849e-06	2.886744e-07	5.045075e-08
a	0.06000238	0.18163766	0.5228862	0.23547193	1.7373528e-06	3.855221e-08	1.4291783e-08	4.1233172e-09
k	0.058323435	0.09067407	0.30372235	0.5468822	0.00039250744	4.9028017e-06	5.888863e-08	3.7996548e-07
è	0.4399825	0.2829018	0.0030203252	0.25667164	0.0030895346	0.014173892	0.00011327484	4.6932244e-05
c	0.028771637	0.04057723	0.48861825	0.43486866	0.0066349963	0.00047031962	5.438515e-05	4.4336143e-06
c	0.03786586	0.069495425	0.30033067	0.5866352	0.0050352	0.0005368309	4.9113787e-05	5.175847e-05
i	0.069833875	0.052094154	0.006097149	0.8718725	7.789994e-05	2.1147882e-05	2.9255077e-07	2.930991e-06
a	0.035064254	0.040200993	0.3815131	0.3769665	0.06790423	0.09648929	0.00010524002	0.001756394
a	0.03412608	0.037072852	0.23844531	0.2508122	0.27564245	0.15575305	0.0024624954	0.0056855227
n	0.06819922	0.06958902	0.092045836	0.16458018	0.4944209	0.08033135	0.010272705	0.020560777
d	0.09330074	0.08185483	0.016212622	0.16086474	0.51011664	0.08996842	0.026187936	0.021494098
ì	0.38320282	0.059275605	0.0070726643	0.50358266	0.032553833	0.0054783225	0.00016623306	0.008667895
n	0.012756621	0.013685398	0.09369269	0.08412167	0.2940524	0.281654	0.09441543	0.1256218
n	0.020590836	0.023224067	0.20021492	0.21314132	0.13873519	0.22090939	0.0043577976	0.17882636
u	0.015352284	0.02938698	0.0006023177	0.9304299	0.006260396	0.0059631243	0.00012531338	0.011879645
n	0.024913855	0.025249066	0.03879461	0.037223287	0.21411312	0.38764426	0.07525659	0.19680527
e	0.06952589	0.05699338	0.07218725	0.10117594	0.4344748	0.13374133	0.017380673	0.11452078
i	0.022152403	0.021882927	0.022647372	0.025306983	0.10468362	0.20844828	0.3594718	0.23540658
g	0.036330435	0.03634707	0.038502444	0.038899515	0.10333089	0.17835869	0.4979963	0.07023464
e	0.40190282	0.08045544	0.006436823	0.41542116	0.019559273	0.015659455	0.0065542203	0.05401086
n	0.01470899	0.014719431	0.01868851	0.018694784	0.11940161	0.20673291	0.28219122	0.32486254
i	0.012159375	0.013827176	0.01830881	0.022678226	0.18331617	0.21169284	0.2582393	0.27977812
t	0.015704095	0.015724406	0.01808231	0.018043973	0.080025524	0.15644109	0.33268195	0.36329657
ò	0.028560227	0.02539544	0.006497939	0.031420153	0.056209322	0.13305874	0.29434913	0.42450902
r	0.017068123	0.01707203	0.01894803	0.018718708	0.06250303	0.12286258	0.3345413	0.40828618
i	0.019360874	0.018977534	0.017781047	0.021009006	0.061686654	0.12264637	0.3233018	0.41523668
</S>	0.029693667	0.03047837	0.02963871	0.030893449	0.03827928	0.049702052	0.2050233	0.58629113
