 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.99504745	0.0048297085	7.76181e-05	3.636205e-05	8.006826e-06	5.8322905e-07	9.731568e-08	2.6754439e-08	2.5640722e-08	2.7432138e-08	2.4265962e-08	2.5054065e-08
ì	0.9278359	0.07216198	7.404614e-07	1.1121527e-06	2.565302e-07	2.6074856e-08	1.3674728e-08	4.567956e-10	1.0208621e-09	9.036233e-10	1.2287944e-10	2.0985791e-10
o	0.88420343	0.115719736	7.4143834e-05	2.4006983e-06	5.75393e-08	3.828969e-08	1.08138725e-08	7.6919837e-10	2.3227493e-09	6.284172e-10	5.7626337e-10	4.7332093e-11
ì	0.20043054	0.7988867	0.00052780425	0.0001544654	2.6745394e-07	1.5626969e-07	1.0650042e-09	5.7508994e-11	4.02574e-11	2.933174e-11	3.3042027e-11	1.3855755e-11
s	0.18197626	0.81769675	0.00030451737	2.2315071e-05	8.8888754e-08	5.776337e-09	2.8381685e-08	6.2825567e-09	5.7839222e-09	3.7294194e-09	1.6841454e-09	1.1127058e-10
s	0.1541604	0.7640288	0.05272969	0.029061768	1.8654227e-05	6.86325e-07	4.8425154e-08	8.549242e-09	2.6115623e-09	2.4466769e-09	1.3648387e-09	4.2271942e-10
e	0.7790307	0.21843927	0.0024349422	4.8858798e-05	3.433272e-05	1.1260147e-05	5.712891e-07	4.3627136e-08	4.2433186e-09	3.7390557e-09	2.1421634e-10	8.912445e-10
r	0.15398346	0.82312924	0.016903497	0.0059813918	2.1954527e-06	1.8133467e-07	4.903276e-08	3.1526854e-09	2.0306175e-09	2.1943063e-09	1.3223059e-09	2.6064778e-10
e	0.11929171	0.5375913	0.25651395	0.08641144	0.00018313617	7.795168e-06	5.8559567e-07	1.323645e-09	4.0184905e-10	8.4278623e-10	7.9074004e-11	5.1853717e-12
k	0.13256659	0.34223413	0.46693996	0.058205876	4.893031e-05	3.0200092e-06	1.5037697e-06	6.7519625e-09	4.809193e-09	3.537625e-09	2.3725861e-09	6.159055e-10
a	0.14171498	0.17937678	0.55128896	0.11939627	0.006168958	0.0019534277	0.00010039128	2.6552073e-07	1.5467059e-08	7.7890085e-09	2.3102522e-09	2.1769746e-11
s	0.07967069	0.14924859	0.56887865	0.19965953	0.0023997899	6.928724e-05	7.314144e-05	1.6322785e-07	9.32339e-08	2.0604093e-08	2.9895284e-09	1.3011175e-09
ì	0.028797729	0.09488803	0.41123	0.41916168	0.021853965	0.022988401	0.0010556205	2.22222e-05	2.0547384e-06	1.8666945e-07	2.6058734e-08	5.6109114e-11
m	0.07790843	0.13309515	0.2673231	0.511123	0.006795616	0.003402909	0.0003374732	1.25949e-05	1.0613097e-06	6.078939e-07	7.662205e-08	1.2537991e-08
b	0.027845632	0.06324124	0.33039206	0.4915869	0.042663056	0.03567091	0.008589357	1.0015081e-05	8.301863e-07	4.0965976e-08	2.621981e-09	8.032893e-11
e	0.015796276	0.038623754	0.74349654	0.16147691	0.0021051574	0.038478628	2.2464657e-05	1.1437084e-07	6.4621624e-08	9.464809e-08	3.857386e-12	1.6856231e-09
r	0.041801296	0.054125283	0.17688091	0.41744053	0.2875265	0.020897554	0.0012726209	5.2473642e-05	2.608518e-06	1.0527346e-07	3.9711846e-08	9.987647e-09
i	0.02400331	0.036176536	0.18029842	0.34424204	0.1712698	0.20673211	0.036615428	0.00063348014	2.8257142e-05	5.2403647e-07	8.6187306e-08	2.2836262e-09
k	0.06055904	0.06510552	0.107391156	0.2228131	0.41429767	0.12328229	0.005958588	0.0005800636	1.2137122e-05	2.6907975e-07	1.2248447e-07	1.7780735e-08
à	0.034889378	0.034336418	0.11303248	0.2005464	0.078062214	0.4874985	0.045677472	0.0050167367	0.00091499544	2.4845898e-05	4.9463546e-07	5.8210833e-08
n	0.07263234	0.07786918	0.12451701	0.2719519	0.35755426	0.059179038	0.033132665	0.0027741399	0.00037032034	9.917745e-06	8.569115e-06	6.795463e-07
n	0.026604882	0.030671885	0.06979304	0.18248399	0.3739755	0.09050886	0.22248109	0.002943411	0.0005345099	2.722846e-06	1.1780757e-08	2.635325e-08
i	0.047262035	0.0416532	0.15461574	0.27728936	0.20723377	0.12674811	0.13978986	0.002149651	0.0027435052	0.00051339914	5.638701e-09	1.3901471e-06
