 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.99770975	0.0022609371	2.7107151e-05	1.7803033e-06	3.891587e-07	2.2165953e-08	1.2259263e-08	1.0566472e-08	8.667721e-09	3.1457578e-08	8.521906e-09	8.457815e-09	8.739553e-09	8.456588e-09	8.453573e-09	9.956183e-09	8.423924e-09
ò	0.94995964	0.05001806	2.2033668e-05	1.8060126e-07	2.3888672e-08	1.09162214e-10	9.709861e-12	2.7669225e-10	8.986785e-12	2.182933e-10	3.4531752e-12	3.674568e-12	3.045245e-11	6.9598576e-12	2.788807e-12	2.6776976e-11	1.6451686e-12
p	0.9278812	0.07209761	2.0182237e-05	4.2786385e-07	5.088569e-07	3.454974e-08	5.2925284e-08	5.400526e-09	3.830182e-09	5.458998e-09	8.706101e-09	4.5481216e-10	7.4006007e-10	3.1365058e-10	3.053179e-10	3.1808406e-10	2.6830208e-10
o	0.6909009	0.30892402	0.00017392916	1.0497561e-06	6.965298e-08	7.07923e-10	4.220442e-10	2.2730956e-10	7.146435e-11	2.4408625e-10	7.876027e-11	5.1641313e-11	1.6661532e-10	6.116262e-11	3.6526327e-11	1.7309497e-10	1.431286e-12
G	0.2782204	0.721706	7.347705e-05	6.3185425e-08	7.384688e-08	2.1373048e-09	1.1666272e-09	2.9789549e-10	2.4574937e-10	3.336984e-10	2.5792066e-10	2.379183e-10	2.383789e-10	2.3784935e-10	2.375918e-10	2.3782348e-10	2.0661634e-10
i	0.27374598	0.59990567	0.1063607	0.018905528	0.0010794882	2.3478294e-06	2.9068693e-07	1.3115117e-08	5.8218713e-10	1.2034649e-08	7.1060824e-10	6.44094e-11	1.937263e-10	6.380305e-11	5.8469625e-11	4.2518636e-10	7.098002e-12
o	0.16923079	0.816133	0.01453486	0.000100901205	2.6291093e-07	5.94073e-08	1.9621785e-08	1.8846302e-09	3.1927122e-10	2.377679e-09	5.6642474e-10	2.1985648e-10	2.2653583e-10	2.1652843e-10	2.1592549e-10	2.1622017e-10	2.1582379e-10
v	0.12876798	0.53000987	0.33318633	0.007821266	0.00018316816	3.0764408e-05	5.7788816e-07	1.4337366e-08	1.3713747e-09	6.2595062e-09	8.3500123e-10	3.786976e-10	3.9627943e-10	3.729623e-10	3.712469e-10	3.7255987e-10	3.356227e-10
à	0.12562262	0.2084359	0.420957	0.07218448	0.17258704	7.682337e-05	0.00013597563	9.687412e-08	8.322167e-09	2.6286658e-08	4.4371684e-09	6.2573446e-11	3.4311445e-10	4.5058617e-11	4.118958e-11	3.1979952e-10	2.0109876e-11
n	0.059969086	0.21171054	0.70472723	0.023339868	0.0002460367	5.6439308e-06	1.4209321e-06	2.7458855e-08	5.5727796e-08	1.1336569e-08	2.3060615e-08	4.91793e-09	1.1101407e-08	1.1873503e-09	1.016967e-09	2.844798e-09	2.6205307e-09
n	0.08892892	0.4590531	0.34699824	0.090057544	0.014924916	3.2395e-05	4.9200494e-06	1.4334357e-09	6.112639e-10	6.1048555e-10	2.2916319e-10	1.17046e-10	1.3206126e-10	1.2613494e-10	1.0174759e-10	1.1782549e-10	9.110732e-12
i	0.29167697	0.53234667	0.1402808	0.03236941	0.0033223613	3.2925427e-06	3.9108505e-07	1.1846966e-07	2.973801e-10	1.0508554e-08	1.8223646e-10	3.9746272e-11	7.3480354e-11	2.5978442e-11	1.1408172e-11	4.019148e-11	3.636228e-12
j	0.04200619	0.08928457	0.56342685	0.30434045	0.0009211696	1.0320413e-05	1.0311617e-05	2.6493057e-08	3.4349936e-09	1.6338594e-08	1.4499584e-09	1.3195092e-10	1.6749085e-10	1.1894903e-10	1.0898006e-10	1.0886413e-10	1.3141493e-10
ù	0.050571587	0.053570624	0.18918768	0.11271859	0.5902104	0.0022194153	0.001520266	8.506731e-07	3.7609544e-07	2.2465994e-07	7.687372e-08	6.371447e-11	1.1508172e-09	3.395345e-11	2.6408849e-11	2.418113e-10	3.106651e-12
r	0.042352248	0.06601013	0.4376832	0.43366393	0.019854616	0.00033313915	0.000101808546	2.584343e-07	4.987413e-07	7.956061e-08	8.4401556e-08	6.7398522e-09	1.6630212e-08	2.0847333e-09	8.1619866e-10	1.7866089e-09	1.2283885e-08
i	0.022401713	0.084289566	0.3263107	0.2814644	0.23034127	0.050291374	0.004900681	2.1642755e-07	1.0717078e-07	4.7109694e-09	7.836554e-09	7.0677075e-11	1.1983747e-10	6.323127e-11	6.053742e-11	6.405574e-11	3.719252e-11
