 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.98686475	0.008223818	0.004755896	0.00010385801	3.9298964e-05	1.3847224e-06	3.2737314e-06	6.38688e-07	5.822601e-07	5.725785e-07	5.630637e-07	5.5765986e-07	5.9999644e-07	6.390712e-07	5.711501e-07	5.690971e-07	5.730477e-07	5.895277e-07	7.444096e-07	5.6920186e-07
M	0.9994734	0.000522169	4.4102567e-06	2.3394948e-08	4.5316963e-08	1.790829e-09	7.67443e-09	3.651633e-09	3.1246523e-09	3.3140926e-09	3.5014478e-09	3.532095e-09	3.5284455e-09	3.5258352e-09	3.2908747e-09	3.447255e-09	3.3359788e-09	3.5114396e-09	3.4848646e-09	6.866478e-10
a	0.04258857	0.88803506	0.06937491	1.5043831e-06	9.317803e-09	4.4408385e-10	2.6573965e-10	3.4803332e-10	1.334272e-10	1.05294634e-10	9.778216e-11	8.982636e-11	1.429694e-10	1.8555969e-10	9.5450196e-11	1.0462957e-10	1.00225744e-10	1.3353693e-10	2.947957e-10	1.1344351e-11
r	0.8257466	0.17300114	0.0012492735	2.505789e-06	4.3437367e-07	3.361537e-08	1.1322624e-08	3.9640327e-08	1.465276e-08	3.791714e-09	8.0457396e-10	2.4796476e-09	3.265702e-09	3.5627945e-09	6.2872063e-10	3.5954442e-10	3.778623e-10	2.5292395e-09	3.705234e-10	3.8675518e-10
ì	0.37163496	0.60521084	0.023125254	4.03439e-06	2.28345e-05	2.1092726e-06	3.133774e-08	1.542e-08	1.40459875e-08	6.6679506e-10	3.3525283e-11	2.199075e-10	9.648626e-10	1.0720281e-09	2.5277173e-11	1.2165002e-11	3.7474416e-11	6.346979e-10	1.1445899e-10	8.517457e-12
a	0.7925937	0.16746984	0.039924853	7.899015e-06	3.6067338e-06	1.6809828e-08	6.709666e-08	6.487633e-08	3.450357e-08	9.214048e-09	1.1698561e-09	1.3022392e-09	1.774032e-09	2.1359357e-09	8.7622687e-10	4.6928517e-10	4.3881238e-10	1.2543784e-09	4.3790518e-10	2.0146396e-10
p	0.14982589	0.73107135	0.11851589	0.0005764608	1.0413389e-05	1.3913439e-08	1.0342549e-08	1.0754153e-09	3.2299619e-10	3.1498368e-10	3.460171e-10	3.6051256e-10	3.5762515e-10	3.5965264e-10	2.946388e-10	3.2785058e-10	3.0329492e-10	3.4705283e-10	3.3655034e-10	3.8293056e-11
e	0.09007034	0.6654068	0.24217139	0.0021412752	0.00020944812	2.1474378e-07	4.5413157e-07	1.5824861e-08	5.7898014e-10	8.654511e-11	3.0794464e-11	5.255809e-11	2.7289265e-10	3.821814e-10	2.2786896e-11	2.3531807e-11	3.7677812e-11	1.8385313e-10	2.7376484e-10	2.4688643e-12
r	0.051916916	0.26805195	0.6793254	0.00069616496	9.581397e-06	4.0418026e-08	1.0562956e-08	1.5697985e-08	2.249764e-09	3.5168304e-10	1.5177921e-10	2.9632707e-10	3.2462893e-10	3.8706763e-10	1.3450818e-10	1.2051465e-10	1.2148325e-10	2.4379943e-10	1.2046593e-10	1.2361472e-10
ò	0.054135744	0.46614897	0.4623485	0.0021436808	0.015178278	3.9678485e-05	4.9267005e-06	1.8634212e-07	6.493106e-08	6.6713928e-09	2.1605522e-10	2.8872643e-10	1.5143483e-09	2.0576858e-09	1.2889809e-10	1.9653739e-11	3.681374e-11	8.196751e-10	1.5661297e-10	1.815238e-11
s	0.101994455	0.37085027	0.5244611	0.0016440246	0.0010168945	3.0892395e-05	1.8420243e-06	2.9115165e-07	1.0264203e-07	4.6572136e-08	2.1245997e-08	4.07524e-08	1.1040774e-08	2.9525628e-08	1.0596281e-08	1.8967745e-09	9.175684e-10	3.9806074e-09	5.091038e-10	1.2529121e-09
t	0.044756092	0.32871202	0.5897654	0.015238882	0.021512711	1.1410706e-05	2.1722205e-06	1.2972035e-06	1.0202268e-08	9.856249e-10	1.3419879e-10	1.3767001e-10	1.4171514e-10	1.6150395e-10	8.797279e-11	6.365454e-11	6.5833554e-11	1.046797e-10	6.98995e-11	1.1290022e-11
