 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.9992478	0.00033821477	0.00020255357	0.000206432	4.4714334e-06	2.7635707e-07	4.7877826e-08	2.6383972e-08	2.6431268e-08	2.9935244e-08	3.0306833e-08	2.6915846e-08
j	0.9722395	0.020892637	0.0068627456	4.765714e-06	9.6230124e-08	5.7076267e-08	3.8186617e-08	3.5097397e-08	3.4226023e-08	2.4939672e-08	3.1981116e-08	1.19915695e-08
i	0.82168925	0.14742196	0.03046353	0.0004245701	5.007646e-07	1.6578413e-07	1.6180572e-09	9.078343e-11	9.09153e-11	5.0353227e-10	1.1692101e-09	1.6363232e-11
n	0.9683041	0.008762409	0.022922236	1.117514e-05	1.7632182e-08	6.480448e-08	7.313938e-09	4.4894016e-10	4.919108e-10	6.920561e-10	5.440897e-10	3.8589978e-10
è	0.4236311	0.087754935	0.45517758	0.033372518	4.9508435e-05	1.4231883e-05	3.9132342e-08	5.440832e-10	4.818784e-10	1.6762451e-10	1.4509624e-10	2.0876561e-11
k	0.12206929	0.086444736	0.7841152	0.0073697483	7.6266804e-07	2.4744108e-07	2.3262512e-08	6.473223e-09	6.4982855e-09	1.3376079e-08	6.059957e-09	7.3435324e-10
a	0.18557228	0.39938182	0.40341562	0.0116125895	9.715947e-06	7.804467e-06	9.6393435e-08	1.6169316e-09	7.6687035e-10	1.3183376e-09	2.5996085e-09	4.8519078e-11
t	0.15292083	0.060134273	0.7733961	0.013535145	4.5031084e-06	9.113844e-06	5.653423e-08	2.2824722e-09	1.7401798e-09	4.4293533e-09	2.1860909e-09	5.1008264e-10
è	0.11671316	0.25970712	0.54772085	0.07075059	0.0029483242	0.0021573137	2.6299574e-06	1.245154e-08	1.3643706e-09	3.1506995e-09	5.9216747e-09	1.0027704e-10
l	0.07173253	0.09392331	0.5000383	0.33401495	0.0002540999	3.637311e-05	1.1316075e-07	1.8710134e-07	7.698736e-08	3.045715e-08	1.8158755e-08	1.6027764e-08
i	0.0722248	0.16333932	0.69148487	0.072833054	5.78683e-05	5.8507005e-05	1.5434871e-06	2.2561137e-08	2.8687863e-09	2.727003e-09	1.2356424e-08	1.9183715e-09
n	0.07509112	0.080067754	0.19216405	0.6469793	0.003643886	0.002042133	1.0859705e-05	9.326117e-07	1.7536838e-08	7.607459e-09	2.8512577e-09	2.7796463e-09
a	0.07023193	0.019791946	0.2877865	0.53474003	0.018917384	0.066764094	0.0017675298	5.925057e-07	1.8383893e-09	4.5118855e-09	2.391792e-09	2.7204985e-10
p	0.048661016	0.0071305856	0.10181553	0.5075325	0.2637632	0.070964575	0.00012782113	4.793336e-06	2.1663665e-08	8.72561e-09	3.106942e-09	2.5434947e-09
u	0.13663079	0.163001	0.22565177	0.2253421	0.14866003	0.08988307	0.010713564	0.00010475767	1.1784996e-06	3.6581876e-06	7.2745643e-06	8.054693e-07
l	0.037736747	0.036325485	0.06559794	0.33320498	0.37945995	0.14489038	0.0025902684	0.00019355306	3.4102553e-07	4.953776e-08	1.2699918e-07	9.866832e-08
i	0.11046659	0.13435143	0.19343314	0.3204422	0.15213282	0.07613248	0.011223994	0.001720691	2.6058073e-05	2.0415879e-05	4.448258e-05	5.7121906e-06
z	0.03295924	0.033186432	0.05007863	0.23175605	0.40628114	0.23547463	0.009973334	0.00028965352	5.261881e-07	5.8251572e-08	1.1926349e-07	1.5580845e-07
z	0.047076534	0.05299196	0.10365433	0.42987722	0.18714324	0.15561973	0.01920686	0.003876076	0.000296712	7.355513e-05	0.00013993673	4.3818898e-05
è	0.021489773	0.7427581	0.03773518	0.1007139	0.0500251	0.03846259	0.008762267	5.0294537e-05	7.4485045e-09	8.706552e-08	2.5457869e-06	1.5711122e-07
s	0.021423666	0.022154512	0.03074446	0.12874429	0.38600042	0.38643417	0.024035215	0.00045271436	6.429044e-06	2.6339414e-06	1.5775866e-07	1.259749e-06
s	0.023633514	0.027283937	0.035438336	0.18715936	0.34095064	0.33537543	0.033882797	0.01596434	0.00023845969	2.5830277e-05	4.1773023e-05	5.5730247e-06
i	0.020391187	0.8036277	0.028125068	0.090588436	0.03490679	0.020524507	0.0018209107	8.008103e-06	1.8300406e-07	6.2478675e-06	7.6554517e-07	9.5373586e-08
o	0.05926517	0.059763536	0.062438227	0.09550216	0.3012072	0.31700432	0.097769305	0.006910937	0.000116707364	7.370447e-06	4.877239e-06	1.0196283e-05
s	0.036614645	0.034521572	0.038437333	0.055835944	0.21326938	0.28890935	0.30754426	0.02401089	0.0004983749	1.4543565e-05	1.8342653e-05	0.00032535137
p	0.05556412	0.066913374	0.04552246	0.09834021	0.33822086	0.34855324	0.028404372	0.011852545	0.0058454964	0.00034128877	0.00021954096	0.00022246092
i	0.024280457	0.30074453	0.03289247	0.16058269	0.3044094	0.11079679	0.036053944	0.029665157	9.087162e-05	3.6062942e-05	0.00013467098	0.00031293073
t	0.031275116	0.03145411	0.032743298	0.047527224	0.18686676	0.262008	0.37506068	0.030717688	0.0013427801	0.00039541564	0.00027962303	0.00032918874
i	0.015376326	0.021799847	0.010233702	0.027692437	0.19543846	0.23320644	0.1758737	0.09266181	0.21492639	0.0030439456	0.0011892716	0.008557706
k	0.04670831	0.046859726	0.04748993	0.056229673	0.13786843	0.19504966	0.40596607	0.042793084	0.012214153	0.0060018157	0.0008211602	0.0019978948
u	0.027605979	0.030433398	0.024314841	0.03576379	0.14183798	0.19440986	0.12472697	0.08860433	0.26971048	0.028088966	0.0052455906	0.02925778
à	0.035322294	0.03541339	0.035711676	0.0411389	0.09235312	0.13095798	0.3565618	0.16311865	0.06122424	0.03238053	0.004784899	0.011032549
i	0.017978795	0.018062249	0.018989393	0.028675029	0.12144695	0.17437027	0.33907408	0.2505633	0.01990117	0.0020955743	0.002994325	0.0058488515
m	0.04842024	0.037416715	0.048802827	0.05224463	0.08307306	0.10656152	0.26968756	0.19917823	0.07918025	0.05175057	0.014834368	0.008849979
è	0.033923168	0.0473591	0.020146832	0.02568991	0.05039812	0.05449544	0.07427148	0.05963248	0.41438645	0.16089877	0.014183916	0.044614363
r	0.02246685	0.022494635	0.022568688	0.02377074	0.034325354	0.04232927	0.110235944	0.20516092	0.26057857	0.15169525	0.039822478	0.064551234
i	0.015212638	0.015869532	0.014194266	0.016050328	0.030457748	0.040697657	0.12116973	0.20729187	0.29488873	0.09165176	0.020361997	0.13215373
n	0.021487769	0.021534512	0.021443127	0.021732338	0.023927089	0.025452733	0.038262866	0.063242964	0.11475436	0.28180307	0.22386332	0.14249586
a	0.02636142	0.026378889	0.026135692	0.02673479	0.03128152	0.035065457	0.06447449	0.12776446	0.2468183	0.2007323	0.13377286	0.054479852
s	0.022391813	0.02236446	0.021979028	0.022336733	0.024144508	0.0251756	0.034090858	0.053709425	0.10195432	0.25981134	0.29977426	0.11226763
t	0.026548235	0.029406494	0.022050207	0.024225287	0.03142672	0.032946173	0.040005334	0.03379042	0.21225412	0.31079447	0.09821574	0.1383368
a	0.01880949	0.5537026	0.019156257	0.023064656	0.031245816	0.012177115	0.013358232	0.014496563	0.0019986096	0.059141718	0.24044853	0.01240039
s	0.016554613	0.0165912	0.016530152	0.016657969	0.017581413	0.018206557	0.023313668	0.03382438	0.05888423	0.18526141	0.2542487	0.34234574
ì	0.011864392	0.015357998	0.007743431	0.009296254	0.014429902	0.015038099	0.02764364	0.036271624	0.11984896	0.24031906	0.2811184	0.22106823
p	0.018771583	0.018776225	0.01877319	0.018857395	0.019532142	0.020005677	0.023798581	0.032834448	0.056423686	0.15633541	0.23856425	0.37732744
u	0.014146664	0.015000471	0.012665226	0.013393523	0.015705755	0.016429756	0.024518207	0.041189294	0.09031064	0.20941794	0.2135353	0.33368722
l	0.020171378	0.02021476	0.02013171	0.020194538	0.020550685	0.020766798	0.022515405	0.026382083	0.035132486	0.095929965	0.2901876	0.40782255
i	0.017345	0.028537095	0.008606809	0.011195973	0.019706896	0.01816257	0.018099135	0.008300574	0.044548355	0.1702382	0.4115179	0.24374151
t	0.020092096	0.020278253	0.019998077	0.020112222	0.020526055	0.020702198	0.022231817	0.025528139	0.026225397	0.08087846	0.2767769	0.44665045
a	0.012793369	0.03654453	0.00449173	0.0063086785	0.015520114	0.01364801	0.025142094	0.012509678	0.05302493	0.15024644	0.44214767	0.22762278
</S>	0.021509364	0.021629233	0.021343475	0.021451546	0.021817574	0.021963505	0.023291368	0.02604103	0.031214908	0.07593835	0.26196256	0.45183715
