 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.33389658	0.664173	0.0019165165	1.1431177e-05	1.0157587e-06	7.293309e-07	4.90861e-07	1.5777505e-07	5.010813e-08
a	0.93576235	0.063718304	0.00050652603	1.2715998e-05	2.3737757e-08	6.324381e-09	2.6929188e-09	1.5415386e-10	2.8940522e-11
n	0.52475935	0.47517562	6.499023e-05	2.1888251e-08	2.0631034e-10	2.1022942e-10	1.3404144e-10	9.806458e-11	9.823156e-11
o	0.4473225	0.5126074	0.039646063	0.00042310197	8.6139e-07	6.446829e-08	4.006462e-09	2.0037458e-09	6.069574e-10
n	0.2906748	0.5524993	0.15585479	0.0009657598	4.704778e-06	5.839134e-07	2.2926677e-08	2.7558424e-09	4.1571164e-09
ì	0.16945346	0.25731707	0.4606328	0.108749434	0.0019081176	0.0018110493	0.000114382114	1.3153297e-05	5.748138e-07
s	0.07061936	0.10185253	0.64364636	0.18331753	0.0005436886	2.028104e-05	2.2341827e-07	1.1523252e-08	1.1598997e-08
o	0.25280085	0.32566538	0.34684572	0.073041506	0.001411889	0.00018650804	4.7727e-05	6.347071e-08	3.5228987e-07
n	0.11304117	0.1786653	0.69729394	0.010895411	8.6782355e-05	1.7380786e-05	3.1248334e-08	6.617149e-09	9.150678e-09
t	0.09442157	0.12889111	0.64263964	0.13080004	0.002899276	0.00034767052	7.206026e-07	1.0833192e-09	8.408788e-09
a	0.7647498	0.06062506	0.09641375	0.060601015	0.016630169	0.0003020114	0.0006780006	1.9867629e-07	3.8314138e-08
t	0.046294075	0.055154543	0.39012137	0.496797	0.011245526	0.00038606164	1.0671296e-06	1.0737452e-07	2.3119667e-07
e	0.08444693	0.05874746	0.21839556	0.37013236	0.13306263	0.1317502	0.0034048292	5.5425207e-05	4.6406158e-06
s	0.048069075	0.05158476	0.21061273	0.6181993	0.068194225	0.0033015998	3.7126974e-05	1.6773838e-07	1.022605e-06
m	0.02938722	0.02921161	0.09922262	0.32637766	0.20442025	0.2999336	0.010994682	0.00011631433	0.00033602788
à	0.0044452315	0.53390193	0.21271609	0.19107008	0.024121998	0.033028588	0.00014226823	8.156289e-06	0.0005656565
n	0.04514116	0.04679499	0.11364394	0.45830402	0.2523202	0.081800215	0.0019840845	5.943642e-06	5.442974e-06
t	0.018154806	0.022177408	0.16649821	0.3560194	0.33726996	0.08896573	0.010780292	0.00011866724	1.5527872e-05
e	0.12801744	0.023043638	0.07625286	0.372349	0.3554866	0.0135576585	0.027523376	0.0016453604	0.0021241354
ì	0.024328172	0.024874948	0.045054115	0.18970779	0.3345124	0.3320708	0.049104687	1.37397155e-05	0.00033328676
t	0.01903553	0.020054512	0.062432915	0.26528814	0.36251462	0.26181844	0.008430689	9.800074e-05	0.0003271647
s	0.039483413	0.03192145	0.03555579	0.15151274	0.38240662	0.32950777	0.027077623	0.0024204513	0.00011417597
e	0.12088992	0.037982572	0.069692105	0.3472412	0.35626912	0.039730452	0.025668176	0.0019144969	0.0006120229
r	0.039782297	0.039785396	0.04357187	0.07435817	0.15782127	0.35202104	0.2763884	0.0022009772	0.014070561
e	0.01806346	0.014984709	0.01747621	0.075494565	0.20335089	0.3233295	0.2023048	0.09293929	0.052056633
k	0.041808575	0.04178676	0.043518703	0.059164107	0.10702224	0.2540655	0.36498976	0.019208977	0.06843539
a	0.033093598	0.01683093	0.011112385	0.039210014	0.09198246	0.20651346	0.21684305	0.35216874	0.032245256
n	0.029355438	0.02925313	0.030368872	0.040543735	0.07250734	0.176349	0.2940291	0.07891172	0.24868171
a	0.018759128	0.019013386	0.020856896	0.03723191	0.090402566	0.21001655	0.30155268	0.23102652	0.07114034
v	0.026371697	0.026154893	0.027090343	0.03575746	0.063119896	0.15310346	0.2526978	0.27267545	0.14302902
r	0.035343237	0.026295021	0.020636521	0.03587506	0.048881058	0.087085664	0.13226482	0.5328551	0.08076358
è	0.028727956	0.18079525	0.2889285	0.3228512	0.030168312	0.021036852	0.03498782	0.056235928	0.03626814
t	0.028997233	0.029028267	0.029883394	0.03569917	0.05451278	0.11969331	0.19489665	0.04668171	0.46060753
s	0.026610037	0.018993149	0.014726682	0.027037617	0.041600723	0.07993328	0.15795393	0.43462142	0.19852321
i	0.027377328	0.1259719	0.1445899	0.23872697	0.11341946	0.07028118	0.060189664	0.10953742	0.10990617
</S>	0.02014225	0.027503937	0.027570246	0.028318787	0.029608268	0.036155008	0.040693372	0.17274193	0.6172662
