 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.99993575	6.0537925e-05	3.525306e-06	7.916242e-08	6.912401e-09	1.490198e-08	2.7209632e-09	2.6967162e-09	2.60798e-09	2.728707e-09	2.7153484e-09	2.5894424e-09
ù	0.99720937	0.0027903938	2.5131655e-07	1.1869037e-08	2.9388016e-09	9.833243e-10	5.974906e-12	6.6841662e-12	3.422133e-12	3.5862705e-11	7.441495e-12	2.88056e-12
s	0.9946457	0.0053489883	4.729137e-06	5.683871e-07	1.3135582e-08	8.250966e-09	4.7051454e-08	3.3927922e-08	4.5591918e-08	8.4189306e-10	2.0748259e-09	8.309523e-10
o	0.8575538	0.14239241	5.386811e-05	5.7841105e-09	2.7938873e-10	2.155587e-10	4.3837975e-10	1.13477124e-10	1.6053556e-10	1.6942582e-10	1.0984763e-10	1.0156141e-11
t	0.9847468	0.015239247	1.3939014e-05	2.8411284e-08	1.4716565e-09	1.8315585e-09	1.0175819e-09	8.586241e-10	1.023968e-09	7.5622e-10	7.5668893e-10	7.3752804e-10
r	0.3418751	0.6470151	0.011105957	3.8427875e-06	8.095952e-09	4.346845e-09	1.0673431e-09	5.6581706e-10	2.0688745e-10	2.9289385e-10	2.60381e-10	1.9872989e-11
a	0.9081025	0.091860674	3.6530535e-05	2.8085324e-07	1.2650967e-08	3.7234074e-08	3.4519123e-09	5.65031e-10	8.5494617e-10	7.3665973e-10	5.03709e-11	1.6113883e-11
v	0.29899445	0.6958069	0.0051904763	7.884302e-06	1.4535497e-07	5.30632e-08	6.947021e-09	3.4141632e-09	4.711882e-09	5.273775e-10	7.176527e-10	5.943414e-10
ù	0.26003844	0.62786114	0.11158884	0.00051149173	3.9887148e-08	6.6344557e-09	2.799707e-08	3.5059822e-09	1.1201668e-09	1.8814905e-10	2.3159684e-10	9.504094e-12
d	0.1964574	0.72981983	0.072880395	0.00083854905	2.8782738e-06	7.6508593e-07	7.143361e-08	4.5425107e-08	4.4557808e-08	4.0941592e-09	8.743181e-09	4.183462e-09
i	0.09665025	0.38935447	0.50537366	0.008621275	3.8227898e-07	5.0345705e-09	1.4287215e-09	3.022543e-10	1.7026202e-09	1.2682534e-10	9.0873406e-11	3.6410652e-11
ì	0.14351195	0.29884136	0.55711097	0.0005353855	2.3389067e-07	8.797356e-08	7.740488e-09	3.4983203e-09	4.0943138e-09	4.2752232e-10	5.1258175e-10	6.1560396e-10
r	0.06447228	0.17891204	0.75317425	0.0034317863	9.497222e-06	1.226705e-07	3.4475605e-08	2.634332e-08	2.6089204e-08	3.0929486e-09	5.864316e-09	4.0386157e-09
t	0.062998615	0.13055404	0.75022805	0.05609526	0.00012330172	4.0317357e-07	2.0211182e-07	1.7700415e-08	1.8511322e-07	5.8066068e-09	1.1720315e-09	5.5460186e-10
e	0.4315768	0.25594044	0.2612402	0.050517764	0.00017311762	0.0005428011	3.8097644e-06	4.9848813e-07	1.8134759e-06	2.7138294e-06	4.6030674e-08	1.3085746e-09
g	0.14686315	0.1692736	0.6101602	0.07362476	7.6167526e-05	1.5671903e-06	4.4740167e-07	4.872376e-08	7.30761e-08	2.1286595e-09	3.0417346e-09	4.2910226e-09
r	0.048031002	0.08778862	0.17286706	0.68446344	0.0068328553	1.1599729e-05	5.1604525e-06	1.1098642e-07	1.4723221e-07	2.6949259e-08	5.546094e-09	1.6186627e-10
a	0.04330062	0.04531618	0.051200517	0.78738666	0.07237771	0.00041690722	2.4315685e-07	8.531888e-08	2.5955399e-07	8.4649884e-07	2.2053293e-08	2.2007049e-10
m	0.09143	0.105604455	0.5183531	0.27378964	0.010674729	0.0001177176	2.8739692e-05	1.3228151e-06	2.4762312e-07	1.7592336e-08	6.3889245e-09	4.104588e-08
m	0.035579324	0.03955695	0.13316436	0.64828247	0.1424907	0.00049286446	0.00034389098	1.7823244e-05	4.290765e-05	2.755087e-05	1.115158e-06	7.869768e-09
è	0.24003865	0.12949075	0.07832923	0.2860464	0.24596696	0.019729713	0.0002050448	8.108136e-05	0.000101985424	8.057673e-06	2.12835e-06	1.7689187e-08
n	0.069687426	0.0754352	0.2445691	0.48290285	0.12610255	0.0011774935	0.00010174974	1.0652848e-05	1.1554748e-05	1.2424338e-06	6.4735154e-08	1.09742146e-07
o	0.038282823	0.039131872	0.34209266	0.5378253	0.041077744	0.0010431062	0.0005216222	7.0562387e-06	1.5977575e-05	1.8688381e-06	2.6779765e-09	7.1272505e-10
