 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.31174406	0.6830569	0.005193923	3.702747e-06	1.2546095e-06	1.7720144e-07	1.3995479e-07
a	0.94513273	0.05404938	0.0007869164	3.093096e-05	2.6701803e-08	6.6801537e-10	4.522916e-10
n	0.53435254	0.46563768	9.672815e-06	3.3460694e-08	1.1986603e-10	1.026188e-10	9.9223935e-11
o	0.4695256	0.49505448	0.033239737	0.0021800227	1.1602179e-07	2.575421e-09	9.616513e-09
n	0.2998929	0.6024596	0.0970797	0.0005675642	2.5013046e-07	5.951284e-09	2.4713867e-08
ò	0.22147726	0.36713707	0.2701891	0.14011195	0.001009457	5.928482e-05	1.5898633e-05
n	0.093682215	0.15038763	0.7000815	0.055825092	2.3117807e-05	1.0514438e-08	3.5643419e-07
t	0.13980313	0.21674253	0.6344913	0.008915304	4.7405367e-05	1.4871321e-07	1.3694539e-07
a	0.8037705	0.13316193	0.06149291	0.00059090543	0.000983556	2.2245308e-07	1.6374068e-08
t	0.058871116	0.09181201	0.73785055	0.11144042	2.4151308e-05	2.9159347e-08	1.7135684e-06
a	0.3079893	0.22021283	0.3397996	0.08522851	0.046663545	8.450826e-05	2.163947e-05
s	0.06513825	0.07212215	0.4508367	0.4111384	0.00074069353	2.2079126e-07	2.3630542e-05
ì	0.062378623	0.069542736	0.48042375	0.3021292	0.07408198	0.0003180083	0.011125778
n	0.04911334	0.051922258	0.2049427	0.66659313	0.02737092	3.7999857e-06	5.3821044e-05
n	0.038577445	0.04447825	0.32869843	0.5039568	0.083988756	2.1109825e-05	0.00027929936
e	0.025335243	0.029230807	0.3191951	0.5489103	0.07537669	0.00026247662	0.0016893297
f	0.031346038	0.03224336	0.08008938	0.4095536	0.43473196	5.094454e-05	0.011984635
a	0.12730859	0.10552594	0.19387788	0.32576522	0.17285162	0.040220868	0.034449913
n	0.04840972	0.047910094	0.07282501	0.33532938	0.46787465	0.0016959063	0.025955228
o	0.025143305	0.026038045	0.0557958	0.29059458	0.38632458	0.0041903234	0.21191333
ò	0.039615348	0.038970597	0.05874841	0.27156496	0.5139506	0.009440232	0.067709856
k	0.033957656	0.034565754	0.06482335	0.32965508	0.50581855	0.0053966525	0.02578302
a	0.070992865	0.047444955	0.043018036	0.11788161	0.35935614	0.280402	0.080904365
v	0.035633042	0.03491842	0.036187503	0.054049045	0.12021423	0.3438282	0.37516958
r	0.038039643	0.02941401	0.021602754	0.032875694	0.11579468	0.5957225	0.16655071
è	0.021179777	0.07036935	0.55916333	0.20164968	0.058175486	0.06105466	0.028407719
c	0.032369513	0.032450415	0.033590987	0.044122316	0.08400548	0.05400069	0.7194606
h	0.042523403	0.042230166	0.043806743	0.05912174	0.11544818	0.4731466	0.22372313
i	0.026344562	0.087355785	0.28510845	0.36625552	0.076409854	0.048353646	0.110172234
</S>	0.0044149077	0.034090832	0.035085887	0.039106753	0.04256731	0.09776996	0.74696434
