 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.31174406	0.6830569	0.005193923	3.702747e-06	1.2546095e-06	1.7720144e-07	1.3995479e-07
a	0.94513273	0.05404938	0.0007869164	3.093096e-05	2.6701803e-08	6.6801537e-10	4.522916e-10
n	0.53435254	0.46563768	9.672815e-06	3.3460694e-08	1.1986603e-10	1.026188e-10	9.9223935e-11
o	0.4695256	0.49505448	0.033239737	0.0021800227	1.1602179e-07	2.575421e-09	9.616513e-09
n	0.2998929	0.6024596	0.0970797	0.0005675642	2.5013046e-07	5.951284e-09	2.4713867e-08
ò	0.22147726	0.36713707	0.2701891	0.14011195	0.001009457	5.928482e-05	1.5898633e-05
n	0.093682215	0.15038763	0.7000815	0.055825092	2.3117807e-05	1.0514438e-08	3.5643419e-07
t	0.13980313	0.21674253	0.6344913	0.008915304	4.7405367e-05	1.4871321e-07	1.3694539e-07
a	0.8037705	0.13316193	0.06149291	0.00059090543	0.000983556	2.2245308e-07	1.6374068e-08
t	0.058871116	0.09181201	0.73785055	0.11144042	2.4151308e-05	2.9159347e-08	1.7135684e-06
e	0.3079893	0.22021283	0.3397996	0.08522851	0.046663545	8.450826e-05	2.163947e-05
s	0.06797175	0.07474297	0.45162115	0.4049109	0.00073022896	1.6012386e-07	2.2809514e-05
m	0.07945464	0.08388637	0.4858942	0.26757497	0.07697811	0.0002758621	0.00593585
à	0.0019012764	0.5819537	0.32972395	0.08013402	0.0030553234	2.8537956e-06	0.0032288884
n	0.047863796	0.050498728	0.19182017	0.6748557	0.034606915	1.651e-05	0.0003381259
t	0.027278725	0.034499224	0.3201502	0.49236825	0.123983465	0.0007656807	0.00095433963
e	0.11387597	0.075635776	0.40873188	0.3228839	0.06833697	0.0029284582	0.007606964
a	0.038214386	0.03934961	0.09163295	0.46873844	0.35337237	7.746076e-05	0.008614809
n	0.034651477	0.035603035	0.08457904	0.42615205	0.40785944	0.00031432355	0.010840564
o	0.07098268	0.07154836	0.099175125	0.34063363	0.35816717	0.009039263	0.05045375
ò	0.08376865	0.07539088	0.08379052	0.23788503	0.47194737	0.011384091	0.035833433
k	0.035812054	0.036404822	0.06572848	0.32733557	0.5030526	0.00359789	0.02806857
a	0.076155975	0.04438778	0.037293203	0.10102984	0.32686567	0.32204074	0.0922268
v	0.03476952	0.033846594	0.034797866	0.050922915	0.1104073	0.34760758	0.3876482
r	0.041970327	0.027404075	0.018456908	0.02878398	0.123696744	0.619152	0.14053598
è	0.017407881	0.08262808	0.56457776	0.20045626	0.051001504	0.051868223	0.03206038
c	0.032863196	0.032943584	0.034013607	0.04385537	0.08096116	0.057697397	0.7176657
h	0.043061573	0.042621244	0.044039857	0.05897812	0.11357808	0.46590078	0.23182029
i	0.024854219	0.094937176	0.29457182	0.36453915	0.08094879	0.043340366	0.09680854
</S>	0.0046273083	0.034421235	0.035376135	0.039147113	0.042129338	0.095636524	0.74866235
