 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.99767774	0.0022828577	2.7614478e-05	6.7020997e-06	4.9495443e-06	1.3762455e-07	1.11834995e-08	4.7315996e-09	2.1692654e-09	2.0083446e-09	2.6918328e-09	1.6514299e-09	1.6272726e-09
ù	0.9870919	0.0127586145	0.00014635846	1.8976731e-06	1.1884307e-06	6.7466117e-09	4.184004e-09	3.3265324e-10	1.4788585e-11	1.9439008e-11	3.88942e-11	5.5303084e-12	5.0890576e-12
r	0.4741573	0.50127244	0.024554932	1.2294874e-05	2.7564881e-06	2.0910294e-07	3.4329066e-08	1.9835577e-08	3.6970036e-09	3.605528e-08	2.9908482e-09	1.72643e-09	1.6232637e-09
u	0.41772348	0.5664643	0.015091754	0.0006401562	8.0194084e-05	1.3728307e-07	1.2886333e-09	1.9978206e-09	2.7608665e-10	7.1224976e-10	1.9525045e-10	1.5536548e-11	1.6605066e-12
k	0.19327033	0.7070312	0.099694006	4.3067766e-06	1.8595986e-07	3.7214731e-09	6.368293e-10	2.5163163e-10	2.2014991e-10	2.6995925e-10	2.144419e-10	2.0524926e-10	1.8361264e-10
a	0.28947037	0.5022792	0.1199979	0.08364035	0.0045820787	3.0033014e-05	3.270976e-08	3.3292864e-08	3.5630082e-10	8.926089e-10	4.5787557e-10	3.2670613e-11	8.847854e-12
s	0.10125453	0.2994704	0.58956426	0.009359802	0.00034760346	3.3405352e-06	8.822007e-09	2.2701299e-09	5.5750043e-10	1.9487425e-09	4.0858772e-10	2.395453e-10	2.908616e-10
ì	0.08183456	0.31083313	0.5280911	0.06627519	0.011863862	0.0010790012	5.5910427e-06	1.7460376e-05	1.2763852e-08	1.1754424e-07	1.7304671e-08	3.4394643e-11	6.3975986e-12
t	0.056104086	0.13123393	0.721788	0.09021591	0.00061480445	4.0688326e-05	1.650035e-06	6.987847e-07	4.8203585e-08	4.5435083e-08	1.3378717e-07	1.493533e-09	2.2794084e-09
a	0.04297187	0.18557759	0.5635141	0.18627721	0.021513885	0.00013106268	1.3366149e-05	8.733071e-07	8.754217e-09	5.7139866e-09	1.6747119e-09	9.056489e-11	8.535427e-12
m	0.049489476	0.07134978	0.38946274	0.47617164	0.0097018955	0.0038232885	3.2259655e-07	8.371094e-07	4.3274118e-09	8.2404945e-09	3.2649135e-09	1.6338352e-10	1.0744674e-09
i	0.102597766	0.13646692	0.50001	0.12307107	0.13230361	0.005007883	0.00032155906	0.00021734132	1.0687477e-06	2.623092e-06	1.3449707e-07	3.155212e-10	3.6306208e-11
a	0.058523037	0.065745525	0.1808251	0.5082389	0.1643635	0.022216504	1.6890357e-05	6.996454e-05	2.3454814e-07	1.6841685e-07	1.5243137e-07	4.1262088e-10	6.304021e-09
f	0.03566072	0.044157173	0.10813238	0.2887417	0.27032384	0.25271612	0.0001704868	9.7261836e-05	1.8499654e-07	6.711962e-08	1.1789587e-08	3.1609687e-10	1.3298483e-09
o	0.09465034	0.09885259	0.17049444	0.12085697	0.49794555	0.0072519258	0.007412206	0.0010868364	0.0013184004	0.00011595978	1.458219e-05	7.862009e-08	2.0604338e-08
r	0.050986025	0.05365717	0.09447366	0.25758308	0.42627528	0.11402082	0.001971367	0.0008852006	0.00014315314	2.1414899e-06	2.0467103e-06	2.9742644e-08	1.320612e-07
à	0.03701455	0.04128428	0.110368215	0.210652	0.510667	0.005002256	0.07461669	0.007684879	0.0021316218	0.0005608866	1.4431274e-05	3.132985e-06	5.7427787e-08
s	0.029204115	0.030448629	0.048839755	0.12183302	0.24498805	0.5149131	0.0037359882	0.005591821	0.00038749573	4.8346425e-05	8.835112e-06	4.940634e-07	3.309704e-07
o	0.02136191	0.024804307	0.08141139	0.24359755	0.32741493	0.25860095	0.021552918	0.014264055	0.0059890123	0.00093433587	6.636829e-05	1.8319174e-06	4.780889e-07
l	0.065051936	0.065625	0.07366977	0.10369794	0.17596978	0.29370815	0.18795735	0.026881704	0.0067638992	0.0005752714	9.4274386e-05	3.95807e-06	9.802882e-07
a	0.044664714	0.04587933	0.06606488	0.13916326	0.34506464	0.013967809	0.30016217	0.021559658	0.015135563	0.0072941515	0.0009777255	6.284336e-05	3.336518e-06
m	0.05663391	0.056815848	0.05996263	0.07141499	0.09862932	0.27763525	0.26921448	0.080653705	0.022068175	0.006120645	0.0007052339	0.00013718766	8.681025e-06
è	0.05689473	0.056080557	0.060576506	0.095525004	0.16985396	0.022418274	0.40874436	0.07597185	0.02153324	0.014439031	0.01643159	0.0013046648	0.00022623899
n	0.0270208	0.027133511	0.028669415	0.034281243	0.04961127	0.28773803	0.25305685	0.17002401	0.107773945	0.014049728	0.00026705762	0.00035747795	1.6673943e-05
t	0.030616218	0.030470714	0.03346799	0.045559675	0.078426905	0.4462504	0.09836368	0.08615365	0.07735123	0.063087255	0.010107609	0.00012804255	1.6591513e-05
e	0.20197313	0.080807775	0.04302691	0.16515885	0.061668765	0.038053133	0.30288452	0.084576055	0.010843722	0.006289842	0.0045658564	2.5283498e-05	0.00012618912
e	0.027599314	0.027615363	0.028071776	0.029640207	0.0335594	0.10745392	0.11315124	0.29713652	0.16869366	0.15492229	0.006730958	0.005140991	0.00028436256
s	0.01997892	0.020003142	0.02023878	0.021062085	0.023158422	0.06497625	0.013091944	0.2434681	0.21679033	0.23941787	0.102487974	0.012951705	0.0023744246
a	0.027960783	0.027550029	0.027307237	0.03169973	0.036098912	0.026434874	0.1794871	0.31033888	0.15610941	0.05681166	0.11617984	0.0023520826	0.0016694803
l	0.03170417	0.031643327	0.031634826	0.032332	0.033075705	0.055747427	0.06112231	0.24872321	0.19244137	0.24082299	0.029615637	0.009403809	0.0017332474
l	0.024609834	0.024338419	0.024406923	0.026774405	0.02961311	0.016162565	0.11865252	0.26440552	0.16475332	0.09773279	0.18959086	0.0017845101	0.017175218
i	0.017935319	0.0046305237	0.015779415	0.07410573	0.07080621	0.016148265	0.014167926	0.63432705	0.09409788	0.04443886	0.004707294	0.0053110663	0.0035444999
m	0.016832791	0.01684415	0.017019343	0.017633108	0.019210164	0.049737208	0.056566335	0.20881504	0.22724698	0.21381783	0.07193763	0.052407507	0.03193187
o	0.011790498	0.0115229245	0.011154234	0.012464615	0.012063547	0.019564882	0.050938208	0.18527442	0.17930907	0.19831479	0.2506123	0.036323108	0.020667437
n	0.023726264	0.023680076	0.02388828	0.024178682	0.024873259	0.037232224	0.040012427	0.15379226	0.15488356	0.20928223	0.116849646	0.047780216	0.11982088
ò	0.012181153	0.0120983515	0.012307993	0.012795146	0.0136858625	0.032173127	0.019465366	0.16370806	0.15776524	0.19691448	0.20623775	0.121799044	0.038868472
m	0.013505359	0.0135107795	0.013591796	0.013878133	0.014609486	0.028138267	0.031167615	0.13530439	0.14066534	0.15320934	0.111808844	0.26045647	0.0701542
à	0.01599241	0.015819825	0.015485412	0.016061546	0.015194521	0.019421784	0.024062356	0.08603948	0.09416081	0.1266015	0.20278274	0.2796111	0.08876648
i	0.01409505	0.014096556	0.014118082	0.014194746	0.014387312	0.01767187	0.018442553	0.049640935	0.053258814	0.07263772	0.122434475	0.34022745	0.25479448
</S>	0.028804857	0.028808331	0.0288257	0.02888448	0.029012045	0.03157494	0.009732584	0.052431524	0.05191581	0.07089113	0.09447675	0.27737814	0.26726368
