 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.8368782	0.14590137	0.016071664	0.0011207481	2.4260122e-05	2.5316274e-06	9.2627323e-07	6.83353e-08	2.68678e-07	3.6422e-08	1.12608e-08	1.2477201e-08	3.5758485e-09	3.391705e-09
à	0.024918552	0.002641812	0.88613933	0.0862914	8.70704e-06	8.3311186e-08	6.171049e-08	4.9748397e-09	1.4129975e-08	9.934548e-10	8.196787e-10	1.3034032e-09	1.2965918e-09	3.774665e-10
b	0.09753535	0.1955356	0.3537231	0.31264672	0.04048204	2.3846225e-05	4.6728866e-05	4.880554e-07	5.9785852e-06	3.221989e-08	1.900718e-08	1.7539348e-08	2.1247146e-09	1.9525799e-09
b	0.19123422	0.19834603	0.3019648	0.207296	0.09787248	0.0009751224	0.0019069642	6.1177843e-06	0.00039802448	1.1281737e-07	3.058246e-08	4.3304787e-08	2.6515405e-09	2.6448328e-09
e	0.6893682	0.3101125	0.00043725187	7.579984e-05	5.898393e-06	1.1850272e-07	1.6903572e-07	3.1234247e-08	1.5674502e-08	3.5356313e-09	4.030739e-09	7.54076e-09	1.6798604e-10	2.8823234e-11
t	0.17407347	0.4239242	0.25906178	0.11519625	0.027666762	1.44009455e-05	4.7941525e-05	4.727159e-07	1.4722459e-05	2.1239995e-08	5.812664e-09	4.026614e-09	3.8160372e-10	2.7607938e-10
o	0.28192705	0.6092569	0.06151468	0.030599723	0.0138425315	0.0005989966	0.0020752004	3.6403813e-05	0.0001482323	1.603546e-07	2.5688367e-08	9.4722616e-08	6.3284655e-10	5.6375685e-11
à	0.09718578	0.14189966	0.13706355	0.14164267	0.47565976	0.0015494226	0.0047333813	5.9169208e-05	0.00020641164	1.9809279e-07	2.0414491e-08	7.4372872e-09	1.1329996e-09	7.8337464e-10
t	0.033471096	0.049570814	0.0727062	0.14691383	0.5559321	0.080516025	0.06021517	0.00012987824	0.00054339995	1.401414e-06	6.6456536e-08	2.6126987e-08	2.7004807e-09	1.2785039e-08
t	0.17664695	0.21212706	0.1470339	0.16604148	0.2458919	0.022012537	0.016248696	0.0016000475	0.01237821	1.6066973e-05	1.933357e-06	1.1809475e-06	5.9750835e-09	4.984655e-08
o	0.7422303	0.19827762	0.012811527	0.038686622	0.006391298	0.00029317863	0.0012042107	7.716078e-06	9.3165356e-05	6.6945194e-07	1.8336625e-06	1.5575841e-06	2.1811319e-08	2.619365e-07
k	0.044671495	0.048982006	0.04929181	0.058333073	0.6787508	0.06686614	0.040178534	0.0071311276	0.0057048094	7.803542e-05	1.02153745e-05	1.830234e-06	4.490893e-08	4.805773e-08
o	0.31936446	0.3801208	0.059840847	0.05909226	0.07798503	0.038089138	0.028692592	0.016772235	0.019741336	0.0002666768	2.2631624e-05	1.1588817e-05	1.2992666e-07	2.47196e-07
r	0.026835954	0.02777931	0.028112037	0.03106813	0.28069168	0.32646522	0.23183434	0.019400895	0.025968656	0.001716217	9.1542315e-05	3.4821704e-05	8.2500264e-08	1.1130921e-06
à	0.047411766	0.053783625	0.029748082	0.030609652	0.43658495	0.24312112	0.04945889	0.055681475	0.04739556	0.0058389856	0.00026389293	4.067975e-05	4.4845e-07	6.0849885e-05
s	0.014921372	0.015752561	0.016636245	0.019975824	0.20507467	0.2754495	0.31982067	0.113138124	0.01807176	0.0010295203	7.64186e-05	4.7241505e-05	1.9369588e-06	4.017278e-06
i	0.013589574	0.016194632	0.016368235	0.023903491	0.2680268	0.22778295	0.26165023	0.09896859	0.06020948	0.0116849365	0.0014690249	0.00013667512	2.3318626e-06	1.3031674e-05
k	0.01663072	0.016854534	0.01697082	0.017735507	0.08365192	0.20688261	0.26447165	0.17864954	0.1762783	0.018600414	0.0025406776	0.00069684675	7.934833e-07	3.5667614e-05
o	0.09911417	0.10212941	0.029311012	0.020581754	0.20606859	0.1793762	0.08267839	0.12975797	0.10153785	0.04187336	0.0052656657	0.00057288643	3.991906e-05	0.0016927847
r	0.023913324	0.02404185	0.0236637	0.023794409	0.05892067	0.15586022	0.2317072	0.21221809	0.18234144	0.04300171	0.01609551	0.003510673	3.882117e-06	0.0009273517
à	0.05118554	0.052519605	0.019070629	0.013393866	0.21160564	0.28918427	0.083872184	0.084261246	0.06888019	0.07323962	0.027471278	0.0016809059	0.0006218359	0.023013152
s	0.0142423995	0.014368193	0.014487073	0.014961157	0.051260836	0.14018014	0.20008005	0.26237416	0.15946078	0.09441757	0.017416205	0.009634728	0.00011793793	0.0069986745
i	0.012635847	0.012969095	0.010743196	0.010376643	0.10553663	0.21388584	0.22606847	0.1392283	0.059733234	0.16024321	0.03662317	0.0065805344	0.0009565935	0.004419223
s	0.01586745	0.015899414	0.015797002	0.01582733	0.023862716	0.0481882	0.07571438	0.13962987	0.08740987	0.21279871	0.18648069	0.10750352	0.00012518812	0.05489569
i	0.06368049	0.064707704	0.016443484	0.010300233	0.1116218	0.22057982	0.07264756	0.08040185	0.052483995	0.12144899	0.08981499	0.0090625025	0.030002011	0.056804612
e	0.018975236	0.018993022	0.01809917	0.017588899	0.021963377	0.030641219	0.040689517	0.07029101	0.043983236	0.17916986	0.2355999	0.20062523	0.0024420673	0.10093829
e	0.01637994	0.016389938	0.016332917	0.016328607	0.018874317	0.025930667	0.034155186	0.059802983	0.03734389	0.18905273	0.28142565	0.26971805	0.002684933	0.015580152
e	0.019553542	0.019567933	0.019195165	0.01900181	0.022758434	0.031956825	0.041153707	0.060350306	0.024431998	0.2130086	0.30247843	0.20991333	0.004382736	0.012247203
e	0.020139705	0.020154826	0.019413492	0.01898761	0.022723077	0.030132188	0.037207086	0.05131495	0.02113852	0.1911289	0.29781854	0.24803002	0.009419562	0.012391421
e	0.019099062	0.019111624	0.018632993	0.018361645	0.021391174	0.027891137	0.034445737	0.04963128	0.022923237	0.17945819	0.28984934	0.26895836	0.015685478	0.014560696
t	0.019404238	0.01941478	0.01901305	0.018784028	0.021322122	0.026704703	0.032143332	0.045319747	0.02275936	0.16209655	0.28196916	0.28613785	0.025164878	0.01976622
è	0.04989145	0.050113704	0.026514374	0.019329667	0.049439177	0.056088645	0.023225412	0.012791247	0.00683202	0.06089294	0.115408055	0.0958931	0.3468452	0.08673496
