 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.80917174	0.18456098	0.0058836304	0.00037584107	7.5435064e-06	3.029504e-07	4.1391015e-08
à	0.040729813	0.009534603	0.905412	0.04432345	1.3248572e-07	1.3920905e-08	1.5586421e-08
b	0.078326784	0.32008243	0.43956578	0.16189632	0.00012847052	1.4537929e-08	1.8490714e-07
b	0.07085888	0.14832327	0.21884565	0.56116104	0.00080701825	2.0620964e-06	2.073641e-06
i	0.955357	0.04440526	0.00023015287	7.441381e-06	1.195808e-07	9.344817e-09	2.1740492e-08
t	0.17378378	0.60249984	0.17644912	0.04722796	3.9129245e-05	7.527373e-08	5.4722815e-08
o	0.23907779	0.69640374	0.021488197	0.04272155	0.0002711258	3.602621e-05	1.575075e-06
u	0.11342857	0.29868585	0.33368948	0.25295666	0.0012362222	7.716635e-07	2.4054525e-06
k	0.055947024	0.07356915	0.14959435	0.4491992	0.27140248	3.828601e-05	0.00024956508
o	0.4731815	0.4204661	0.0031801956	0.01669643	0.033618122	0.028169123	0.024688607
r	0.045608006	0.07979651	0.17738591	0.50729394	0.18846825	9.911062e-05	0.0013482097
a	0.060709927	0.11819129	0.16749202	0.5557962	0.030025125	0.028024232	0.039761174
s	0.03372253	0.04856336	0.09366507	0.30241728	0.4812621	0.0005033992	0.039866336
ì	0.053239837	0.08219229	0.08142794	0.42694628	0.1663218	0.11942694	0.07044485
u	0.038750954	0.047206827	0.07610502	0.21118896	0.51423293	0.0039552	0.108560085
t	0.030067412	0.035356194	0.053396154	0.14066766	0.6477003	0.019931687	0.07288062
è	0.058910854	0.059120048	0.009723452	0.056489233	0.42995065	0.337605	0.048200786
l	0.023887388	0.024670111	0.026913926	0.03851014	0.3044878	0.1490236	0.43250698
i	0.024751425	0.026203383	0.022351908	0.050890274	0.34669527	0.46971667	0.059390984
à	0.0246817	0.024753738	0.024408298	0.025868451	0.06048491	0.2759073	0.5638956
s	0.021097815	0.021363288	0.021923432	0.025815407	0.1520068	0.30976012	0.4480331
p	0.035621244	0.035628363	0.019479882	0.034315106	0.12073905	0.67310065	0.08111566
r	0.01134008	0.0071242694	0.00026384447	0.00016620381	0.005567078	0.9699976	0.005540865
o	0.0642971	0.024968985	0.00012928528	0.00015706543	0.022856537	0.8803778	0.0072131096
</S>	0.022602903	0.02267043	0.02266382	0.023318365	0.05212128	0.31256142	0.5440618
