 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.6148421	0.38181135	0.003302151	3.9015154e-05	3.667339e-06	1.5387162e-06	1.0369999e-07	1.411907e-08	1.1492611e-08	1.2260031e-08	1.4310427e-08	1.0410093e-08	1.03260875e-08	1.0370993e-08
p	0.06417443	0.9357219	0.00010365816	2.894671e-08	8.262594e-10	6.4996375e-10	7.520983e-10	6.5777467e-10	5.7233646e-10	5.723386e-10	5.4510946e-10	5.407477e-10	2.4704877e-10	1.1109881e-10
e	0.88391316	0.06574523	0.004037969	0.045120534	0.00053383724	0.0006400694	7.84816e-06	1.2963742e-06	4.9484033e-08	2.4961041e-08	2.0928164e-09	6.7936673e-10	1.761886e-11	7.7396596e-11
t	0.2346583	0.7618703	0.0032037168	0.00026746787	5.684898e-08	6.637767e-08	3.0877245e-09	2.9516651e-09	7.372543e-10	9.168753e-10	6.209986e-10	2.6919836e-10	1.2714721e-10	1.3104025e-10
ì	0.32393855	0.55743396	0.03053	0.08611196	0.0013227804	0.0006094834	5.1502117e-05	1.7489048e-06	5.357497e-09	2.6390992e-09	2.6730299e-10	1.8396472e-11	3.184091e-12	2.585845e-12
a	0.09853897	0.3924432	0.50568634	0.0033088326	1.0841403e-05	1.0120567e-05	1.1870313e-06	4.0125877e-07	3.5119193e-08	3.5819713e-08	4.3852397e-09	8.149159e-10	1.8714745e-11	3.2221358e-11
e	0.09863641	0.34339875	0.541499	0.016438134	2.3360652e-05	4.319996e-06	4.578469e-08	1.2272213e-08	3.246811e-09	1.380986e-09	6.9658285e-10	1.4371894e-10	6.251454e-11	3.0732653e-11
s	0.14003396	0.17385675	0.20569967	0.47743192	0.0008884184	0.0020792512	7.258528e-06	2.6651292e-06	6.750417e-08	3.623877e-08	1.9835016e-09	1.2617069e-09	1.2180364e-10	1.620817e-10
ò	0.30088714	0.21631122	0.0047141374	0.34394702	0.08125114	0.015157033	0.037718754	1.3090673e-05	4.0321837e-07	6.209923e-08	1.5323144e-08	1.4534465e-09	4.820331e-11	3.7828064e-11
z	0.06327036	0.07415565	0.41314405	0.44661096	0.0014350967	0.0013467562	3.4348654e-05	2.2107251e-06	3.5885574e-07	1.1489305e-07	5.2765408e-08	2.759227e-08	7.9478015e-09	2.2316323e-08
u	0.055712193	0.07160936	0.34642655	0.44392616	0.07763403	0.004410137	0.00027194756	9.308179e-06	2.447411e-07	1.6651871e-08	1.8849609e-09	1.7096471e-09	3.2329173e-10	8.550352e-10
n	0.14004698	0.14615808	0.35556248	0.3140635	0.026680553	0.016875736	0.00059728185	1.4634635e-05	6.297337e-07	8.102169e-08	1.09638805e-08	2.6896139e-09	4.9354665e-10	1.1398713e-09
e	0.058692716	0.06181607	0.14338058	0.24842763	0.35887817	0.11079457	0.017793026	0.000214677	2.4996202e-06	5.0736656e-08	1.5068802e-09	6.016887e-10	1.5192448e-11	6.419543e-11
f	0.04528215	0.04624705	0.08408599	0.11364754	0.21304072	0.45320094	0.04406572	0.00028453497	0.00014319383	2.121143e-06	6.4575296e-08	6.243045e-09	1.484777e-10	1.0721208e-09
à	0.1724401	0.13709661	0.0035886522	0.27691826	0.08071136	0.015868098	0.30557352	0.00622533	0.001561785	1.6043468e-05	1.7291299e-07	2.4137524e-08	1.0674241e-10	8.7402935e-10
i	0.033414647	0.034680475	0.09067505	0.1522865	0.15844499	0.42485887	0.103544995	0.0020329726	5.783896e-05	2.9948606e-06	5.044948e-07	3.482491e-08	1.832989e-08	1.0864976e-07
e	0.02989932	0.030618966	0.061288238	0.090274446	0.20645368	0.49510404	0.0792178	0.005308662	0.0018043632	2.5343617e-05	5.011424e-06	1.2620569e-07	3.1133973e-10	2.8553716e-08
s	0.054730278	0.055019066	0.06579787	0.07718265	0.13513647	0.40472302	0.17537369	0.01881718	0.013103437	0.000100349935	1.5612317e-05	2.5154685e-07	1.1454709e-09	1.0803769e-07
ò	0.027691154	0.026534358	0.015679594	0.045960028	0.10960425	0.13612275	0.37469715	0.1858889	0.07571772	0.0021001943	2.8383638e-06	9.914448e-07	3.2739367e-09	1.9389316e-07
z	0.04573842	0.045928013	0.053588226	0.062429782	0.105791815	0.30726063	0.3330385	0.03721896	0.008860387	0.00014127331	2.764088e-06	2.0836403e-07	5.5135782e-08	9.184663e-07
u	0.026224341	0.026386622	0.033858716	0.045698	0.10111754	0.27837774	0.30457965	0.16785769	0.013679594	0.002205752	1.2051763e-05	1.4553617e-06	2.0014182e-08	8.308708e-07
n	0.1083125	0.10830688	0.10900787	0.113486804	0.12542804	0.17855968	0.17455141	0.06657003	0.0101963915	0.0055176797	2.6777358e-05	1.9349482e-05	1.00740735e-07	1.6547427e-05
f	0.039602708	0.039577823	0.04113333	0.04531821	0.061578233	0.14272542	0.14781748	0.23479833	0.24158828	0.0058049625	3.806132e-05	1.6953934e-05	5.2333813e-09	2.1671573e-07
à	0.042361017	0.011374104	0.0009027877	0.004309211	0.017770445	0.006163918	0.15527682	0.04258058	0.23252259	0.46386743	0.022692565	0.00017666607	1.1858892e-07	1.7839245e-06
i	0.035208803	0.035313718	0.039330553	0.043467313	0.06457723	0.17959143	0.21976589	0.05934744	0.30213162	0.018347342	0.0009207189	0.0018240521	5.5966622e-05	0.00011790023
o	0.037606794	0.03764095	0.039457135	0.04113712	0.05024484	0.09808549	0.08530922	0.13343614	0.4501513	0.023229051	0.0001784613	0.0034517734	5.198646e-05	1.9705602e-05
g	0.06027202	0.06027754	0.06088941	0.062303122	0.06783103	0.09470811	0.08665282	0.12840092	0.3478724	0.018513635	0.00021944473	0.010848008	7.554186e-05	0.0011359791
e	0.033424754	0.03267055	0.02228261	0.032592773	0.0389255	0.05666808	0.07444345	0.08714577	0.3311447	0.25570455	0.01646774	0.013832905	0.0018777044	0.0028189754
l	0.051946416	0.051222675	0.04052789	0.05058267	0.05549506	0.06741	0.074433886	0.08895584	0.21549863	0.09775942	0.008937955	0.1763966	0.0010064425	0.019826509
à	0.021696074	0.022428405	0.016114717	0.022529457	0.02488158	0.031169657	0.046546087	0.036872774	0.2052147	0.36324266	0.18481842	0.009138433	0.0056952075	0.009651785
o	0.043046273	0.043054283	0.043456562	0.044085648	0.046676762	0.059163444	0.064744264	0.07168549	0.23819715	0.23803437	0.010144742	0.08711403	0.0060469243	0.0045500495
p	0.03764803	0.037672624	0.037932415	0.03824305	0.03967012	0.046396557	0.0477226	0.05683003	0.14776778	0.17410874	0.005806005	0.30501136	0.014263286	0.010927367
r	0.025672762	0.024632996	0.011842328	0.02221924	0.02589477	0.026195575	0.030474318	0.030077258	0.069268815	0.1527967	0.24402837	0.15443112	0.102391124	0.08007467
ò	0.0010766115	0.0054653883	0.0013849803	0.0039322623	0.0052982317	0.0025918859	0.060130246	0.01360065	0.11353626	0.63349605	0.12028821	0.027733352	0.0044744564	0.0069912984
p	0.043877516	0.043891914	0.044277556	0.04465746	0.046515625	0.05548221	0.05941764	0.06248664	0.18609008	0.20534684	0.019829	0.11859672	0.030182557	0.039348237
p	0.02762627	0.026530454	0.014500601	0.024470175	0.02788942	0.028702848	0.03141271	0.033405352	0.052186333	0.115844406	0.20334461	0.30758297	0.08104761	0.025456259
i	0.002479388	0.009005008	0.0084204385	0.019199051	0.01817092	0.009211272	0.17224286	0.011116129	0.087347195	0.42738962	0.17277142	0.04231556	0.0054966197	0.014834474
