 	avete	cucinato	le	verdure	</S>
m	0.99546766	0.004295137	0.00022107645	1.6124852e-05	5.8439447e-08
a	0.96312326	0.03685602	1.8698684e-05	2.0895836e-06	2.0358333e-09
r	0.8939644	0.106029466	6.092009e-06	5.943639e-08	8.549551e-09
è	0.25983977	0.69166464	0.048476964	1.1699477e-05	6.9466405e-06
t	0.30705526	0.68263453	0.010295444	1.3526421e-05	1.2307521e-06
s	0.22003637	0.7653971	0.013797751	0.00075481844	1.3980798e-05
a	0.050069205	0.9290743	0.0019545613	0.018901868	1.8974307e-08
t	0.123437144	0.33032382	0.5460273	0.00012272358	8.9002504e-05
o	0.1328233	0.32031366	0.51506263	0.030689746	0.0011106991
t	0.08533041	0.13898063	0.7738304	0.001460966	0.00039760143
a	0.06532436	0.09793772	0.6703509	0.1362547	0.03013231
l	0.08465247	0.11518304	0.78774726	0.0037492628	0.008667943
à	0.04247733	0.053838793	0.2592374	0.505315	0.13913144
c	0.033801444	0.0410639	0.24987783	0.036431983	0.6388248
h	0.065300256	0.04479383	0.390766	0.25080284	0.24833708
a	0.109170094	0.14894144	0.5476699	0.17407545	0.020143135
n	0.04358438	0.046109427	0.119830765	0.2236927	0.5667827
a	0.050776687	0.036613002	0.13665856	0.19609664	0.57985514
</S>	0.037408873	0.03789988	0.05020981	0.043870687	0.83061075
