 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.94945073	0.050164726	0.00012836036	0.00025524147	8.7542423e-07	3.8574946e-08	9.067032e-09	9.741543e-09	8.111622e-09	8.583986e-09
a	0.14284065	0.85715324	1.9711315e-06	4.232552e-06	5.8005836e-09	2.7204217e-09	1.0876277e-09	7.4547024e-10	8.6302554e-10	3.81406e-10
p	0.30728948	0.5142504	0.17495155	0.0035001703	1.9628903e-06	6.373931e-06	3.196337e-09	3.9201575e-09	9.1245317e-10	5.039641e-10
e	0.47327936	0.16875784	0.30323625	0.04364501	0.010906506	0.00017489213	1.0388696e-07	5.4556355e-09	2.6120666e-09	9.418455e-10
s	0.17080875	0.74392056	0.085083485	0.00018676936	2.7531016e-07	2.0016542e-07	2.01475e-09	1.6709906e-09	2.247945e-10	3.4602554e-10
a	0.247358	0.5298926	0.16555898	0.054268155	0.002522899	0.0003990021	2.7292015e-07	3.0367824e-09	2.5989609e-08	1.899481e-10
m	0.10489275	0.48803845	0.38841483	0.018651143	2.6129028e-06	2.154796e-07	3.1195635e-09	2.495872e-09	2.8214248e-10	5.6396027e-10
m	0.21181539	0.4466016	0.22548868	0.057814837	0.03542789	0.02282968	2.1629116e-05	3.70877e-08	3.4147521e-07	2.0280475e-09
è	0.7678878	0.12121159	0.09323386	0.016302247	0.0007638221	0.00059860985	1.7872355e-06	3.0410672e-07	2.6626987e-08	1.348847e-08
n	0.13076335	0.27113396	0.5872904	0.0105609335	0.0001813694	6.377907e-05	5.732174e-06	6.194335e-08	3.1329736e-07	3.1133233e-08
o	0.056664318	0.26715073	0.51629347	0.15274677	0.006760558	0.0003823013	1.8550339e-06	6.105097e-10	2.5400333e-09	4.5554945e-11
o	0.031565405	0.06393701	0.35547975	0.53474444	0.013443684	0.00082952663	1.5846527e-07	1.716582e-08	3.4581195e-08	3.2375842e-09
k	0.0431943	0.054880947	0.20296565	0.47799906	0.21707293	0.0038807844	6.1711803e-06	1.5811514e-07	1.9357463e-08	3.6654573e-08
l	0.20681718	0.15958078	0.40344268	0.022728575	0.18320052	0.023769422	0.00045352706	4.4468316e-06	2.4695503e-06	4.2449872e-07
è	0.5696256	0.1882726	0.18294033	0.0404392	0.010447896	0.0077313827	0.00050484395	7.0910487e-06	1.1448766e-05	1.9482826e-05
o	0.026780788	0.039585955	0.19724022	0.556002	0.056056473	0.12390266	0.00035633097	3.141934e-06	7.20605e-05	3.9478627e-07
n	0.01608948	0.024255255	0.12636063	0.33889002	0.3009187	0.19291022	0.00051590696	9.943275e-07	5.841984e-05	4.3612167e-07
e	0.055606086	0.062220484	0.16935928	0.42324883	0.282795	0.006435093	0.00032631934	1.8067872e-06	6.9684265e-06	5.4011988e-08
o	0.036269594	0.037005603	0.045165453	0.14054166	0.34386438	0.39339638	0.0037042843	6.6555012e-06	4.072846e-05	5.2419387e-06
k	0.049679082	0.05064748	0.061603066	0.16916902	0.47198546	0.13358054	0.06249092	0.00046434658	0.00027492843	0.0001052288
l	0.12643068	0.10317711	0.18693027	0.0321885	0.4538509	0.035718806	0.03396869	0.02719878	0.00010327179	0.00043297213
è	0.27739006	0.22199853	0.18298644	0.059647884	0.21617222	0.024144683	0.016617453	0.00019669354	5.8898175e-05	0.0007871761
o	0.015963405	0.017045962	0.030620387	0.16712381	0.28388923	0.38402578	0.09985587	0.0005599307	0.0004969447	0.0004186546
n	0.014685004	0.015315771	0.022952996	0.11048245	0.2472059	0.34093305	0.21225682	0.026843576	0.00432094	0.005003447
e	0.040097598	0.04011742	0.046103694	0.10787327	0.32101834	0.2398501	0.19575278	0.0072062793	0.0018596115	0.00012091794
ò	0.039597206	0.0396529	0.040599305	0.049268477	0.08043468	0.24788257	0.39686057	0.073196396	0.025835017	0.006672911
l	0.018158823	0.018441182	0.02169927	0.060365736	0.17533602	0.32392153	0.35438097	0.0138465	0.009771199	0.0040787403
i	0.04096731	0.040388893	0.04491052	0.05886358	0.14046393	0.26180804	0.28908843	0.110614695	0.009238906	0.0036557047
i	0.04746033	0.04741943	0.0479639	0.0505602	0.06014442	0.11366133	0.2788184	0.14555685	0.04195075	0.1664644
f	0.026389241	0.026402606	0.026585296	0.028297182	0.034095176	0.06612414	0.18298626	0.10175476	0.4655978	0.041767523
a	0.03610535	0.027590416	0.05759354	0.0101266615	0.08307536	0.029155824	0.075135976	0.64477974	0.0017283065	0.034708824
m	0.022448042	0.02244352	0.022888796	0.026038	0.03750184	0.10374012	0.25280365	0.16498789	0.022187969	0.32496017
i	0.03980082	0.036074374	0.047937945	0.02356545	0.06572347	0.07684487	0.18930052	0.4387797	0.015483703	0.06648917
l	0.025313403	0.025312975	0.025547193	0.026930153	0.031821806	0.059417307	0.15391868	0.11216687	0.030938106	0.5086335
i	0.04029984	0.038828015	0.043324176	0.030939206	0.05834257	0.08103896	0.24528983	0.34478903	0.042566735	0.074581675
à	0.024794394	0.024801584	0.02504646	0.025884856	0.029107872	0.046524618	0.11209435	0.09323372	0.05335848	0.56515366
r	0.015205197	0.015215826	0.015334954	0.016532531	0.020558562	0.043963533	0.1276843	0.115191504	0.32864162	0.30167195
i	0.022795975	0.022678364	0.0232519	0.023861963	0.027968641	0.04876175	0.12713218	0.12583408	0.36021706	0.21749811
</S>	0.028314034	0.02830777	0.028392559	0.028588533	0.02941719	0.033503905	0.048848856	0.046240635	0.11958293	0.6088036
