 	voglio	che	Maria	venga	domani	</S>
i	0.999534	0.0004651497	1.7834691e-07	3.006823e-07	1.8689721e-07	1.13386896e-07
t	0.9842376	0.015741058	1.4486496e-05	2.0858533e-06	2.5017068e-06	2.2986264e-06
è	0.6703955	0.3269965	0.002355302	0.00024508382	5.071563e-06	2.593544e-06
l	0.528948	0.47087768	0.00014273344	2.5084959e-05	5.1045e-06	1.3019609e-06
o	0.22182438	0.7778323	0.00024323803	9.3478026e-05	5.233483e-06	1.517961e-06
i	0.18734114	0.7934761	0.014338913	0.004810636	1.8660812e-05	1.4463246e-05
M	0.0379845	0.057215847	0.53775555	0.35622147	0.010128843	0.0006938361
a	0.740817	0.23575908	0.0013625326	0.0038452563	0.00041231787	0.017803717
r	0.03346933	0.13669272	0.32381368	0.16515407	0.019155467	0.32171467
ì	0.093836	0.43123204	0.0018615393	0.0065620956	0.0004679826	0.4660404
a	0.04917492	0.10467898	0.689469	0.1334186	0.009157009	0.014101497
n	0.023643784	0.050310794	0.16638954	0.37571663	0.056032818	0.32790643
a	0.095908836	0.09681605	0.3003718	0.14968781	0.07359714	0.2836184
r	0.035899926	0.039327174	0.08665727	0.2427465	0.06320219	0.53216696
t	0.10774241	0.11321567	0.019186571	0.089792505	0.07966618	0.59039664
i	0.76881313	0.024027925	0.037596993	0.009644051	0.011530211	0.1483878
à	0.01312517	0.014638611	0.14832987	0.24784584	0.26254743	0.31351307
v	0.014763343	0.015379678	0.08256652	0.19171326	0.3300561	0.3655211
v	0.05760357	0.057444435	0.004598005	0.015729878	0.034674	0.8299501
r	0.7833048	0.006109734	0.0020489485	0.0020510405	0.0063750623	0.20011035
i	0.9358404	0.018024921	0.00013524549	0.000100221645	0.00012881323	0.045770418
</S>	0.067033045	0.057640094	0.000737244	0.001998827	0.0046846843	0.86790615
