 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.9999186	6.784156e-05	1.3374474e-05	1.5623122e-07	1.5961438e-08	2.003434e-08	8.930292e-09	1.3327356e-08	1.0055873e-08	7.806615e-09	1.122944e-08	7.721923e-09	7.8341955e-09	1.229543e-08	7.760371e-09	7.818611e-09	7.775231e-09
ì	0.9969144	0.003041574	4.376927e-05	2.2673719e-07	1.656171e-08	2.9960162e-08	1.8976597e-10	3.0498762e-10	2.9963224e-10	1.9883007e-11	1.6323441e-10	6.531397e-11	6.393522e-11	2.1914495e-10	1.9184179e-10	2.0454423e-11	1.8043081e-11
m	0.9943625	0.0055909585	4.5763423e-05	4.4028468e-07	1.2261867e-07	1.0179589e-07	8.7852186e-08	3.123249e-08	1.8945665e-08	7.491652e-09	5.5979785e-09	7.6620255e-10	1.1953092e-09	1.7492348e-09	3.1780152e-09	6.1795397e-10	6.0522776e-10
b	0.9112144	0.08862629	0.00015902806	2.382916e-07	8.19771e-09	6.2268257e-09	3.4733674e-09	5.015068e-10	4.4958634e-10	8.198839e-12	1.817259e-10	3.945864e-11	8.181972e-11	2.7143887e-10	2.89957e-11	1.0502067e-11	2.3395856e-12
e	0.99974066	0.00020048513	5.8494425e-05	2.4303773e-07	5.02896e-08	3.993127e-08	7.870721e-09	3.021456e-09	7.6266254e-10	3.9070633e-10	7.138403e-10	1.2092972e-10	2.8594502e-10	9.233446e-10	5.3943544e-10	2.502028e-10	1.4273048e-10
r	0.59477	0.40514454	8.470041e-05	6.9292565e-07	2.8110446e-08	1.7881314e-08	1.2520511e-08	8.633848e-10	9.520376e-10	6.300738e-10	5.958517e-10	5.868791e-10	5.8833277e-10	5.8291094e-10	5.870549e-10	5.7321625e-10	5.3682964e-10
i	0.33223322	0.61041903	0.05716658	0.00017984175	1.1879221e-06	6.9944406e-08	1.3663694e-08	6.3121075e-10	8.4670027e-10	8.796895e-12	1.322063e-10	1.6889094e-11	3.6857035e-11	1.2546585e-10	1.3292128e-11	1.1346936e-11	2.4062265e-12
d	0.17152286	0.82335603	0.005118751	2.3287193e-06	4.774436e-08	3.745926e-08	1.7653036e-08	7.8714213e-10	7.190274e-10	4.4104506e-10	3.5555894e-10	3.5308279e-10	3.54673e-10	3.4192463e-10	3.4529066e-10	3.354974e-10	3.1391917e-10
e	0.12525178	0.5628113	0.30400285	0.007782176	0.00015111982	6.969171e-07	1.2744029e-07	7.4543305e-09	3.3332614e-09	7.4332956e-11	7.0386463e-10	1.5751714e-11	4.7107894e-11	2.3028297e-10	4.016836e-11	1.3583333e-11	7.8368475e-12
c	0.07486646	0.6745522	0.25050429	7.5337324e-05	1.420754e-06	2.0951504e-07	3.9576985e-08	1.1835726e-09	1.206233e-09	3.0507888e-10	1.9137723e-10	1.7317082e-10	1.7578652e-10	1.6296962e-10	1.7041324e-10	1.5779206e-10	1.6142958e-10
