 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.99150825	0.0083472775	8.36022e-05	5.2002888e-05	8.534298e-06	2.2446399e-07	8.522122e-08	2.0385986e-08	2.0402986e-08	1.7781888e-08	1.5126334e-08	1.5870022e-08	1.54145e-08	1.5383396e-08	1.5823263e-08	1.5437449e-08	1.5431326e-08	1.6922673e-08	1.5298744e-08
d	0.6386948	0.3604957	0.0007728052	3.0170608e-05	3.79412e-06	1.6677872e-06	6.7773124e-07	8.711836e-08	4.6861533e-08	4.248933e-08	2.8738478e-08	2.8671627e-08	2.3622139e-08	2.2210383e-08	2.4711586e-08	1.2751625e-08	2.2191623e-08	2.2761037e-08	2.4998048e-09
i	0.7332702	0.1787423	0.039182957	0.04819623	0.0005232795	8.306148e-05	1.9311026e-06	2.2441894e-08	1.0300549e-08	1.5478645e-09	1.5151811e-09	3.1223188e-10	3.5721512e-10	2.1330616e-10	3.831131e-10	1.5445989e-10	2.1021716e-10	3.3353126e-10	2.2703409e-11
k	0.22016664	0.7275406	0.05226751	2.4672692e-05	1.3540978e-07	3.8733646e-07	2.2993563e-08	7.2897945e-09	3.1991467e-09	6.102326e-10	1.0311771e-09	1.927712e-10	1.5459113e-10	1.3741702e-10	1.9602402e-10	1.438564e-10	1.305804e-10	1.2972048e-10	1.2904579e-10
ì	0.6626666	0.27561194	0.035073027	0.018827053	0.005894188	0.0017615817	0.00016190778	2.5091958e-06	1.0786102e-06	4.4906834e-08	1.0515975e-08	3.0735259e-09	7.9493245e-10	1.7417474e-10	1.5396433e-09	2.6613445e-10	8.030271e-11	1.9972396e-10	2.131986e-11
m	0.11918272	0.50624084	0.3733686	0.0011928828	5.427849e-06	9.334135e-06	1.2364835e-07	2.996091e-08	3.1389717e-08	2.1979863e-08	1.55701e-08	8.243879e-09	4.335205e-09	1.6321985e-09	9.420086e-09	2.6939164e-09	3.8814282e-10	5.329696e-10	3.092137e-10
m	0.121603355	0.5059313	0.33979994	0.03172716	0.00057113473	0.0003602464	6.853855e-06	3.1331164e-09	8.426804e-09	1.0468236e-09	1.5117126e-10	1.8957858e-11	3.2714657e-11	1.1424566e-11	2.1167512e-10	1.8354375e-11	1.973988e-11	9.949704e-11	1.7717636e-12
u	0.5193986	0.44490626	0.035513487	0.00015891246	2.2643868e-05	7.218906e-08	2.5813131e-08	9.222864e-09	3.102535e-09	1.0702689e-08	1.000586e-09	5.215932e-10	7.7866724e-10	1.0249272e-10	3.560439e-10	9.391064e-11	1.6592915e-11	9.5288236e-11	1.5115083e-11
e	0.07174695	0.23591276	0.66200936	0.029905563	6.056035e-05	0.00035094543	1.3756143e-05	6.397536e-08	5.6856603e-08	3.3864722e-09	4.7740882e-09	3.2291253e-10	5.138579e-10	1.9371121e-10	3.5995065e-10	2.672682e-10	1.5227408e-10	1.6354988e-10	1.7656995e-10
m	0.037135903	0.07625271	0.37543386	0.47185257	0.0029072445	0.03532784	0.0010828131	6.8061063e-06	2.5964252e-07	1.0464252e-08	2.7285607e-09	1.987397e-10	1.2785208e-10	1.0886113e-10	1.896044e-10	1.0353145e-10	9.1157124e-11	8.930469e-11	5.425423e-11
à	0.11234309	0.14546953	0.20101719	0.0371465	0.47658482	0.021907555	0.0049966574	0.00041960867	0.00011019931	4.62e-06	2.3462049e-07	6.38062e-09	7.027828e-10	1.0811413e-10	4.50213e-09	1.3470351e-10	3.6231313e-11	3.588423e-10	8.115026e-12
n	0.042500187	0.067531936	0.30550182	0.5485039	0.010640767	0.024205424	0.001102728	6.396751e-06	5.5011915e-06	6.4363945e-07	5.269449e-07	7.6339916e-08	4.879036e-08	2.1748058e-08	2.2158439e-08	1.3637105e-08	2.452008e-09	1.0576897e-09	3.0944716e-09
a	0.02671964	0.07081932	0.3229964	0.37543726	0.07507797	0.0877342	0.041135877	7.4994736e-05	4.2651013e-06	2.456957e-08	3.535758e-08	2.391476e-10	6.821701e-11	4.2040108e-11	7.0571854e-11	1.9950442e-11	3.5373784e-11	3.6213754e-11	4.5475425e-12
m	0.029517123	0.038759176	0.13417391	0.40044835	0.115250796	0.21279435	0.06896098	8.091832e-05	1.3942212e-05	7.736806e-08	4.4448086e-07	2.8016913e-09	7.66137e-10	3.8201256e-10	7.7009854e-10	2.0923739e-10	9.524274e-11	8.269562e-11	1.3406398e-10
u	0.049572736	0.055141024	0.093232825	0.08815248	0.58481485	0.11406891	0.0076308134	0.002057865	0.0052202325	5.5330616e-05	5.2662777e-05	1.3480428e-07	7.469329e-09	8.9554497e-10	7.735616e-08	8.232306e-10	6.151554e-11	6.164219e-10	3.5152267e-11
o	0.03844285	0.042014282	0.076600224	0.24443628	0.28655046	0.1878143	0.12230469	0.0015248571	0.00027739644	6.560668e-07	3.3951426e-05	3.5384435e-08	1.9298106e-08	4.4629065e-09	5.387669e-09	2.0230366e-09	3.0169775e-10	1.4833204e-10	4.6665155e-10
c	0.051798314	0.053935654	0.072212934	0.16509993	0.11107819	0.32882828	0.21058878	0.0052645747	0.0008685169	2.2182532e-05	0.00030236132	2.3754777e-07	4.542321e-08	1.6793757e-08	4.371187e-08	3.3935175e-09	3.3006908e-10	1.7857961e-10	5.003988e-10
i	0.038012054	0.039338857	0.050979476	0.1031498	0.17798093	0.3926473	0.18239328	0.011894176	0.0032993075	4.023448e-05	0.00026199987	2.2701101e-06	1.17329115e-07	2.9372615e-08	9.125313e-08	8.1083185e-09	4.7337706e-10	1.8929133e-10	7.692081e-11
ù	0.02920033	0.03000791	0.036768988	0.073402114	0.090865366	0.27492592	0.36987823	0.07208846	0.0207092	5.491023e-05	0.0020982013	2.7472544e-07	3.1299873e-08	2.2644434e-08	1.1863199e-08	3.0531904e-09	1.2337911e-09	3.3154127e-10	9.381909e-10
r	0.016179493	0.018524254	0.042239316	0.1485187	0.15428922	0.31681383	0.28606898	0.010178573	0.0064513213	0.00035660763	0.00037521814	3.7357652e-06	4.5605913e-07	1.6464226e-07	5.9198907e-08	1.0087889e-08	1.8468835e-09	2.5437963e-09	2.3157877e-08
i	0.018126957	0.019172778	0.028612686	0.08376987	0.15740298	0.2547751	0.24438158	0.07366283	0.11206835	0.0060265423	0.001960557	3.4791392e-05	4.2957763e-06	1.925459e-07	5.016295e-07	5.8838438e-08	8.381454e-10	4.433791e-10	6.8151657e-10
m	0.033493996	0.03376375	0.03609758	0.04765835	0.06463391	0.13047765	0.28279448	0.23966749	0.117838435	0.005745477	0.0077019474	0.00011587131	8.645174e-06	2.3303057e-06	1.1450339e-07	2.2715076e-08	2.1579865e-09	7.732127e-10	2.5890072e-08
u	0.066740826	0.06581156	0.05815503	0.074363254	0.20365794	0.11648981	0.079762965	0.025948562	0.17581934	0.121554986	0.008984361	0.0019412383	0.00062484166	0.00012576982	1.6506221e-05	2.8117809e-06	4.112981e-08	1.233633e-08	4.5194792e-08
