 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.9236879	0.07554502	0.0007055659	4.87235e-05	9.887582e-06	2.705505e-06	1.6365793e-07	1.9675532e-08	1.6753088e-08
a	0.9286543	0.068486184	0.0028533468	5.9230415e-06	6.063814e-08	2.9300049e-08	8.590825e-09	4.1926254e-10	4.4863008e-10
m	0.4520606	0.52653784	0.021400353	1.175883e-06	1.3028778e-08	1.3025548e-08	1.2783427e-09	8.733633e-10	8.328844e-10
à	0.20467547	0.10578157	0.058352377	0.5400707	0.079286955	0.011704454	0.00012841125	4.256849e-08	1.6162694e-08
t	0.11458954	0.42633495	0.45845622	0.00061862316	5.474984e-07	3.9364398e-08	2.4150566e-08	7.946577e-09	1.1534712e-08
i	0.19483666	0.61443293	0.1572039	0.033517864	7.1614054e-06	1.4743273e-06	2.1438735e-08	1.0668183e-09	4.5113718e-10
è	0.07190207	0.20749436	0.68985015	0.030747587	4.792044e-06	8.092368e-07	2.0618236e-07	3.3728553e-10	5.8735355e-10
n	0.056981575	0.11107939	0.55457026	0.27697134	0.00037908094	1.5530753e-05	2.8594686e-06	1.5115836e-08	2.5452437e-08
a	0.12938705	0.15010786	0.32430518	0.37298828	0.022868684	0.00032976142	1.31351535e-05	1.1295076e-08	2.6087005e-08
p	0.10124997	0.11501661	0.25357944	0.3723902	0.12546198	0.032133415	0.00016799786	7.239754e-08	3.3932452e-07
r	0.12149189	0.02684117	0.018462317	0.51011646	0.24400851	0.074428946	0.004572824	6.983598e-05	8.04569e-06
à	0.42437047	0.037124954	0.068343066	0.31636688	0.15114641	0.0014875686	0.0011487148	1.1069023e-05	9.4991793e-07
m	0.056864068	0.0776	0.31904852	0.3274134	0.048916325	0.13693827	0.033187397	2.655389e-05	5.4272136e-06
a	0.040400203	0.04268564	0.07796498	0.27132803	0.5299537	0.036892395	0.000633912	0.0001369624	4.1711874e-06
n	0.063256234	0.06556816	0.08817641	0.13712029	0.4459911	0.17635983	0.023191903	0.00025304407	8.30625e-05
a	0.034021374	0.03371698	0.06026746	0.1146751	0.35891202	0.37795228	0.01990393	0.0004446016	0.00010622945
s	0.026486078	0.027118398	0.03311971	0.045845963	0.18330698	0.4335736	0.24820314	0.0013361337	0.0010100803
t	0.0448421	0.035773672	0.022584006	0.07975925	0.3238763	0.45508587	0.0043249377	0.03245937	0.0012944805
u	0.33187693	0.019593904	0.010371092	0.081962615	0.38717425	0.12708564	0.011131185	0.026584344	0.004220121
d	0.032113094	0.03252472	0.036528982	0.045046132	0.14471322	0.36993533	0.3217852	0.014802752	0.002550563
i	0.015559447	0.01611459	0.022258176	0.04512	0.20515671	0.34319246	0.018182013	0.11717461	0.2172419
è	0.02581258	0.026046928	0.0275684	0.031015804	0.07047414	0.24165855	0.44602785	0.10147029	0.029925529
t	0.017261995	0.017578544	0.020756181	0.027518671	0.105913565	0.29546383	0.41253844	0.08602162	0.016947089
s	0.02641176	0.026369397	0.02459215	0.031204445	0.071948804	0.24105673	0.16220397	0.35624516	0.059967607
i	0.23932649	0.01582122	0.0019346923	0.04082023	0.2392403	0.076323815	0.023357214	0.3599339	0.0032421665
è	0.02959559	0.02967246	0.029921345	0.03091291	0.039873138	0.08854724	0.31287992	0.26035807	0.17823935
n	0.02436177	0.02441987	0.024985848	0.026114283	0.038571972	0.10863216	0.36421928	0.36177996	0.026914803
a	0.038886018	0.038867034	0.039121334	0.039666098	0.04496803	0.07393572	0.24489646	0.44612694	0.033532377
p	0.050201602	0.050191954	0.049474604	0.050303426	0.05164988	0.05773807	0.09722375	0.4090975	0.18411915
r	0.056190345	0.032067727	0.0044410443	0.046435464	0.06334011	0.07728026	0.008030802	0.6175446	0.09466972
à	0.012295127	0.006756992	0.00025588335	0.0072778203	0.030687097	0.011049549	0.010833967	0.9152823	0.005561228
m	0.01562532	0.015644526	0.015831212	0.016200429	0.020138055	0.041980598	0.16128455	0.3270769	0.38621846
a	0.034857135	0.034116343	0.025285462	0.033639014	0.035266727	0.04011456	0.06785042	0.4296505	0.29921985
</S>	0.033186186	0.033999152	0.03370103	0.03401898	0.034325894	0.036581337	0.049693625	0.1861715	0.55832237
