 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.9989839	0.0009818706	3.269286e-05	1.4469696e-06	4.43409e-08	3.459846e-08	1.3028284e-08	1.1351427e-08	1.0967965e-08
a	0.9918047	0.008120251	7.496443e-05	9.476346e-09	2.0945232e-11	1.5307654e-10	1.6547154e-11	7.020954e-12	1.4912705e-12
t	0.9832792	0.016715737	5.039521e-06	1.6906516e-09	6.6935824e-10	9.441841e-10	5.320328e-10	5.392127e-10	5.1888616e-10
r	0.2510732	0.69901896	0.04990004	7.252101e-06	4.4806586e-07	8.372102e-08	2.1853757e-09	7.195561e-10	3.5912637e-11
a	0.8595882	0.13822262	0.0021892067	8.380325e-09	3.0553422e-09	3.0057254e-09	1.9447097e-10	2.0054237e-10	2.6517048e-12
v	0.29355776	0.698465	0.007958731	1.7745722e-05	4.3177187e-07	3.7351418e-07	1.3962776e-08	2.148904e-09	2.572073e-09
ù	0.2709175	0.6634965	0.06557826	6.0845364e-06	1.5008968e-06	1.812705e-07	1.0075342e-08	3.652905e-09	5.2704816e-11
d	0.21758522	0.70487416	0.077267885	0.00024563627	2.3757477e-05	3.0075585e-06	3.0846394e-07	1.2965408e-08	2.9744475e-08
i	0.12894413	0.46251276	0.40800792	0.0005141842	2.088953e-05	1.2771962e-07	5.684054e-10	1.1220166e-09	6.8066566e-11
a	0.078393556	0.13811798	0.78325987	0.00021905286	9.1392485e-06	4.446112e-07	8.826958e-09	1.6983077e-09	3.0295597e-09
p	0.08641668	0.073178336	0.8294594	0.010840518	0.0001041487	8.683007e-07	6.9169084e-09	8.8433305e-10	5.943e-10
l	0.16766264	0.19159335	0.57975984	0.037586022	0.022035582	0.0013470579	1.0460651e-05	5.027185e-06	9.0908316e-08
è	0.43477765	0.17325097	0.32965368	0.01679956	0.044338446	0.001120255	5.391856e-05	5.4717716e-06	1.5787478e-08
o	0.09139108	0.12317601	0.70851535	0.062091395	0.014287273	0.00051627227	2.0695446e-05	7.052954e-07	1.1847916e-06
n	0.093707	0.06956205	0.6308598	0.15552586	0.04844616	0.0018894973	9.47895e-06	5.349323e-08	7.5359026e-08
ò	0.12521636	0.107475035	0.34656537	0.15353446	0.26562563	0.0015740402	5.674144e-06	3.4108316e-06	1.5403614e-08
r	0.109361574	0.113452174	0.20196727	0.43304724	0.13513093	0.0069192136	9.129629e-05	3.7468087e-06	2.6584807e-05
r	0.04319915	0.045813538	0.11626466	0.4523807	0.3095984	0.03255032	0.00018321346	4.683358e-06	5.2654154e-06
i	0.56438833	0.096855745	0.20773081	0.027611347	0.09496889	0.008350239	8.795831e-05	6.558532e-06	1.0114726e-07
a	0.1220622	0.12317206	0.15046956	0.25580156	0.283846	0.062321108	0.002229331	7.715189e-05	2.1064914e-05
è	0.0898196	0.08929554	0.104007676	0.10472366	0.5405809	0.062022194	0.008165661	0.0007154904	0.0006692177
r	0.04571943	0.046360962	0.06020261	0.19406022	0.4593185	0.18377934	0.010325809	0.00012332096	0.000109842425
k	0.065141685	0.06328969	0.07259167	0.13514581	0.21388324	0.44423366	0.0041946536	0.000115647184	0.0014040283
u	0.1577002	0.056377415	0.01871387	0.012541554	0.13801022	0.5590087	0.0567799	0.0006788414	0.0001892417
t	0.049113475	0.048943657	0.050959162	0.065319136	0.1133868	0.24571685	0.36139917	0.058004368	0.0071573835
t	0.048087575	0.029923841	0.04146521	0.014337341	0.025434425	0.4880281	0.34142295	0.0057394654	0.005561021
e	0.13453467	0.05014506	0.033905674	0.001853072	0.033856407	0.6386091	0.1044252	0.0011887029	0.0014820525
g	0.046871837	0.046746053	0.047486044	0.048272267	0.06521944	0.113242924	0.414782	0.17749053	0.03988884
r	0.025979366	0.023239799	0.025434002	0.013052686	0.014432936	0.22157063	0.54049224	0.049285132	0.08651316
a	0.04719706	0.014506302	0.06605709	0.00015564184	0.0068098945	0.07414724	0.62906045	0.15749297	0.004573401
m	0.018080538	0.018098837	0.018407825	0.021290468	0.031948194	0.062282193	0.2849998	0.3506408	0.1942513
m	0.024441803	0.018179966	0.024505023	0.018846741	0.016891092	0.08516083	0.39502966	0.30648178	0.11046304
è	0.12631974	0.07639649	0.030419907	0.00014763144	0.002045719	0.012663336	0.60800314	0.1304123	0.013591717
n	0.018854303	0.01887952	0.019006584	0.017558275	0.02356912	0.034938786	0.20611688	0.35414222	0.3069343
a	0.030988796	0.030088214	0.03131913	0.032100905	0.04381237	0.083228216	0.24811518	0.43403476	0.06631241
s	0.021675238	0.021651573	0.02173134	0.02087021	0.023627657	0.027309576	0.11844852	0.43034652	0.3143394
i	0.022915324	0.019025782	0.022711683	0.016462427	0.011496556	0.036460016	0.19895141	0.38324788	0.28872886
n	0.021830834	0.021600343	0.021873847	0.02193441	0.023293613	0.026601778	0.09047884	0.39094606	0.38144022
ì	0.022679647	0.022464525	0.022753099	0.020034857	0.024109561	0.027967067	0.1112071	0.43882507	0.309959
t	0.020092724	0.020090673	0.020134987	0.02055625	0.02176769	0.02547119	0.098571435	0.39216116	0.38115382
t	0.019423285	0.01855471	0.019474924	0.019596843	0.020533243	0.026692599	0.120236434	0.3928613	0.3626267
a	0.018593779	0.0049395594	0.013757533	5.895312e-05	0.0034202328	0.046837796	0.3770039	0.532527	0.0028612337
</S>	0.024796054	0.024802186	0.024839189	0.022680447	0.025361277	0.02648895	0.052001845	0.2898178	0.50921226
